D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N,MC,MN,V
2688,Abacaxi,1,Norte,2003,2003,109,Área plantada,1006,Hectares,15907
2688,Abacaxi,1,Norte,2003,2003,216,Área colhida,1006,Hectares,15786
2688,Abacaxi,1,Norte,2003,2003,214,Quantidade produzida,1017,Toneladas,312038
2688,Abacaxi,1,Norte,2003,2003,112,Rendimento médio da produção,33,Quilogramas por Hectare,19766
2688,Abacaxi,1,Norte,2003,2003,215,Valor da produção,40,Mil Reais,137953
2688,Abacaxi,2,Nordeste,2003,2003,109,Área plantada,1006,Hectares,21359
2688,Abacaxi,2,Nordeste,2003,2003,216,Área colhida,1006,Hectares,21353
2688,Abacaxi,2,Nordeste,2003,2003,214,Quantidade produzida,1017,Toneladas,564270
2688,Abacaxi,2,Nordeste,2003,2003,112,Rendimento médio da produção,33,Quilogramas por Hectare,26425
2688,Abacaxi,2,Nordeste,2003,2003,215,Valor da produção,40,Mil Reais,201825
2688,Abacaxi,3,Sudeste,2003,2003,109,Área plantada,1006,Hectares,16944
2688,Abacaxi,3,Sudeste,2003,2003,216,Área colhida,1006,Hectares,16923
2688,Abacaxi,3,Sudeste,2003,2003,214,Quantidade produzida,1017,Toneladas,477530
2688,Abacaxi,3,Sudeste,2003,2003,112,Rendimento médio da produção,33,Quilogramas por Hectare,28217
2688,Abacaxi,3,Sudeste,2003,2003,215,Valor da produção,40,Mil Reais,229947
2688,Abacaxi,4,Sul,2003,2003,109,Área plantada,1006,Hectares,715
2688,Abacaxi,4,Sul,2003,2003,216,Área colhida,1006,Hectares,715
2688,Abacaxi,4,Sul,2003,2003,214,Quantidade produzida,1017,Toneladas,13848
2688,Abacaxi,4,Sul,2003,2003,112,Rendimento médio da produção,33,Quilogramas por Hectare,19367
2688,Abacaxi,4,Sul,2003,2003,215,Valor da produção,40,Mil Reais,7350
2688,Abacaxi,5,Centro-Oeste,2003,2003,109,Área plantada,1006,Hectares,3230
2688,Abacaxi,5,Centro-Oeste,2003,2003,216,Área colhida,1006,Hectares,3209
2688,Abacaxi,5,Centro-Oeste,2003,2003,214,Quantidade produzida,1017,Toneladas,72327
2688,Abacaxi,5,Centro-Oeste,2003,2003,112,Rendimento médio da produção,33,Quilogramas por Hectare,22538
2688,Abacaxi,5,Centro-Oeste,2003,2003,215,Valor da produção,40,Mil Reais,41073
2689,Algodão herbáceo (em caroço),1,Norte,2003,2003,109,Área plantada,1006,Hectares,3461
2689,Algodão herbáceo (em caroço),1,Norte,2003,2003,216,Área colhida,1006,Hectares,3461
2689,Algodão herbáceo (em caroço),1,Norte,2003,2003,214,Quantidade produzida,1017,Toneladas,7843
2689,Algodão herbáceo (em caroço),1,Norte,2003,2003,112,Rendimento médio da produção,33,Quilogramas por Hectare,2266
2689,Algodão herbáceo (em caroço),1,Norte,2003,2003,215,Valor da produção,40,Mil Reais,10223
2689,Algodão herbáceo (em caroço),2,Nordeste,2003,2003,109,Área plantada,1006,Hectares,149843
2689,Algodão herbáceo (em caroço),2,Nordeste,2003,2003,216,Área colhida,1006,Hectares,143485
2689,Algodão herbáceo (em caroço),2,Nordeste,2003,2003,214,Quantidade produzida,1017,Toneladas,325865
2689,Algodão herbáceo (em caroço),2,Nordeste,2003,2003,112,Rendimento médio da produção,33,Quilogramas por Hectare,2271
2689,Algodão herbáceo (em caroço),2,Nordeste,2003,2003,215,Valor da produção,40,Mil Reais,456839
2689,Algodão herbáceo (em caroço),3,Sudeste,2003,2003,109,Área plantada,1006,Hectares,98878
2689,Algodão herbáceo (em caroço),3,Sudeste,2003,2003,216,Área colhida,1006,Hectares,98808
2689,Algodão herbáceo (em caroço),3,Sudeste,2003,2003,214,Quantidade produzida,1017,Toneladas,252914
2689,Algodão herbáceo (em caroço),3,Sudeste,2003,2003,112,Rendimento médio da produção,33,Quilogramas por Hectare,2559
2689,Algodão herbáceo (em caroço),3,Sudeste,2003,2003,215,Valor da produção,40,Mil Reais,311898
2689,Algodão herbáceo (em caroço),4,Sul,2003,2003,109,Área plantada,1006,Hectares,30049
2689,Algodão herbáceo (em caroço),4,Sul,2003,2003,216,Área colhida,1006,Hectares,30049
2689,Algodão herbáceo (em caroço),4,Sul,2003,2003,214,Quantidade produzida,1017,Toneladas,71720
2689,Algodão herbáceo (em caroço),4,Sul,2003,2003,112,Rendimento médio da produção,33,Quilogramas por Hectare,2386
2689,Algodão herbáceo (em caroço),4,Sul,2003,2003,215,Valor da produção,40,Mil Reais,88029
2689,Algodão herbáceo (em caroço),5,Centro-Oeste,2003,2003,109,Área plantada,1006,Hectares,436843
2689,Algodão herbáceo (em caroço),5,Centro-Oeste,2003,2003,216,Área colhida,1006,Hectares,436753
2689,Algodão herbáceo (em caroço),5,Centro-Oeste,2003,2003,214,Quantidade produzida,1017,Toneladas,1540926
2689,Algodão herbáceo (em caroço),5,Centro-Oeste,2003,2003,112,Rendimento médio da produção,33,Quilogramas por Hectare,3528
2689,Algodão herbáceo (em caroço),5,Centro-Oeste,2003,2003,215,Valor da produção,40,Mil Reais,1823516
2690,Alho,1,Norte,2003,2003,109,Área plantada,1006,Hectares,-
2690,Alho,1,Norte,2003,2003,216,Área colhida,1006,Hectares,-
2690,Alho,1,Norte,2003,2003,214,Quantidade produzida,1017,Toneladas,-
2690,Alho,1,Norte,2003,2003,112,Rendimento médio da produção,33,Quilogramas por Hectare,-
2690,Alho,1,Norte,2003,2003,215,Valor da produção,40,Mil Reais,-
2690,Alho,2,Nordeste,2003,2003,109,Área plantada,1006,Hectares,1733
2690,Alho,2,Nordeste,2003,2003,216,Área colhida,1006,Hectares,1733
2690,Alho,2,Nordeste,2003,2003,214,Quantidade produzida,1017,Toneladas,14178
2690,Alho,2,Nordeste,2003,2003,112,Rendimento médio da produção,33,Quilogramas por Hectare,8181
2690,Alho,2,Nordeste,2003,2003,215,Valor da produção,40,Mil Reais,23878
