D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N,MC,MN,V
2688,Abacaxi,1,Norte,2013,2013,109,Área plantada,1006,Hectares,19413
2688,Abacaxi,1,Norte,2013,2013,216,Área colhida,1006,Hectares,19141
2688,Abacaxi,1,Norte,2013,2013,214,Quantidade produzida,1017,Toneladas,467826
2688,Abacaxi,1,Norte,2013,2013,112,Rendimento médio da produção,33,Quilogramas por Hectare,24441
2688,Abacaxi,1,Norte,2013,2013,215,Valor da produção,40,Mil Reais,443811
2688,Abacaxi,2,Nordeste,2013,2013,109,Área plantada,1006,Hectares,21740
2688,Abacaxi,2,Nordeste,2013,2013,216,Área colhida,1006,Hectares,21492
2688,Abacaxi,2,Nordeste,2013,2013,214,Quantidade produzida,1017,Toneladas,583100
2688,Abacaxi,2,Nordeste,2013,2013,112,Rendimento médio da produção,33,Quilogramas por Hectare,27131
2688,Abacaxi,2,Nordeste,2013,2013,215,Valor da produção,40,Mil Reais,673884
2688,Abacaxi,3,Sudeste,2013,2013,109,Área plantada,1006,Hectares,17793
2688,Abacaxi,3,Sudeste,2013,2013,216,Área colhida,1006,Hectares,17111
2688,Abacaxi,3,Sudeste,2013,2013,214,Quantidade produzida,1017,Toneladas,486955
2688,Abacaxi,3,Sudeste,2013,2013,112,Rendimento médio da produção,33,Quilogramas por Hectare,28459
2688,Abacaxi,3,Sudeste,2013,2013,215,Valor da produção,40,Mil Reais,587211
2688,Abacaxi,4,Sul,2013,2013,109,Área plantada,1006,Hectares,755
2688,Abacaxi,4,Sul,2013,2013,216,Área colhida,1006,Hectares,755
2688,Abacaxi,4,Sul,2013,2013,214,Quantidade produzida,1017,Toneladas,15356
2688,Abacaxi,4,Sul,2013,2013,112,Rendimento médio da produção,33,Quilogramas por Hectare,20339
2688,Abacaxi,4,Sul,2013,2013,215,Valor da produção,40,Mil Reais,16369
2688,Abacaxi,5,Centro-Oeste,2013,2013,109,Área plantada,1006,Hectares,4720
2688,Abacaxi,5,Centro-Oeste,2013,2013,216,Área colhida,1006,Hectares,4705
2688,Abacaxi,5,Centro-Oeste,2013,2013,214,Quantidade produzida,1017,Toneladas,102650
2688,Abacaxi,5,Centro-Oeste,2013,2013,112,Rendimento médio da produção,33,Quilogramas por Hectare,21817
2688,Abacaxi,5,Centro-Oeste,2013,2013,215,Valor da produção,40,Mil Reais,133035
2689,Algodão herbáceo (em caroço),1,Norte,2013,2013,109,Área plantada,1006,Hectares,5950
2689,Algodão herbáceo (em caroço),1,Norte,2013,2013,216,Área colhida,1006,Hectares,5950
2689,Algodão herbáceo (em caroço),1,Norte,2013,2013,214,Quantidade produzida,1017,Toneladas,15242
2689,Algodão herbáceo (em caroço),1,Norte,2013,2013,112,Rendimento médio da produção,33,Quilogramas por Hectare,2562
2689,Algodão herbáceo (em caroço),1,Norte,2013,2013,215,Valor da produção,40,Mil Reais,21339
2689,Algodão herbáceo (em caroço),2,Nordeste,2013,2013,109,Área plantada,1006,Hectares,327592
2689,Algodão herbáceo (em caroço),2,Nordeste,2013,2013,216,Área colhida,1006,Hectares,325199
2689,Algodão herbáceo (em caroço),2,Nordeste,2013,2013,214,Quantidade produzida,1017,Toneladas,1040115
2689,Algodão herbáceo (em caroço),2,Nordeste,2013,2013,112,Rendimento médio da produção,33,Quilogramas por Hectare,3198
2689,Algodão herbáceo (em caroço),2,Nordeste,2013,2013,215,Valor da produção,40,Mil Reais,2581705
2689,Algodão herbáceo (em caroço),3,Sudeste,2013,2013,109,Área plantada,1006,Hectares,34505
2689,Algodão herbáceo (em caroço),3,Sudeste,2013,2013,216,Área colhida,1006,Hectares,34241
2689,Algodão herbáceo (em caroço),3,Sudeste,2013,2013,214,Quantidade produzida,1017,Toneladas,115018
2689,Algodão herbáceo (em caroço),3,Sudeste,2013,2013,112,Rendimento médio da produção,33,Quilogramas por Hectare,3359
2689,Algodão herbáceo (em caroço),3,Sudeste,2013,2013,215,Valor da produção,40,Mil Reais,199346
2689,Algodão herbáceo (em caroço),4,Sul,2013,2013,109,Área plantada,1006,Hectares,94
2689,Algodão herbáceo (em caroço),4,Sul,2013,2013,216,Área colhida,1006,Hectares,94
2689,Algodão herbáceo (em caroço),4,Sul,2013,2013,214,Quantidade produzida,1017,Toneladas,223
2689,Algodão herbáceo (em caroço),4,Sul,2013,2013,112,Rendimento médio da produção,33,Quilogramas por Hectare,2372
2689,Algodão herbáceo (em caroço),4,Sul,2013,2013,215,Valor da produção,40,Mil Reais,110
2689,Algodão herbáceo (em caroço),5,Centro-Oeste,2013,2013,109,Área plantada,1006,Hectares,578265
2689,Algodão herbáceo (em caroço),5,Centro-Oeste,2013,2013,216,Área colhida,1006,Hectares,578258
2689,Algodão herbáceo (em caroço),5,Centro-Oeste,2013,2013,214,Quantidade produzida,1017,Toneladas,2246598
2689,Algodão herbáceo (em caroço),5,Centro-Oeste,2013,2013,112,Rendimento médio da produção,33,Quilogramas por Hectare,3885
2689,Algodão herbáceo (em caroço),5,Centro-Oeste,2013,2013,215,Valor da produção,40,Mil Reais,4121387
2690,Alho,1,Norte,2013,2013,109,Área plantada,1006,Hectares,-
