D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N,MC,MN,V
2688,Abacaxi,1,Norte,2006,2006,109,Área plantada,1006,Hectares,21270
2688,Abacaxi,1,Norte,2006,2006,216,Área colhida,1006,Hectares,21119
2688,Abacaxi,1,Norte,2006,2006,214,Quantidade produzida,1017,Toneladas,429347
2688,Abacaxi,1,Norte,2006,2006,112,Rendimento médio da produção,33,Quilogramas por Hectare,20329
2688,Abacaxi,1,Norte,2006,2006,215,Valor da produção,40,Mil Reais,175251
2688,Abacaxi,2,Nordeste,2006,2006,109,Área plantada,1006,Hectares,26877
2688,Abacaxi,2,Nordeste,2006,2006,216,Área colhida,1006,Hectares,25383
2688,Abacaxi,2,Nordeste,2006,2006,214,Quantidade produzida,1017,Toneladas,707997
2688,Abacaxi,2,Nordeste,2006,2006,112,Rendimento médio da produção,33,Quilogramas por Hectare,27892
2688,Abacaxi,2,Nordeste,2006,2006,215,Valor da produção,40,Mil Reais,334975
2688,Abacaxi,3,Sudeste,2006,2006,109,Área plantada,1006,Hectares,16149
2688,Abacaxi,3,Sudeste,2006,2006,216,Área colhida,1006,Hectares,16149
2688,Abacaxi,3,Sudeste,2006,2006,214,Quantidade produzida,1017,Toneladas,475987
2688,Abacaxi,3,Sudeste,2006,2006,112,Rendimento médio da produção,33,Quilogramas por Hectare,29474
2688,Abacaxi,3,Sudeste,2006,2006,215,Valor da produção,40,Mil Reais,270606
2688,Abacaxi,4,Sul,2006,2006,109,Área plantada,1006,Hectares,711
2688,Abacaxi,4,Sul,2006,2006,216,Área colhida,1006,Hectares,711
2688,Abacaxi,4,Sul,2006,2006,214,Quantidade produzida,1017,Toneladas,13885
2688,Abacaxi,4,Sul,2006,2006,112,Rendimento médio da produção,33,Quilogramas por Hectare,19528
2688,Abacaxi,4,Sul,2006,2006,215,Valor da produção,40,Mil Reais,9140
2688,Abacaxi,5,Centro-Oeste,2006,2006,109,Área plantada,1006,Hectares,3488
2688,Abacaxi,5,Centro-Oeste,2006,2006,216,Área colhida,1006,Hectares,3483
2688,Abacaxi,5,Centro-Oeste,2006,2006,214,Quantidade produzida,1017,Toneladas,79872
2688,Abacaxi,5,Centro-Oeste,2006,2006,112,Rendimento médio da produção,33,Quilogramas por Hectare,22931
