D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N,MC,MN,V
2688,Abacaxi,1,Norte,2004,2004,109,Área plantada,1006,Hectares,18831
2688,Abacaxi,1,Norte,2004,2004,216,Área colhida,1006,Hectares,18716
2688,Abacaxi,1,Norte,2004,2004,214,Quantidade produzida,1017,Toneladas,386185
2688,Abacaxi,1,Norte,2004,2004,112,Rendimento médio da produção,33,Quilogramas por Hectare,20633
2688,Abacaxi,1,Norte,2004,2004,215,Valor da produção,40,Mil Reais,148786
2688,Abacaxi,2,Nordeste,2004,2004,109,Área plantada,1006,Hectares,22417
2688,Abacaxi,2,Nordeste,2004,2004,216,Área colhida,1006,Hectares,22367
2688,Abacaxi,2,Nordeste,2004,2004,214,Quantidade produzida,1017,Toneladas,593580
2688,Abacaxi,2,Nordeste,2004,2004,112,Rendimento médio da produção,33,Quilogramas por Hectare,26538
2688,Abacaxi,2,Nordeste,2004,2004,215,Valor da produção,40,Mil Reais,257150
2688,Abacaxi,3,Sudeste,2004,2004,109,Área plantada,1006,Hectares,14321
2688,Abacaxi,3,Sudeste,2004,2004,216,Área colhida,1006,Hectares,14309
2688,Abacaxi,3,Sudeste,2004,2004,214,Quantidade produzida,1017,Toneladas,413928
2688,Abacaxi,3,Sudeste,2004,2004,112,Rendimento médio da produção,33,Quilogramas por Hectare,28927
2688,Abacaxi,3,Sudeste,2004,2004,215,Valor da produção,40,Mil Reais,220206
2688,Abacaxi,4,Sul,2004,2004,109,Área plantada,1006,Hectares,688
2688,Abacaxi,4,Sul,2004,2004,216,Área colhida,1006,Hectares,675
2688,Abacaxi,4,Sul,2004,2004,214,Quantidade produzida,1017,Toneladas,13194
2688,Abacaxi,4,Sul,2004,2004,112,Rendimento médio da produção,33,Quilogramas por Hectare,19546
2688,Abacaxi,4,Sul,2004,2004,215,Valor da produção,40,Mil Reais,7637
2688,Abacaxi,5,Centro-Oeste,2004,2004,109,Área plantada,1006,Hectares,3096
2688,Abacaxi,5,Centro-Oeste,2004,2004,216,Área colhida,1006,Hectares,3096
2688,Abacaxi,5,Centro-Oeste,2004,2004,214,Quantidade produzida,1017,Toneladas,70412
2688,Abacaxi,5,Centro-Oeste,2004,2004,112,Rendimento médio da produção,33,Quilogramas por Hectare,22742
2688,Abacaxi,5,Centro-Oeste,2004,2004,215,Valor da produção,40,Mil Reais,39898
2689,Algodão herbáceo (em caroço),1,Norte,2004,2004,109,Área plantada,1006,Hectares,3304
2689,Algodão herbáceo (em caroço),1,Norte,2004,2004,216,Área colhida,1006,Hectares,3304
2689,Algodão herbáceo (em caroço),1,Norte,2004,2004,214,Quantidade produzida,1017,Toneladas,7724
2689,Algodão herbáceo (em caroço),1,Norte,2004,2004,112,Rendimento médio da produção,33,Quilogramas por Hectare,2337
2689,Algodão herbáceo (em caroço),1,Norte,2004,2004,215,Valor da produção,40,Mil Reais,5671
2689,Algodão herbáceo (em caroço),2,Nordeste,2004,2004,109,Área plantada,1006,Hectares,297169
2689,Algodão herbáceo (em caroço),2,Nordeste,2004,2004,216,Área colhida,1006,Hectares,290597
2689,Algodão herbáceo (em caroço),2,Nordeste,2004,2004,214,Quantidade produzida,1017,Toneladas,788272
2689,Algodão herbáceo (em caroço),2,Nordeste,2004,2004,112,Rendimento médio da produção,33,Quilogramas por Hectare,2712
2689,Algodão herbáceo (em caroço),2,Nordeste,2004,2004,215,Valor da produção,40,Mil Reais,1070181
2689,Algodão herbáceo (em caroço),3,Sudeste,2004,2004,109,Área plantada,1006,Hectares,139564
