D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N,MC,MN,V
2688,Abacaxi,1,Brasil,2001,2001,109,Área plantada,1006,Hectares,63282
2688,Abacaxi,1,Brasil,2001,2001,216,Área colhida,1006,Hectares,62597
2688,Abacaxi,1,Brasil,2001,2001,214,Quantidade produzida,1017,Toneladas,1430018
2688,Abacaxi,1,Brasil,2001,2001,112,Rendimento médio da produção,33,Quilogramas por Hectare,22844
2688,Abacaxi,1,Brasil,2001,2001,215,Valor da produção,40,Mil Reais,690364
2689,Algodão herbáceo (em caroço),1,Brasil,2001,2001,109,Área plantada,1006,Hectares,893150
2689,Algodão herbáceo (em caroço),1,Brasil,2001,2001,216,Área colhida,1006,Hectares,875107
2689,Algodão herbáceo (em caroço),1,Brasil,2001,2001,214,Quantidade produzida,1017,Toneladas,2643524
2689,Algodão herbáceo (em caroço),1,Brasil,2001,2001,112,Rendimento médio da produção,33,Quilogramas por Hectare,3020
2689,Algodão herbáceo (em caroço),1,Brasil,2001,2001,215,Valor da produção,40,Mil Reais,1855892
2690,Alho,1,Brasil,2001,2001,109,Área plantada,1006,Hectares,14353
2690,Alho,1,Brasil,2001,2001,216,Área colhida,1006,Hectares,14301
2690,Alho,1,Brasil,2001,2001,214,Quantidade produzida,1017,Toneladas,101925
2690,Alho,1,Brasil,2001,2001,112,Rendimento médio da produção,33,Quilogramas por Hectare,7127
2690,Alho,1,Brasil,2001,2001,215,Valor da produção,40,Mil Reais,234166
2691,Amendoim (em casca),1,Brasil,2001,2001,109,Área plantada,1006,Hectares,105125
2691,Amendoim (em casca),1,Brasil,2001,2001,216,Área colhida,1006,Hectares,105010
2691,Amendoim (em casca),1,Brasil,2001,2001,214,Quantidade produzida,1017,Toneladas,201763
2691,Amendoim (em casca),1,Brasil,2001,2001,112,Rendimento médio da produção,33,Quilogramas por Hectare,1921
2691,Amendoim (em casca),1,Brasil,2001,2001,215,Valor da produção,40,Mil Reais,103722
2692,Arroz (em casca),1,Brasil,2001,2001,109,Área plantada,1006,Hectares,3171300
2692,Arroz (em casca),1,Brasil,2001,2001,216,Área colhida,1006,Hectares,3142826
2692,Arroz (em casca),1,Brasil,2001,2001,214,Quantidade produzida,1017,Toneladas,10184185
2692,Arroz (em casca),1,Brasil,2001,2001,112,Rendimento médio da produção,33,Quilogramas por Hectare,3240
2692,Arroz (em casca),1,Brasil,2001,2001,215,Valor da produção,40,Mil Reais,2998580
2693,Aveia (em grão),1,Brasil,2001,2001,109,Área plantada,1006,Hectares,257646
2693,Aveia (em grão),1,Brasil,2001,2001,216,Área colhida,1006,Hectares,257531
2693,Aveia (em grão),1,Brasil,2001,2001,214,Quantidade produzida,1017,Toneladas,342476
2693,Aveia (em grão),1,Brasil,2001,2001,112,Rendimento médio da produção,33,Quilogramas por Hectare,1329
2693,Aveia (em grão),1,Brasil,2001,2001,215,Valor da produção,40,Mil Reais,75458
2694,Batata-doce,1,Brasil,2001,2001,109,Área plantada,1006,Hectares,43162
2694,Batata-doce,1,Brasil,2001,2001,216,Área colhida,1006,Hectares,42708
2694,Batata-doce,1,Brasil,2001,2001,214,Quantidade produzida,1017,Toneladas,484719
2694,Batata-doce,1,Brasil,2001,2001,112,Rendimento médio da produção,33,Quilogramas por Hectare,11349
2694,Batata-doce,1,Brasil,2001,2001,215,Valor da produção,40,Mil Reais,135278
2695,Batata-inglesa,1,Brasil,2001,2001,109,Área plantada,1006,Hectares,154186
2695,Batata-inglesa,1,Brasil,2001,2001,216,Área colhida,1006,Hectares,153984
2695,Batata-inglesa,1,Brasil,2001,2001,214,Quantidade produzida,1017,Toneladas,2848664
2695,Batata-inglesa,1,Brasil,2001,2001,112,Rendimento médio da produção,33,Quilogramas por Hectare,18499
2695,Batata-inglesa,1,Brasil,2001,2001,215,Valor da produção,40,Mil Reais,1506613
2696,Cana-de-açúcar,1,Brasil,2001,2001,109,Área plantada,1006,Hectares,5022490
2696,Cana-de-açúcar,1,Brasil,2001,2001,216,Área colhida,1006,Hectares,4957897
2696,Cana-de-açúcar,1,Brasil,2001,2001,214,Quantidade produzida,1017,Toneladas,344292922
2696,Cana-de-açúcar,1,Brasil,2001,2001,112,Rendimento médio da produção,33,Quilogramas por Hectare,69443
2696,Cana-de-açúcar,1,Brasil,2001,2001,215,Valor da produção,40,Mil Reais,8683720
2697,Cebola,1,Brasil,2001,2001,109,Área plantada,1006,Hectares,64423
2697,Cebola,1,Brasil,2001,2001,216,Área colhida,1006,Hectares,63931
2697,Cebola,1,Brasil,2001,2001,214,Quantidade produzida,1017,Toneladas,1050360
2697,Cebola,1,Brasil,2001,2001,112,Rendimento médio da produção,33,Quilogramas por Hectare,16429
2697,Cebola,1,Brasil,2001,2001,215,Valor da produção,40,Mil Reais,416474
2698,Centeio (em grão),1,Brasil,2001,2001,109,Área plantada,1006,Hectares,6953
2698,Centeio (em grão),1,Brasil,2001,2001,216,Área colhida,1006,Hectares,6953
2698,Centeio (em grão),1,Brasil,2001,2001,214,Quantidade produzida,1017,Toneladas,8308
