D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N,MC,MN,V
2688,Abacaxi,1,Brasil,2014,2014,109,Área plantada,1006,Hectares,66723
2688,Abacaxi,1,Brasil,2014,2014,216,Área colhida,1006,Hectares,66599
2688,Abacaxi,1,Brasil,2014,2014,214,Quantidade produzida,1017,Toneladas,1764162
2688,Abacaxi,1,Brasil,2014,2014,112,Rendimento médio da produção,33,Quilogramas por Hectare,26489
2688,Abacaxi,1,Brasil,2014,2014,215,Valor da produção,40,Mil Reais,1883380
2689,Algodão herbáceo (em caroço),1,Brasil,2014,2014,109,Área plantada,1006,Hectares,1131263
2689,Algodão herbáceo (em caroço),1,Brasil,2014,2014,216,Área colhida,1006,Hectares,1129399
2689,Algodão herbáceo (em caroço),1,Brasil,2014,2014,214,Quantidade produzida,1017,Toneladas,4236763
2689,Algodão herbáceo (em caroço),1,Brasil,2014,2014,112,Rendimento médio da produção,33,Quilogramas por Hectare,3751
2689,Algodão herbáceo (em caroço),1,Brasil,2014,2014,215,Valor da produção,40,Mil Reais,8130375
2690,Alho,1,Brasil,2014,2014,109,Área plantada,1006,Hectares,9638
2690,Alho,1,Brasil,2014,2014,216,Área colhida,1006,Hectares,9638
2690,Alho,1,Brasil,2014,2014,214,Quantidade produzida,1017,Toneladas,93769
2690,Alho,1,Brasil,2014,2014,112,Rendimento médio da produção,33,Quilogramas por Hectare,9729
2690,Alho,1,Brasil,2014,2014,215,Valor da produção,40,Mil Reais,485346
2691,Amendoim (em casca),1,Brasil,2014,2014,109,Área plantada,1006,Hectares,143683
2691,Amendoim (em casca),1,Brasil,2014,2014,216,Área colhida,1006,Hectares,142952
2691,Amendoim (em casca),1,Brasil,2014,2014,214,Quantidade produzida,1017,Toneladas,402626
2691,Amendoim (em casca),1,Brasil,2014,2014,112,Rendimento médio da produção,33,Quilogramas por Hectare,2817
2691,Amendoim (em casca),1,Brasil,2014,2014,215,Valor da produção,40,Mil Reais,512705
2692,Arroz (em casca),1,Brasil,2014,2014,109,Área plantada,1006,Hectares,2347460
2692,Arroz (em casca),1,Brasil,2014,2014,216,Área colhida,1006,Hectares,2340878
2692,Arroz (em casca),1,Brasil,2014,2014,214,Quantidade produzida,1017,Toneladas,12175602
2692,Arroz (em casca),1,Brasil,2014,2014,112,Rendimento médio da produção,33,Quilogramas por Hectare,5201
2692,Arroz (em casca),1,Brasil,2014,2014,215,Valor da produção,40,Mil Reais,8365685
2693,Aveia (em grão),1,Brasil,2014,2014,109,Área plantada,1006,Hectares,239414
2693,Aveia (em grão),1,Brasil,2014,2014,216,Área colhida,1006,Hectares,238465
2693,Aveia (em grão),1,Brasil,2014,2014,214,Quantidade produzida,1017,Toneladas,432136
2693,Aveia (em grão),1,Brasil,2014,2014,112,Rendimento médio da produção,33,Quilogramas por Hectare,1812
2693,Aveia (em grão),1,Brasil,2014,2014,215,Valor da produção,40,Mil Reais,169578
2694,Batata-doce,1,Brasil,2014,2014,109,Área plantada,1006,Hectares,40383
2694,Batata-doce,1,Brasil,2014,2014,216,Área colhida,1006,Hectares,39705
2694,Batata-doce,1,Brasil,2014,2014,214,Quantidade produzida,1017,Toneladas,525814
2694,Batata-doce,1,Brasil,2014,2014,112,Rendimento médio da produção,33,Quilogramas por Hectare,13243
2694,Batata-doce,1,Brasil,2014,2014,215,Valor da produção,40,Mil Reais,526084
2695,Batata-inglesa,1,Brasil,2014,2014,109,Área plantada,1006,Hectares,132077
2695,Batata-inglesa,1,Brasil,2014,2014,216,Área colhida,1006,Hectares,132058
2695,Batata-inglesa,1,Brasil,2014,2014,214,Quantidade produzida,1017,Toneladas,3689836
2695,Batata-inglesa,1,Brasil,2014,2014,112,Rendimento médio da produção,33,Quilogramas por Hectare,27941
2695,Batata-inglesa,1,Brasil,2014,2014,215,Valor da produção,40,Mil Reais,3235694
2696,Cana-de-açúcar,1,Brasil,2014,2014,109,Área plantada,1006,Hectares,10454280
2696,Cana-de-açúcar,1,Brasil,2014,2014,216,Área colhida,1006,Hectares,10419678
2696,Cana-de-açúcar,1,Brasil,2014,2014,214,Quantidade produzida,1017,Toneladas,736108487
2696,Cana-de-açúcar,1,Brasil,2014,2014,112,Rendimento médio da produção,33,Quilogramas por Hectare,70646
2696,Cana-de-açúcar,1,Brasil,2014,2014,215,Valor da produção,40,Mil Reais,42128487
2697,Cebola,1,Brasil,2014,2014,109,Área plantada,1006,Hectares,59830
2697,Cebola,1,Brasil,2014,2014,216,Área colhida,1006,Hectares,59190
2697,Cebola,1,Brasil,2014,2014,214,Quantidade produzida,1017,Toneladas,1646498
2697,Cebola,1,Brasil,2014,2014,112,Rendimento médio da produção,33,Quilogramas por Hectare,27817
2697,Cebola,1,Brasil,2014,2014,215,Valor da produção,40,Mil Reais,1340507
2698,Centeio (em grão),1,Brasil,2014,2014,109,Área plantada,1006,Hectares,3082
2698,Centeio (em grão),1,Brasil,2014,2014,216,Área colhida,1006,Hectares,3082
2698,Centeio (em grão),1,Brasil,2014,2014,214,Quantidade produzida,1017,Toneladas,4452
2698,Centeio (em grão),1,Brasil,2014,2014,112,Rendimento médio da produção,33,Quilogramas por Hectare,1445
2698,Centeio (em grão),1,Brasil,2014,2014,215,Valor da produção,40,Mil Reais,2066
2699,Cevada (em grão),1,Brasil,2014,2014,109,Área plantada,1006,Hectares,90326
