D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N,MC,MN,V
2688,Abacaxi,1,Brasil,2012,2012,109,Área plantada,1006,Hectares,66576
2688,Abacaxi,1,Brasil,2012,2012,216,Área colhida,1006,Hectares,65502
2688,Abacaxi,1,Brasil,2012,2012,214,Quantidade produzida,1017,Toneladas,1697734
2688,Abacaxi,1,Brasil,2012,2012,112,Rendimento médio da produção,33,Quilogramas por Hectare,25919
2688,Abacaxi,1,Brasil,2012,2012,215,Valor da produção,40,Mil Reais,1727858
2689,Algodão herbáceo (em caroço),1,Brasil,2012,2012,109,Área plantada,1006,Hectares,1420173
2689,Algodão herbáceo (em caroço),1,Brasil,2012,2012,216,Área colhida,1006,Hectares,1381919
2689,Algodão herbáceo (em caroço),1,Brasil,2012,2012,214,Quantidade produzida,1017,Toneladas,4969064
2689,Algodão herbáceo (em caroço),1,Brasil,2012,2012,112,Rendimento médio da produção,33,Quilogramas por Hectare,3596
2689,Algodão herbáceo (em caroço),1,Brasil,2012,2012,215,Valor da produção,40,Mil Reais,8134897
2690,Alho,1,Brasil,2012,2012,109,Área plantada,1006,Hectares,10064
2690,Alho,1,Brasil,2012,2012,216,Área colhida,1006,Hectares,10064
2690,Alho,1,Brasil,2012,2012,214,Quantidade produzida,1017,Toneladas,107009
2690,Alho,1,Brasil,2012,2012,112,Rendimento médio da produção,33,Quilogramas por Hectare,10633
2690,Alho,1,Brasil,2012,2012,215,Valor da produção,40,Mil Reais,637170
2691,Amendoim (em casca),1,Brasil,2012,2012,109,Área plantada,1006,Hectares,110451
2691,Amendoim (em casca),1,Brasil,2012,2012,216,Área colhida,1006,Hectares,110366
2691,Amendoim (em casca),1,Brasil,2012,2012,214,Quantidade produzida,1017,Toneladas,334224
2691,Amendoim (em casca),1,Brasil,2012,2012,112,Rendimento médio da produção,33,Quilogramas por Hectare,3028
2691,Amendoim (em casca),1,Brasil,2012,2012,215,Valor da produção,40,Mil Reais,438934
2692,Arroz (em casca),1,Brasil,2012,2012,109,Área plantada,1006,Hectares,2443182
2692,Arroz (em casca),1,Brasil,2012,2012,216,Área colhida,1006,Hectares,2413288
2692,Arroz (em casca),1,Brasil,2012,2012,214,Quantidade produzida,1017,Toneladas,11549881
2692,Arroz (em casca),1,Brasil,2012,2012,112,Rendimento médio da produção,33,Quilogramas por Hectare,4786
2692,Arroz (em casca),1,Brasil,2012,2012,215,Valor da produção,40,Mil Reais,6290787
2693,Aveia (em grão),1,Brasil,2012,2012,109,Área plantada,1006,Hectares,214745
2693,Aveia (em grão),1,Brasil,2012,2012,216,Área colhida,1006,Hectares,208730
2693,Aveia (em grão),1,Brasil,2012,2012,214,Quantidade produzida,1017,Toneladas,431024
2693,Aveia (em grão),1,Brasil,2012,2012,112,Rendimento médio da produção,33,Quilogramas por Hectare,2065
2693,Aveia (em grão),1,Brasil,2012,2012,215,Valor da produção,40,Mil Reais,161582
2694,Batata-doce,1,Brasil,2012,2012,109,Área plantada,1006,Hectares,40120
2694,Batata-doce,1,Brasil,2012,2012,216,Área colhida,1006,Hectares,39321
2694,Batata-doce,1,Brasil,2012,2012,214,Quantidade produzida,1017,Toneladas,479425
2694,Batata-doce,1,Brasil,2012,2012,112,Rendimento médio da produção,33,Quilogramas por Hectare,12193
2694,Batata-doce,1,Brasil,2012,2012,215,Valor da produção,40,Mil Reais,363504
2695,Batata-inglesa,1,Brasil,2012,2012,109,Área plantada,1006,Hectares,136019
2695,Batata-inglesa,1,Brasil,2012,2012,216,Área colhida,1006,Hectares,135970
2695,Batata-inglesa,1,Brasil,2012,2012,214,Quantidade produzida,1017,Toneladas,3731798
2695,Batata-inglesa,1,Brasil,2012,2012,112,Rendimento médio da produção,33,Quilogramas por Hectare,27446
2695,Batata-inglesa,1,Brasil,2012,2012,215,Valor da produção,40,Mil Reais,2345778
2696,Cana-de-açúcar,1,Brasil,2012,2012,109,Área plantada,1006,Hectares,9752328
2696,Cana-de-açúcar,1,Brasil,2012,2012,216,Área colhida,1006,Hectares,9705388
2696,Cana-de-açúcar,1,Brasil,2012,2012,214,Quantidade produzida,1017,Toneladas,721077287
2696,Cana-de-açúcar,1,Brasil,2012,2012,112,Rendimento médio da produção,33,Quilogramas por Hectare,74297
2696,Cana-de-açúcar,1,Brasil,2012,2012,215,Valor da produção,40,Mil Reais,40451016
2697,Cebola,1,Brasil,2012,2012,109,Área plantada,1006,Hectares,61144
2697,Cebola,1,Brasil,2012,2012,216,Área colhida,1006,Hectares,60931
