D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N,MC,MN,V
2688,Abacaxi,1,Brasil,2010,2010,109,Área plantada,1006,Hectares,60016
2688,Abacaxi,1,Brasil,2010,2010,216,Área colhida,1006,Hectares,58507
2688,Abacaxi,1,Brasil,2010,2010,214,Quantidade produzida,1017,Toneladas,1470391
2688,Abacaxi,1,Brasil,2010,2010,112,Rendimento médio da produção,33,Quilogramas por Hectare,25131
2688,Abacaxi,1,Brasil,2010,2010,215,Valor da produção,40,Mil Reais,1210434
2689,Algodão herbáceo (em caroço),1,Brasil,2010,2010,109,Área plantada,1006,Hectares,831687
2689,Algodão herbáceo (em caroço),1,Brasil,2010,2010,216,Área colhida,1006,Hectares,829753
2689,Algodão herbáceo (em caroço),1,Brasil,2010,2010,214,Quantidade produzida,1017,Toneladas,2949845
2689,Algodão herbáceo (em caroço),1,Brasil,2010,2010,112,Rendimento médio da produção,33,Quilogramas por Hectare,3555
2689,Algodão herbáceo (em caroço),1,Brasil,2010,2010,215,Valor da produção,40,Mil Reais,4130087
2690,Alho,1,Brasil,2010,2010,109,Área plantada,1006,Hectares,10451
2690,Alho,1,Brasil,2010,2010,216,Área colhida,1006,Hectares,10450
2690,Alho,1,Brasil,2010,2010,214,Quantidade produzida,1017,Toneladas,104124
2690,Alho,1,Brasil,2010,2010,112,Rendimento médio da produção,33,Quilogramas por Hectare,9964
2690,Alho,1,Brasil,2010,2010,215,Valor da produção,40,Mil Reais,518356
2691,Amendoim (em casca),1,Brasil,2010,2010,109,Área plantada,1006,Hectares,94670
2691,Amendoim (em casca),1,Brasil,2010,2010,216,Área colhida,1006,Hectares,94329
2691,Amendoim (em casca),1,Brasil,2010,2010,214,Quantidade produzida,1017,Toneladas,261455
2691,Amendoim (em casca),1,Brasil,2010,2010,112,Rendimento médio da produção,33,Quilogramas por Hectare,2771
2691,Amendoim (em casca),1,Brasil,2010,2010,215,Valor da produção,40,Mil Reais,286466
2692,Arroz (em casca),1,Brasil,2010,2010,109,Área plantada,1006,Hectares,2778173
2692,Arroz (em casca),1,Brasil,2010,2010,216,Área colhida,1006,Hectares,2722459
2692,Arroz (em casca),1,Brasil,2010,2010,214,Quantidade produzida,1017,Toneladas,11235986
2692,Arroz (em casca),1,Brasil,2010,2010,112,Rendimento médio da produção,33,Quilogramas por Hectare,4127
2692,Arroz (em casca),1,Brasil,2010,2010,215,Valor da produção,40,Mil Reais,6242879
2693,Aveia (em grão),1,Brasil,2010,2010,109,Área plantada,1006,Hectares,173455
2693,Aveia (em grão),1,Brasil,2010,2010,216,Área colhida,1006,Hectares,173455
2693,Aveia (em grão),1,Brasil,2010,2010,214,Quantidade produzida,1017,Toneladas,395056
2693,Aveia (em grão),1,Brasil,2010,2010,112,Rendimento médio da produção,33,Quilogramas por Hectare,2277
2693,Aveia (em grão),1,Brasil,2010,2010,215,Valor da produção,40,Mil Reais,129511
2694,Batata-doce,1,Brasil,2010,2010,109,Área plantada,1006,Hectares,41999
2694,Batata-doce,1,Brasil,2010,2010,216,Área colhida,1006,Hectares,41802
2694,Batata-doce,1,Brasil,2010,2010,214,Quantidade produzida,1017,Toneladas,495182
2694,Batata-doce,1,Brasil,2010,2010,112,Rendimento médio da produção,33,Quilogramas por Hectare,11845
2694,Batata-doce,1,Brasil,2010,2010,215,Valor da produção,40,Mil Reais,325036
2695,Batata-inglesa,1,Brasil,2010,2010,109,Área plantada,1006,Hectares,145682
2695,Batata-inglesa,1,Brasil,2010,2010,216,Área colhida,1006,Hectares,137044
2695,Batata-inglesa,1,Brasil,2010,2010,214,Quantidade produzida,1017,Toneladas,3547510
2695,Batata-inglesa,1,Brasil,2010,2010,112,Rendimento médio da produção,33,Quilogramas por Hectare,25885
2695,Batata-inglesa,1,Brasil,2010,2010,215,Valor da produção,40,Mil Reais,2807685
2696,Cana-de-açúcar,1,Brasil,2010,2010,109,Área plantada,1006,Hectares,9164756
2696,Cana-de-açúcar,1,Brasil,2010,2010,216,Área colhida,1006,Hectares,9076706
2696,Cana-de-açúcar,1,Brasil,2010,2010,214,Quantidade produzida,1017,Toneladas,717463793
2696,Cana-de-açúcar,1,Brasil,2010,2010,112,Rendimento médio da produção,33,Quilogramas por Hectare,79044
2696,Cana-de-açúcar,1,Brasil,2010,2010,215,Valor da produção,40,Mil Reais,28309289
2697,Cebola,1,Brasil,2010,2010,109,Área plantada,1006,Hectares,70464
2697,Cebola,1,Brasil,2010,2010,216,Área colhida,1006,Hectares,70429
2697,Cebola,1,Brasil,2010,2010,214,Quantidade produzida,1017,Toneladas,1753311
2697,Cebola,1,Brasil,2010,2010,112,Rendimento médio da produção,33,Quilogramas por Hectare,24894
2697,Cebola,1,Brasil,2010,2010,215,Valor da produção,40,Mil Reais,1307984
2698,Centeio (em grão),1,Brasil,2010,2010,109,Área plantada,1006,Hectares,2343
2698,Centeio (em grão),1,Brasil,2010,2010,216,Área colhida,1006,Hectares,2343
2698,Centeio (em grão),1,Brasil,2010,2010,214,Quantidade produzida,1017,Toneladas,3165
2698,Centeio (em grão),1,Brasil,2010,2010,112,Rendimento médio da produção,33,Quilogramas por Hectare,1350
2698,Centeio (em grão),1,Brasil,2010,2010,215,Valor da produção,40,Mil Reais,1237
2699,Cevada (em grão),1,Brasil,2010,2010,109,Área plantada,1006,Hectares,84118
2699,Cevada (em grão),1,Brasil,2010,2010,216,Área colhida,1006,Hectares,84118
2699,Cevada (em grão),1,Brasil,2010,2010,214,Quantidade produzida,1017,Toneladas,278558
2699,Cevada (em grão),1,Brasil,2010,2010,112,Rendimento médio da produção,33,Quilogramas por Hectare,3311
2699,Cevada (em grão),1,Brasil,2010,2010,215,Valor da produção,40,Mil Reais,125908
2700,Ervilha (em grão),1,Brasil,2010,2010,109,Área plantada,1006,Hectares,2575
2700,Ervilha (em grão),1,Brasil,2010,2010,216,Área colhida,1006,Hectares,2569
2700,Ervilha (em grão),1,Brasil,2010,2010,214,Quantidade produzida,1017,Toneladas,5909
2700,Ervilha (em grão),1,Brasil,2010,2010,112,Rendimento médio da produção,33,Quilogramas por Hectare,2300
2700,Ervilha (em grão),1,Brasil,2010,2010,215,Valor da produção,40,Mil Reais,9155
2701,Fava (em grão),1,Brasil,2010,2010,109,Área plantada,1006,Hectares,29825
2701,Fava (em grão),1,Brasil,2010,2010,216,Área colhida,1006,Hectares,27728
2701,Fava (em grão),1,Brasil,2010,2010,214,Quantidade produzida,1017,Toneladas,7349
2701,Fava (em grão),1,Brasil,2010,2010,112,Rendimento médio da produção,33,Quilogramas por Hectare,265
2701,Fava (em grão),1,Brasil,2010,2010,215,Valor da produção,40,Mil Reais,16492
2702,Feijão (em grão),1,Brasil,2010,2010,109,Área plantada,1006,Hectares,3655538
2702,Feijão (em grão),1,Brasil,2010,2010,216,Área colhida,1006,Hectares,3423646
2702,Feijão (em grão),1,Brasil,2010,2010,214,Quantidade produzida,1017,Toneladas,3158905
2702,Feijão (em grão),1,Brasil,2010,2010,112,Rendimento médio da produção,33,Quilogramas por Hectare,922
2702,Feijão (em grão),1,Brasil,2010,2010,215,Valor da produção,40,Mil Reais,4944932
2703,Fumo (em folha),1,Brasil,2010,2010,109,Área plantada,1006,Hectares,450076
2703,Fumo (em folha),1,Brasil,2010,2010,216,Área colhida,1006,Hectares,449629
2703,Fumo (em folha),1,Brasil,2010,2010,214,Quantidade produzida,1017,Toneladas,787817
2703,Fumo (em folha),1,Brasil,2010,2010,112,Rendimento médio da produção,33,Quilogramas por Hectare,1752
2703,Fumo (em folha),1,Brasil,2010,2010,215,Valor da produção,40,Mil Reais,4516942
