D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N,MC,MN,V
2688,Abacaxi,1,Brasil,1998,1998,109,Área plantada,1006,Hectares,56632
2688,Abacaxi,1,Brasil,1998,1998,216,Área colhida,1006,Hectares,54998
2688,Abacaxi,1,Brasil,1998,1998,214,Quantidade produzida,1017,Toneladas,1113219
2688,Abacaxi,1,Brasil,1998,1998,112,Rendimento médio da produção,33,Quilogramas por Hectare,20241
2688,Abacaxi,1,Brasil,1998,1998,215,Valor da produção,40,Mil Reais,340234
2689,Algodão herbáceo (em caroço),1,Brasil,1998,1998,109,Área plantada,1006,Hectares,862521
2689,Algodão herbáceo (em caroço),1,Brasil,1998,1998,216,Área colhida,1006,Hectares,825029
2689,Algodão herbáceo (em caroço),1,Brasil,1998,1998,214,Quantidade produzida,1017,Toneladas,1172017
2689,Algodão herbáceo (em caroço),1,Brasil,1998,1998,112,Rendimento médio da produção,33,Quilogramas por Hectare,1420
2689,Algodão herbáceo (em caroço),1,Brasil,1998,1998,215,Valor da produção,40,Mil Reais,559863
2690,Alho,1,Brasil,1998,1998,109,Área plantada,1006,Hectares,10883
2690,Alho,1,Brasil,1998,1998,216,Área colhida,1006,Hectares,10879
2690,Alho,1,Brasil,1998,1998,214,Quantidade produzida,1017,Toneladas,55217
2690,Alho,1,Brasil,1998,1998,112,Rendimento médio da produção,33,Quilogramas por Hectare,5075
2690,Alho,1,Brasil,1998,1998,215,Valor da produção,40,Mil Reais,104923
2691,Amendoim (em casca),1,Brasil,1998,1998,109,Área plantada,1006,Hectares,102086
2691,Amendoim (em casca),1,Brasil,1998,1998,216,Área colhida,1006,Hectares,102045
2691,Amendoim (em casca),1,Brasil,1998,1998,214,Quantidade produzida,1017,Toneladas,193154
2691,Amendoim (em casca),1,Brasil,1998,1998,112,Rendimento médio da produção,33,Quilogramas por Hectare,1892
2691,Amendoim (em casca),1,Brasil,1998,1998,215,Valor da produção,40,Mil Reais,70245
2692,Arroz (em casca),1,Brasil,1998,1998,109,Área plantada,1006,Hectares,3155305
2692,Arroz (em casca),1,Brasil,1998,1998,216,Área colhida,1006,Hectares,3062195
2692,Arroz (em casca),1,Brasil,1998,1998,214,Quantidade produzida,1017,Toneladas,7716090
2692,Arroz (em casca),1,Brasil,1998,1998,112,Rendimento médio da produção,33,Quilogramas por Hectare,2519
2692,Arroz (em casca),1,Brasil,1998,1998,215,Valor da produção,40,Mil Reais,2247187
2693,Aveia (em grão),1,Brasil,1998,1998,109,Área plantada,1006,Hectares,202472
2693,Aveia (em grão),1,Brasil,1998,1998,216,Área colhida,1006,Hectares,188822
2693,Aveia (em grão),1,Brasil,1998,1998,214,Quantidade produzida,1017,Toneladas,207251
2693,Aveia (em grão),1,Brasil,1998,1998,112,Rendimento médio da produção,33,Quilogramas por Hectare,1097
2693,Aveia (em grão),1,Brasil,1998,1998,215,Valor da produção,40,Mil Reais,33804
2694,Batata-doce,1,Brasil,1998,1998,109,Área plantada,1006,Hectares,43483
2694,Batata-doce,1,Brasil,1998,1998,216,Área colhida,1006,Hectares,42811
2694,Batata-doce,1,Brasil,1998,1998,214,Quantidade produzida,1017,Toneladas,444925
2694,Batata-doce,1,Brasil,1998,1998,112,Rendimento médio da produção,33,Quilogramas por Hectare,10392
2694,Batata-doce,1,Brasil,1998,1998,215,Valor da produção,40,Mil Reais,126996
2695,Batata-inglesa,1,Brasil,1998,1998,109,Área plantada,1006,Hectares,179456
2695,Batata-inglesa,1,Brasil,1998,1998,216,Área colhida,1006,Hectares,177972
2695,Batata-inglesa,1,Brasil,1998,1998,214,Quantidade produzida,1017,Toneladas,2784181
2695,Batata-inglesa,1,Brasil,1998,1998,112,Rendimento médio da produção,33,Quilogramas por Hectare,15643
2695,Batata-inglesa,1,Brasil,1998,1998,215,Valor da produção,40,Mil Reais,1025175
2696,Cana-de-açúcar,1,Brasil,1998,1998,109,Área plantada,1006,Hectares,5049953
2696,Cana-de-açúcar,1,Brasil,1998,1998,216,Área colhida,1006,Hectares,4985819
2696,Cana-de-açúcar,1,Brasil,1998,1998,214,Quantidade produzida,1017,Toneladas,345254972
2696,Cana-de-açúcar,1,Brasil,1998,1998,112,Rendimento médio da produção,33,Quilogramas por Hectare,69247
