D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N,MC,MN,V
2717,Abacate,1,Brasil,2013,2013,2313,Área destinada à colheita,1006,Hectares,9707
2717,Abacate,1,Brasil,2013,2013,216,Área colhida,1006,Hectares,9664
2717,Abacate,1,Brasil,2013,2013,214,Quantidade produzida,1017,Toneladas,157482
2717,Abacate,1,Brasil,2013,2013,112,Rendimento médio da produção,33,Quilogramas por Hectare,16296
2717,Abacate,1,Brasil,2013,2013,215,Valor da produção,40,Mil Reais,150290
2718,Algodão arbóreo (em caroço),1,Brasil,2013,2013,2313,Área destinada à colheita,1006,Hectares,34
2718,Algodão arbóreo (em caroço),1,Brasil,2013,2013,216,Área colhida,1006,Hectares,32
2718,Algodão arbóreo (em caroço),1,Brasil,2013,2013,214,Quantidade produzida,1017,Toneladas,7
2718,Algodão arbóreo (em caroço),1,Brasil,2013,2013,112,Rendimento médio da produção,33,Quilogramas por Hectare,219
2718,Algodão arbóreo (em caroço),1,Brasil,2013,2013,215,Valor da produção,40,Mil Reais,12
2719,Azeitona,1,Brasil,2013,2013,2313,Área destinada à colheita,1006,Hectares,146
2719,Azeitona,1,Brasil,2013,2013,216,Área colhida,1006,Hectares,146
2719,Azeitona,1,Brasil,2013,2013,214,Quantidade produzida,1017,Toneladas,265
2719,Azeitona,1,Brasil,2013,2013,112,Rendimento médio da produção,33,Quilogramas por Hectare,1815
2719,Azeitona,1,Brasil,2013,2013,215,Valor da produção,40,Mil Reais,599
2720,Banana (cacho),1,Brasil,2013,2013,2313,Área destinada à colheita,1006,Hectares,490628
2720,Banana (cacho),1,Brasil,2013,2013,216,Área colhida,1006,Hectares,485075
2720,Banana (cacho),1,Brasil,2013,2013,214,Quantidade produzida,1017,Toneladas,6892622
2720,Banana (cacho),1,Brasil,2013,2013,112,Rendimento médio da produção,33,Quilogramas por Hectare,14209
2720,Banana (cacho),1,Brasil,2013,2013,215,Valor da produção,40,Mil Reais,5114223
2721,Borracha (látex coagulado),1,Brasil,2013,2013,2313,Área destinada à colheita,1006,Hectares,141120
2721,Borracha (látex coagulado),1,Brasil,2013,2013,216,Área colhida,1006,Hectares,139998
2721,Borracha (látex coagulado),1,Brasil,2013,2013,214,Quantidade produzida,1017,Toneladas,309541
2721,Borracha (látex coagulado),1,Brasil,2013,2013,112,Rendimento médio da produção,33,Quilogramas por Hectare,2211
2721,Borracha (látex coagulado),1,Brasil,2013,2013,215,Valor da produção,40,Mil Reais,808650
2722,Cacau (em amêndoa),1,Brasil,2013,2013,2313,Área destinada à colheita,1006,Hectares,692435
