D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N,MC,MN,V
2717,Abacate,1,Brasil,2004,2004,2313,Área destinada à colheita,1006,Hectares,12126
2717,Abacate,1,Brasil,2004,2004,216,Área colhida,1006,Hectares,11933
2717,Abacate,1,Brasil,2004,2004,214,Quantidade produzida,1017,Toneladas,170534
2717,Abacate,1,Brasil,2004,2004,112,Rendimento médio da produção,33,Quilogramas por Hectare,14290
2717,Abacate,1,Brasil,2004,2004,215,Valor da produção,40,Mil Reais,66267
2718,Algodão arbóreo (em caroço),1,Brasil,2004,2004,2313,Área destinada à colheita,1006,Hectares,7105
2718,Algodão arbóreo (em caroço),1,Brasil,2004,2004,216,Área colhida,1006,Hectares,7064
2718,Algodão arbóreo (em caroço),1,Brasil,2004,2004,214,Quantidade produzida,1017,Toneladas,2902
2718,Algodão arbóreo (em caroço),1,Brasil,2004,2004,112,Rendimento médio da produção,33,Quilogramas por Hectare,410
2718,Algodão arbóreo (em caroço),1,Brasil,2004,2004,215,Valor da produção,40,Mil Reais,3399
2719,Azeitona,1,Brasil,2004,2004,2313,Área destinada à colheita,1006,Hectares,-
2719,Azeitona,1,Brasil,2004,2004,216,Área colhida,1006,Hectares,-
2719,Azeitona,1,Brasil,2004,2004,214,Quantidade produzida,1017,Toneladas,-
2719,Azeitona,1,Brasil,2004,2004,112,Rendimento médio da produção,33,Quilogramas por Hectare,-
2719,Azeitona,1,Brasil,2004,2004,215,Valor da produção,40,Mil Reais,-
2720,Banana (cacho),1,Brasil,2004,2004,2313,Área destinada à colheita,1006,Hectares,495385
2720,Banana (cacho),1,Brasil,2004,2004,216,Área colhida,1006,Hectares,491042
2720,Banana (cacho),1,Brasil,2004,2004,214,Quantidade produzida,1017,Toneladas,6583564
2720,Banana (cacho),1,Brasil,2004,2004,112,Rendimento médio da produção,33,Quilogramas por Hectare,13407
2720,Banana (cacho),1,Brasil,2004,2004,215,Valor da produção,40,Mil Reais,2273680
2721,Borracha (látex coagulado),1,Brasil,2004,2004,2313,Área destinada à colheita,1006,Hectares,108040
2721,Borracha (látex coagulado),1,Brasil,2004,2004,216,Área colhida,1006,Hectares,106375
2721,Borracha (látex coagulado),1,Brasil,2004,2004,214,Quantidade produzida,1017,Toneladas,164689
