D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N,MC,MN,V
2717,Abacate,1,Brasil,1995,1995,2313,Área destinada à colheita,1006,Hectares,13497
2717,Abacate,1,Brasil,1995,1995,216,Área colhida,1006,Hectares,13441
2717,Abacate,1,Brasil,1995,1995,214,Quantidade produzida,1017,Toneladas,375068
2717,Abacate,1,Brasil,1995,1995,112,Rendimento médio da produção,33,Quilogramas por Hectare,27904
2717,Abacate,1,Brasil,1995,1995,215,Valor da produção,40,Mil Reais,51195
2718,Algodão arbóreo (em caroço),1,Brasil,1995,1995,2313,Área destinada à colheita,1006,Hectares,89729
2718,Algodão arbóreo (em caroço),1,Brasil,1995,1995,216,Área colhida,1006,Hectares,87949
2718,Algodão arbóreo (em caroço),1,Brasil,1995,1995,214,Quantidade produzida,1017,Toneladas,9634
2718,Algodão arbóreo (em caroço),1,Brasil,1995,1995,112,Rendimento médio da produção,33,Quilogramas por Hectare,109
2718,Algodão arbóreo (em caroço),1,Brasil,1995,1995,215,Valor da produção,40,Mil Reais,4421
2719,Azeitona,1,Brasil,1995,1995,2313,Área destinada à colheita,1006,Hectares,3
2719,Azeitona,1,Brasil,1995,1995,216,Área colhida,1006,Hectares,3
2719,Azeitona,1,Brasil,1995,1995,214,Quantidade produzida,1017,Toneladas,3
2719,Azeitona,1,Brasil,1995,1995,112,Rendimento médio da produção,33,Quilogramas por Hectare,1000
2719,Azeitona,1,Brasil,1995,1995,215,Valor da produção,40,Mil Reais,1
2720,Banana (cacho),1,Brasil,1995,1995,2313,Área destinada à colheita,1006,Hectares,518863
2720,Banana (cacho),1,Brasil,1995,1995,216,Área colhida,1006,Hectares,509365
2720,Banana (cacho),1,Brasil,1995,1995,214,Quantidade produzida,1017,Toneladas,557799
2720,Banana (cacho),1,Brasil,1995,1995,112,Rendimento médio da produção,33,Quilogramas por Hectare,1095
2720,Banana (cacho),1,Brasil,1995,1995,215,Valor da produção,40,Mil Reais,961332
2721,Borracha (látex coagulado),1,Brasil,1995,1995,2313,Área destinada à colheita,1006,Hectares,63283
2721,Borracha (látex coagulado),1,Brasil,1995,1995,216,Área colhida,1006,Hectares,59537
2721,Borracha (látex coagulado),1,Brasil,1995,1995,214,Quantidade produzida,1017,Toneladas,78958
2721,Borracha (látex coagulado),1,Brasil,1995,1995,112,Rendimento médio da produção,33,Quilogramas por Hectare,1326
2721,Borracha (látex coagulado),1,Brasil,1995,1995,215,Valor da produção,40,Mil Reais,66711
2722,Cacau (em amêndoa),1,Brasil,1995,1995,2313,Área destinada à colheita,1006,Hectares,740576
2722,Cacau (em amêndoa),1,Brasil,1995,1995,216,Área colhida,1006,Hectares,738536
2722,Cacau (em amêndoa),1,Brasil,1995,1995,214,Quantidade produzida,1017,Toneladas,296705
2722,Cacau (em amêndoa),1,Brasil,1995,1995,112,Rendimento médio da produção,33,Quilogramas por Hectare,401
2722,Cacau (em amêndoa),1,Brasil,1995,1995,215,Valor da produção,40,Mil Reais,287405
2723,Café (em grão) Total,1,Brasil,1995,1995,2313,Área destinada à colheita,1006,Hectares,1980133
2723,Café (em grão) Total,1,Brasil,1995,1995,216,Área colhida,1006,Hectares,1869984
2723,Café (em grão) Total,1,Brasil,1995,1995,214,Quantidade produzida,1017,Toneladas,1860269
2723,Café (em grão) Total,1,Brasil,1995,1995,112,Rendimento médio da produção,33,Quilogramas por Hectare,994
2723,Café (em grão) Total,1,Brasil,1995,1995,215,Valor da produção,40,Mil Reais,2392816
31619,Café (em grão) Arábica,1,Brasil,1995,1995,2313,Área destinada à colheita,1006,Hectares,...
31619,Café (em grão) Arábica,1,Brasil,1995,1995,216,Área colhida,1006,Hectares,...
31619,Café (em grão) Arábica,1,Brasil,1995,1995,214,Quantidade produzida,1017,Toneladas,...
31619,Café (em grão) Arábica,1,Brasil,1995,1995,112,Rendimento médio da produção,33,Quilogramas por Hectare,...
31619,Café (em grão) Arábica,1,Brasil,1995,1995,215,Valor da produção,40,Mil Reais,...
31620,Café (em grão) Canephora,1,Brasil,1995,1995,2313,Área destinada à colheita,1006,Hectares,...
31620,Café (em grão) Canephora,1,Brasil,1995,1995,216,Área colhida,1006,Hectares,...
31620,Café (em grão) Canephora,1,Brasil,1995,1995,214,Quantidade produzida,1017,Toneladas,...
31620,Café (em grão) Canephora,1,Brasil,1995,1995,112,Rendimento médio da produção,33,Quilogramas por Hectare,...
31620,Café (em grão) Canephora,1,Brasil,1995,1995,215,Valor da produção,40,Mil Reais,...
2724,Caqui,1,Brasil,1995,1995,2313,Área destinada à colheita,1006,Hectares,4933
2724,Caqui,1,Brasil,1995,1995,216,Área colhida,1006,Hectares,4819
2724,Caqui,1,Brasil,1995,1995,214,Quantidade produzida,1017,Toneladas,516851
2724,Caqui,1,Brasil,1995,1995,112,Rendimento médio da produção,33,Quilogramas por Hectare,107252
2724,Caqui,1,Brasil,1995,1995,215,Valor da produção,40,Mil Reais,40683
2725,Castanha de caju,1,Brasil,1995,1995,2313,Área destinada à colheita,1006,Hectares,704785
2725,Castanha de caju,1,Brasil,1995,1995,216,Área colhida,1006,Hectares,699936
2725,Castanha de caju,1,Brasil,1995,1995,214,Quantidade produzida,1017,Toneladas,185229
2725,Castanha de caju,1,Brasil,1995,1995,112,Rendimento médio da produção,33,Quilogramas por Hectare,264
2725,Castanha de caju,1,Brasil,1995,1995,215,Valor da produção,40,Mil Reais,66259
2726,Chá-da-índia (folha verde),1,Brasil,1995,1995,2313,Área destinada à colheita,1006,Hectares,4532
2726,Chá-da-índia (folha verde),1,Brasil,1995,1995,216,Área colhida,1006,Hectares,4532
2726,Chá-da-índia (folha verde),1,Brasil,1995,1995,214,Quantidade produzida,1017,Toneladas,37019
2726,Chá-da-índia (folha verde),1,Brasil,1995,1995,112,Rendimento médio da produção,33,Quilogramas por Hectare,8168
2726,Chá-da-índia (folha verde),1,Brasil,1995,1995,215,Valor da produção,40,Mil Reais,26370
2727,Coco-da-baía,1,Brasil,1995,1995,2313,Área destinada à colheita,1006,Hectares,244935
2727,Coco-da-baía,1,Brasil,1995,1995,216,Área colhida,1006,Hectares,242549
2727,Coco-da-baía,1,Brasil,1995,1995,214,Quantidade produzida,1017,Toneladas,966677
2727,Coco-da-baía,1,Brasil,1995,1995,112,Rendimento médio da produção,33,Quilogramas por Hectare,3985
2727,Coco-da-baía,1,Brasil,1995,1995,215,Valor da produção,40,Mil Reais,239122
2728,Dendê (cacho de coco),1,Brasil,1995,1995,2313,Área destinada à colheita,1006,Hectares,68108
2728,Dendê (cacho de coco),1,Brasil,1995,1995,216,Área colhida,1006,Hectares,68003
2728,Dendê (cacho de coco),1,Brasil,1995,1995,214,Quantidade produzida,1017,Toneladas,680541
2728,Dendê (cacho de coco),1,Brasil,1995,1995,112,Rendimento médio da produção,33,Quilogramas por Hectare,10007
2728,Dendê (cacho de coco),1,Brasil,1995,1995,215,Valor da produção,40,Mil Reais,71631
2729,Erva-mate (folha verde),1,Brasil,1995,1995,2313,Área destinada à colheita,1006,Hectares,34412
2729,Erva-mate (folha verde),1,Brasil,1995,1995,216,Área colhida,1006,Hectares,22754
2729,Erva-mate (folha verde),1,Brasil,1995,1995,214,Quantidade produzida,1017,Toneladas,247214
2729,Erva-mate (folha verde),1,Brasil,1995,1995,112,Rendimento médio da produção,33,Quilogramas por Hectare,10864
2729,Erva-mate (folha verde),1,Brasil,1995,1995,215,Valor da produção,40,Mil Reais,49299
2730,Figo,1,Brasil,1995,1995,2313,Área destinada à colheita,1006,Hectares,2250
2730,Figo,1,Brasil,1995,1995,216,Área colhida,1006,Hectares,2249
2730,Figo,1,Brasil,1995,1995,214,Quantidade produzida,1017,Toneladas,318490
2730,Figo,1,Brasil,1995,1995,112,Rendimento médio da produção,33,Quilogramas por Hectare,141614
2730,Figo,1,Brasil,1995,1995,215,Valor da produção,40,Mil Reais,19254
2731,Goiaba,1,Brasil,1995,1995,2313,Área destinada à colheita,1006,Hectares,9088
2731,Goiaba,1,Brasil,1995,1995,216,Área colhida,1006,Hectares,8787
2731,Goiaba,1,Brasil,1995,1995,214,Quantidade produzida,1017,Toneladas,1422136
2731,Goiaba,1,Brasil,1995,1995,112,Rendimento médio da produção,33,Quilogramas por Hectare,161845
2731,Goiaba,1,Brasil,1995,1995,215,Valor da produção,40,Mil Reais,50894
2732,Guaraná (semente),1,Brasil,1995,1995,2313,Área destinada à colheita,1006,Hectares,8057
2732,Guaraná (semente),1,Brasil,1995,1995,216,Área colhida,1006,Hectares,8012
2732,Guaraná (semente),1,Brasil,1995,1995,214,Quantidade produzida,1017,Toneladas,2390
2732,Guaraná (semente),1,Brasil,1995,1995,112,Rendimento médio da produção,33,Quilogramas por Hectare,298
2732,Guaraná (semente),1,Brasil,1995,1995,215,Valor da produção,40,Mil Reais,9392
2733,Laranja,1,Brasil,1995,1995,2313,Área destinada à colheita,1006,Hectares,861914
2733,Laranja,1,Brasil,1995,1995,216,Área colhida,1006,Hectares,856419
2733,Laranja,1,Brasil,1995,1995,214,Quantidade produzida,1017,Toneladas,99186054
2733,Laranja,1,Brasil,1995,1995,112,Rendimento médio da produção,33,Quilogramas por Hectare,115814
2733,Laranja,1,Brasil,1995,1995,215,Valor da produção,40,Mil Reais,1253465
