D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N,MC,MN,V
2717,Abacate,1,Brasil,2010,2010,2313,Área destinada à colheita,1006,Hectares,11125
2717,Abacate,1,Brasil,2010,2010,216,Área colhida,1006,Hectares,11111
2717,Abacate,1,Brasil,2010,2010,214,Quantidade produzida,1017,Toneladas,153189
2717,Abacate,1,Brasil,2010,2010,112,Rendimento médio da produção,33,Quilogramas por Hectare,13787
2717,Abacate,1,Brasil,2010,2010,215,Valor da produção,40,Mil Reais,73829
2718,Algodão arbóreo (em caroço),1,Brasil,2010,2010,2313,Área destinada à colheita,1006,Hectares,413
2718,Algodão arbóreo (em caroço),1,Brasil,2010,2010,216,Área colhida,1006,Hectares,383
2718,Algodão arbóreo (em caroço),1,Brasil,2010,2010,214,Quantidade produzida,1017,Toneladas,168
2718,Algodão arbóreo (em caroço),1,Brasil,2010,2010,112,Rendimento médio da produção,33,Quilogramas por Hectare,438
2718,Algodão arbóreo (em caroço),1,Brasil,2010,2010,215,Valor da produção,40,Mil Reais,151
2719,Azeitona,1,Brasil,2010,2010,2313,Área destinada à colheita,1006,Hectares,-
2719,Azeitona,1,Brasil,2010,2010,216,Área colhida,1006,Hectares,-
2719,Azeitona,1,Brasil,2010,2010,214,Quantidade produzida,1017,Toneladas,-
2719,Azeitona,1,Brasil,2010,2010,112,Rendimento médio da produção,33,Quilogramas por Hectare,-
2719,Azeitona,1,Brasil,2010,2010,215,Valor da produção,40,Mil Reais,-
2720,Banana (cacho),1,Brasil,2010,2010,2313,Área destinada à colheita,1006,Hectares,495259
2720,Banana (cacho),1,Brasil,2010,2010,216,Área colhida,1006,Hectares,487790
2720,Banana (cacho),1,Brasil,2010,2010,214,Quantidade produzida,1017,Toneladas,6969306
2720,Banana (cacho),1,Brasil,2010,2010,112,Rendimento médio da produção,33,Quilogramas por Hectare,14287
2720,Banana (cacho),1,Brasil,2010,2010,215,Valor da produção,40,Mil Reais,3792780
2721,Borracha (látex coagulado),1,Brasil,2010,2010,2313,Área destinada à colheita,1006,Hectares,130424
2721,Borracha (látex coagulado),1,Brasil,2010,2010,216,Área colhida,1006,Hectares,124946
2721,Borracha (látex coagulado),1,Brasil,2010,2010,214,Quantidade produzida,1017,Toneladas,223302
2721,Borracha (látex coagulado),1,Brasil,2010,2010,112,Rendimento médio da produção,33,Quilogramas por Hectare,1787
2721,Borracha (látex coagulado),1,Brasil,2010,2010,215,Valor da produção,40,Mil Reais,504572
