D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N,MC,MN,V
2717,Abacate,1,Brasil,1998,1998,2313,Área destinada à colheita,1006,Hectares,14301
2717,Abacate,1,Brasil,1998,1998,216,Área colhida,1006,Hectares,13729
2717,Abacate,1,Brasil,1998,1998,214,Quantidade produzida,1017,Toneladas,336925
2717,Abacate,1,Brasil,1998,1998,112,Rendimento médio da produção,33,Quilogramas por Hectare,24541
2717,Abacate,1,Brasil,1998,1998,215,Valor da produção,40,Mil Reais,52361
2718,Algodão arbóreo (em caroço),1,Brasil,1998,1998,2313,Área destinada à colheita,1006,Hectares,9928
2718,Algodão arbóreo (em caroço),1,Brasil,1998,1998,216,Área colhida,1006,Hectares,8335
2718,Algodão arbóreo (em caroço),1,Brasil,1998,1998,214,Quantidade produzida,1017,Toneladas,975
2718,Algodão arbóreo (em caroço),1,Brasil,1998,1998,112,Rendimento médio da produção,33,Quilogramas por Hectare,116
2718,Algodão arbóreo (em caroço),1,Brasil,1998,1998,215,Valor da produção,40,Mil Reais,533
2719,Azeitona,1,Brasil,1998,1998,2313,Área destinada à colheita,1006,Hectares,46
2719,Azeitona,1,Brasil,1998,1998,216,Área colhida,1006,Hectares,46
2719,Azeitona,1,Brasil,1998,1998,214,Quantidade produzida,1017,Toneladas,62
2719,Azeitona,1,Brasil,1998,1998,112,Rendimento médio da produção,33,Quilogramas por Hectare,1347
2719,Azeitona,1,Brasil,1998,1998,215,Valor da produção,40,Mil Reais,74
2720,Banana (cacho),1,Brasil,1998,1998,2313,Área destinada à colheita,1006,Hectares,536402
2720,Banana (cacho),1,Brasil,1998,1998,216,Área colhida,1006,Hectares,518433
2720,Banana (cacho),1,Brasil,1998,1998,214,Quantidade produzida,1017,Toneladas,532220
2720,Banana (cacho),1,Brasil,1998,1998,112,Rendimento médio da produção,33,Quilogramas por Hectare,1026
2720,Banana (cacho),1,Brasil,1998,1998,215,Valor da produção,40,Mil Reais,1021396
2721,Borracha (látex coagulado),1,Brasil,1998,1998,2313,Área destinada à colheita,1006,Hectares,85841
2721,Borracha (látex coagulado),1,Brasil,1998,1998,216,Área colhida,1006,Hectares,80247
2721,Borracha (látex coagulado),1,Brasil,1998,1998,214,Quantidade produzida,1017,Toneladas,109310
2721,Borracha (látex coagulado),1,Brasil,1998,1998,112,Rendimento médio da produção,33,Quilogramas por Hectare,1362
2721,Borracha (látex coagulado),1,Brasil,1998,1998,215,Valor da produção,40,Mil Reais,79204
2722,Cacau (em amêndoa),1,Brasil,1998,1998,2313,Área destinada à colheita,1006,Hectares,710496
2722,Cacau (em amêndoa),1,Brasil,1998,1998,216,Área colhida,1006,Hectares,709798
2722,Cacau (em amêndoa),1,Brasil,1998,1998,214,Quantidade produzida,1017,Toneladas,280801
2722,Cacau (em amêndoa),1,Brasil,1998,1998,112,Rendimento médio da produção,33,Quilogramas por Hectare,395
2722,Cacau (em amêndoa),1,Brasil,1998,1998,215,Valor da produção,40,Mil Reais,447270
2723,Café (em grão) Total,1,Brasil,1998,1998,2313,Área destinada à colheita,1006,Hectares,2077433
2723,Café (em grão) Total,1,Brasil,1998,1998,216,Área colhida,1006,Hectares,2070409
2723,Café (em grão) Total,1,Brasil,1998,1998,214,Quantidade produzida,1017,Toneladas,3378731
2723,Café (em grão) Total,1,Brasil,1998,1998,112,Rendimento médio da produção,33,Quilogramas por Hectare,1631
2723,Café (em grão) Total,1,Brasil,1998,1998,215,Valor da produção,40,Mil Reais,4016036
31619,Café (em grão) Arábica,1,Brasil,1998,1998,2313,Área destinada à colheita,1006,Hectares,...
31619,Café (em grão) Arábica,1,Brasil,1998,1998,216,Área colhida,1006,Hectares,...
31619,Café (em grão) Arábica,1,Brasil,1998,1998,214,Quantidade produzida,1017,Toneladas,...
31619,Café (em grão) Arábica,1,Brasil,1998,1998,112,Rendimento médio da produção,33,Quilogramas por Hectare,...
31619,Café (em grão) Arábica,1,Brasil,1998,1998,215,Valor da produção,40,Mil Reais,...
31620,Café (em grão) Canephora,1,Brasil,1998,1998,2313,Área destinada à colheita,1006,Hectares,...
31620,Café (em grão) Canephora,1,Brasil,1998,1998,216,Área colhida,1006,Hectares,...
31620,Café (em grão) Canephora,1,Brasil,1998,1998,214,Quantidade produzida,1017,Toneladas,...
31620,Café (em grão) Canephora,1,Brasil,1998,1998,112,Rendimento médio da produção,33,Quilogramas por Hectare,...
31620,Café (em grão) Canephora,1,Brasil,1998,1998,215,Valor da produção,40,Mil Reais,...
2724,Caqui,1,Brasil,1998,1998,2313,Área destinada à colheita,1006,Hectares,5567
2724,Caqui,1,Brasil,1998,1998,216,Área colhida,1006,Hectares,5524
2724,Caqui,1,Brasil,1998,1998,214,Quantidade produzida,1017,Toneladas,604226
2724,Caqui,1,Brasil,1998,1998,112,Rendimento médio da produção,33,Quilogramas por Hectare,109381
2724,Caqui,1,Brasil,1998,1998,215,Valor da produção,40,Mil Reais,48454
2725,Castanha de caju,1,Brasil,1998,1998,2313,Área destinada à colheita,1006,Hectares,630185
2725,Castanha de caju,1,Brasil,1998,1998,216,Área colhida,1006,Hectares,621419
2725,Castanha de caju,1,Brasil,1998,1998,214,Quantidade produzida,1017,Toneladas,54124
2725,Castanha de caju,1,Brasil,1998,1998,112,Rendimento médio da produção,33,Quilogramas por Hectare,87
2725,Castanha de caju,1,Brasil,1998,1998,215,Valor da produção,40,Mil Reais,25921
2726,Chá-da-índia (folha verde),1,Brasil,1998,1998,2313,Área destinada à colheita,1006,Hectares,3264
2726,Chá-da-índia (folha verde),1,Brasil,1998,1998,216,Área colhida,1006,Hectares,3264
2726,Chá-da-índia (folha verde),1,Brasil,1998,1998,214,Quantidade produzida,1017,Toneladas,24977
2726,Chá-da-índia (folha verde),1,Brasil,1998,1998,112,Rendimento médio da produção,33,Quilogramas por Hectare,7652
2726,Chá-da-índia (folha verde),1,Brasil,1998,1998,215,Valor da produção,40,Mil Reais,3626
2727,Coco-da-baía,1,Brasil,1998,1998,2313,Área destinada à colheita,1006,Hectares,239893
2727,Coco-da-baía,1,Brasil,1998,1998,216,Área colhida,1006,Hectares,239462
2727,Coco-da-baía,1,Brasil,1998,1998,214,Quantidade produzida,1017,Toneladas,1026604
2727,Coco-da-baía,1,Brasil,1998,1998,112,Rendimento médio da produção,33,Quilogramas por Hectare,4287
2727,Coco-da-baía,1,Brasil,1998,1998,215,Valor da produção,40,Mil Reais,277244
2728,Dendê (cacho de coco),1,Brasil,1998,1998,2313,Área destinada à colheita,1006,Hectares,79021
2728,Dendê (cacho de coco),1,Brasil,1998,1998,216,Área colhida,1006,Hectares,79021
2728,Dendê (cacho de coco),1,Brasil,1998,1998,214,Quantidade produzida,1017,Toneladas,752526
2728,Dendê (cacho de coco),1,Brasil,1998,1998,112,Rendimento médio da produção,33,Quilogramas por Hectare,9523
2728,Dendê (cacho de coco),1,Brasil,1998,1998,215,Valor da produção,40,Mil Reais,52552
2729,Erva-mate (folha verde),1,Brasil,1998,1998,2313,Área destinada à colheita,1006,Hectares,71664
2729,Erva-mate (folha verde),1,Brasil,1998,1998,216,Área colhida,1006,Hectares,57429
2729,Erva-mate (folha verde),1,Brasil,1998,1998,214,Quantidade produzida,1017,Toneladas,424433
2729,Erva-mate (folha verde),1,Brasil,1998,1998,112,Rendimento médio da produção,33,Quilogramas por Hectare,7390
2729,Erva-mate (folha verde),1,Brasil,1998,1998,215,Valor da produção,40,Mil Reais,70539
2730,Figo,1,Brasil,1998,1998,2313,Área destinada à colheita,1006,Hectares,2316
2730,Figo,1,Brasil,1998,1998,216,Área colhida,1006,Hectares,2314
2730,Figo,1,Brasil,1998,1998,214,Quantidade produzida,1017,Toneladas,313737
