D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N,MC,MN,V
2717,Abacate,1,Brasil,2015,2015,2313,Área destinada à colheita,1006,Hectares,10381
2717,Abacate,1,Brasil,2015,2015,216,Área colhida,1006,Hectares,10354
2717,Abacate,1,Brasil,2015,2015,214,Quantidade produzida,1017,Toneladas,180636
2717,Abacate,1,Brasil,2015,2015,112,Rendimento médio da produção,33,Quilogramas por Hectare,17446
2717,Abacate,1,Brasil,2015,2015,215,Valor da produção,40,Mil Reais,246461
2718,Algodão arbóreo (em caroço),1,Brasil,2015,2015,2313,Área destinada à colheita,1006,Hectares,-
2718,Algodão arbóreo (em caroço),1,Brasil,2015,2015,216,Área colhida,1006,Hectares,-
2718,Algodão arbóreo (em caroço),1,Brasil,2015,2015,214,Quantidade produzida,1017,Toneladas,-
2718,Algodão arbóreo (em caroço),1,Brasil,2015,2015,112,Rendimento médio da produção,33,Quilogramas por Hectare,-
2718,Algodão arbóreo (em caroço),1,Brasil,2015,2015,215,Valor da produção,40,Mil Reais,-
2719,Azeitona,1,Brasil,2015,2015,2313,Área destinada à colheita,1006,Hectares,403
2719,Azeitona,1,Brasil,2015,2015,216,Área colhida,1006,Hectares,400
2719,Azeitona,1,Brasil,2015,2015,214,Quantidade produzida,1017,Toneladas,520
2719,Azeitona,1,Brasil,2015,2015,112,Rendimento médio da produção,33,Quilogramas por Hectare,1300
2719,Azeitona,1,Brasil,2015,2015,215,Valor da produção,40,Mil Reais,1187
2720,Banana (cacho),1,Brasil,2015,2015,2313,Área destinada à colheita,1006,Hectares,484430
2720,Banana (cacho),1,Brasil,2015,2015,216,Área colhida,1006,Hectares,475976
2720,Banana (cacho),1,Brasil,2015,2015,214,Quantidade produzida,1017,Toneladas,6844491
2720,Banana (cacho),1,Brasil,2015,2015,112,Rendimento médio da produção,33,Quilogramas por Hectare,14380
2720,Banana (cacho),1,Brasil,2015,2015,215,Valor da produção,40,Mil Reais,5790992
2721,Borracha (látex coagulado),1,Brasil,2015,2015,2313,Área destinada à colheita,1006,Hectares,154182
2721,Borracha (látex coagulado),1,Brasil,2015,2015,216,Área colhida,1006,Hectares,144176
2721,Borracha (látex coagulado),1,Brasil,2015,2015,214,Quantidade produzida,1017,Toneladas,319259
2721,Borracha (látex coagulado),1,Brasil,2015,2015,112,Rendimento médio da produção,33,Quilogramas por Hectare,2214
2721,Borracha (látex coagulado),1,Brasil,2015,2015,215,Valor da produção,40,Mil Reais,623857
2722,Cacau (em amêndoa),1,Brasil,2015,2015,2313,Área destinada à colheita,1006,Hectares,678349
2722,Cacau (em amêndoa),1,Brasil,2015,2015,216,Área colhida,1006,Hectares,676902
2722,Cacau (em amêndoa),1,Brasil,2015,2015,214,Quantidade produzida,1017,Toneladas,273124
2722,Cacau (em amêndoa),1,Brasil,2015,2015,112,Rendimento médio da produção,33,Quilogramas por Hectare,403
2722,Cacau (em amêndoa),1,Brasil,2015,2015,215,Valor da produção,40,Mil Reais,2156004
2723,Café (em grão) Total,1,Brasil,2015,2015,2313,Área destinada à colheita,1006,Hectares,1988272
2723,Café (em grão) Total,1,Brasil,2015,2015,216,Área colhida,1006,Hectares,1979714
2723,Café (em grão) Total,1,Brasil,2015,2015,214,Quantidade produzida,1017,Toneladas,2645494
2723,Café (em grão) Total,1,Brasil,2015,2015,112,Rendimento médio da produção,33,Quilogramas por Hectare,1336
2723,Café (em grão) Total,1,Brasil,2015,2015,215,Valor da produção,40,Mil Reais,15853778
31619,Café (em grão) Arábica,1,Brasil,2015,2015,2313,Área destinada à colheita,1006,Hectares,1535635
31619,Café (em grão) Arábica,1,Brasil,2015,2015,216,Área colhida,1006,Hectares,1530564
31619,Café (em grão) Arábica,1,Brasil,2015,2015,214,Quantidade produzida,1017,Toneladas,1993789
31619,Café (em grão) Arábica,1,Brasil,2015,2015,112,Rendimento médio da produção,33,Quilogramas por Hectare,1303
31619,Café (em grão) Arábica,1,Brasil,2015,2015,215,Valor da produção,40,Mil Reais,12909475
31620,Café (em grão) Canephora,1,Brasil,2015,2015,2313,Área destinada à colheita,1006,Hectares,452637
31620,Café (em grão) Canephora,1,Brasil,2015,2015,216,Área colhida,1006,Hectares,449150
31620,Café (em grão) Canephora,1,Brasil,2015,2015,214,Quantidade produzida,1017,Toneladas,651705
31620,Café (em grão) Canephora,1,Brasil,2015,2015,112,Rendimento médio da produção,33,Quilogramas por Hectare,1451
31620,Café (em grão) Canephora,1,Brasil,2015,2015,215,Valor da produção,40,Mil Reais,2944303
2724,Caqui,1,Brasil,2015,2015,2313,Área destinada à colheita,1006,Hectares,8613
2724,Caqui,1,Brasil,2015,2015,216,Área colhida,1006,Hectares,8588
2724,Caqui,1,Brasil,2015,2015,214,Quantidade produzida,1017,Toneladas,192327
2724,Caqui,1,Brasil,2015,2015,112,Rendimento médio da produção,33,Quilogramas por Hectare,22395
2724,Caqui,1,Brasil,2015,2015,215,Valor da produção,40,Mil Reais,290666
