D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N,MC,MN,V
2717,Abacate,1,Brasil,2012,2012,2313,Área destinada à colheita,1006,Hectares,9615
2717,Abacate,1,Brasil,2012,2012,216,Área colhida,1006,Hectares,9568
2717,Abacate,1,Brasil,2012,2012,214,Quantidade produzida,1017,Toneladas,159903
2717,Abacate,1,Brasil,2012,2012,112,Rendimento médio da produção,33,Quilogramas por Hectare,16712
2717,Abacate,1,Brasil,2012,2012,215,Valor da produção,40,Mil Reais,123057
2718,Algodão arbóreo (em caroço),1,Brasil,2012,2012,2313,Área destinada à colheita,1006,Hectares,73
2718,Algodão arbóreo (em caroço),1,Brasil,2012,2012,216,Área colhida,1006,Hectares,70
2718,Algodão arbóreo (em caroço),1,Brasil,2012,2012,214,Quantidade produzida,1017,Toneladas,42
2718,Algodão arbóreo (em caroço),1,Brasil,2012,2012,112,Rendimento médio da produção,33,Quilogramas por Hectare,600
2718,Algodão arbóreo (em caroço),1,Brasil,2012,2012,215,Valor da produção,40,Mil Reais,59
2719,Azeitona,1,Brasil,2012,2012,2313,Área destinada à colheita,1006,Hectares,102
2719,Azeitona,1,Brasil,2012,2012,216,Área colhida,1006,Hectares,96
2719,Azeitona,1,Brasil,2012,2012,214,Quantidade produzida,1017,Toneladas,291
2719,Azeitona,1,Brasil,2012,2012,112,Rendimento médio da produção,33,Quilogramas por Hectare,3031
2719,Azeitona,1,Brasil,2012,2012,215,Valor da produção,40,Mil Reais,501
2720,Banana (cacho),1,Brasil,2012,2012,2313,Área destinada à colheita,1006,Hectares,490423
2720,Banana (cacho),1,Brasil,2012,2012,216,Área colhida,1006,Hectares,481116
2720,Banana (cacho),1,Brasil,2012,2012,214,Quantidade produzida,1017,Toneladas,6902184
2720,Banana (cacho),1,Brasil,2012,2012,112,Rendimento médio da produção,33,Quilogramas por Hectare,14346
2720,Banana (cacho),1,Brasil,2012,2012,215,Valor da produção,40,Mil Reais,4396349
2721,Borracha (látex coagulado),1,Brasil,2012,2012,2313,Área destinada à colheita,1006,Hectares,138278
2721,Borracha (látex coagulado),1,Brasil,2012,2012,216,Área colhida,1006,Hectares,137813
2721,Borracha (látex coagulado),1,Brasil,2012,2012,214,Quantidade produzida,1017,Toneladas,295147
2721,Borracha (látex coagulado),1,Brasil,2012,2012,112,Rendimento médio da produção,33,Quilogramas por Hectare,2142
2721,Borracha (látex coagulado),1,Brasil,2012,2012,215,Valor da produção,40,Mil Reais,860979
2722,Cacau (em amêndoa),1,Brasil,2012,2012,2313,Área destinada à colheita,1006,Hectares,686541
2722,Cacau (em amêndoa),1,Brasil,2012,2012,216,Área colhida,1006,Hectares,684333
2722,Cacau (em amêndoa),1,Brasil,2012,2012,214,Quantidade produzida,1017,Toneladas,253211
2722,Cacau (em amêndoa),1,Brasil,2012,2012,112,Rendimento médio da produção,33,Quilogramas por Hectare,370
2722,Cacau (em amêndoa),1,Brasil,2012,2012,215,Valor da produção,40,Mil Reais,1234157
2723,Café (em grão) Total,1,Brasil,2012,2012,2313,Área destinada à colheita,1006,Hectares,2122573
2723,Café (em grão) Total,1,Brasil,2012,2012,216,Área colhida,1006,Hectares,2120080
2723,Café (em grão) Total,1,Brasil,2012,2012,214,Quantidade produzida,1017,Toneladas,3037534
2723,Café (em grão) Total,1,Brasil,2012,2012,112,Rendimento médio da produção,33,Quilogramas por Hectare,1433
2723,Café (em grão) Total,1,Brasil,2012,2012,215,Valor da produção,40,Mil Reais,16711208
31619,Café (em grão) Arábica,1,Brasil,2012,2012,2313,Área destinada à colheita,1006,Hectares,1616956
31619,Café (em grão) Arábica,1,Brasil,2012,2012,216,Área colhida,1006,Hectares,1615017
31619,Café (em grão) Arábica,1,Brasil,2012,2012,214,Quantidade produzida,1017,Toneladas,2278738
31619,Café (em grão) Arábica,1,Brasil,2012,2012,112,Rendimento médio da produção,33,Quilogramas por Hectare,1411
31619,Café (em grão) Arábica,1,Brasil,2012,2012,215,Valor da produção,40,Mil Reais,13810664
31620,Café (em grão) Canephora,1,Brasil,2012,2012,2313,Área destinada à colheita,1006,Hectares,505617
31620,Café (em grão) Canephora,1,Brasil,2012,2012,216,Área colhida,1006,Hectares,505063
31620,Café (em grão) Canephora,1,Brasil,2012,2012,214,Quantidade produzida,1017,Toneladas,758796
31620,Café (em grão) Canephora,1,Brasil,2012,2012,112,Rendimento médio da produção,33,Quilogramas por Hectare,1502
31620,Café (em grão) Canephora,1,Brasil,2012,2012,215,Valor da produção,40,Mil Reais,2900544
2724,Caqui,1,Brasil,2012,2012,2313,Área destinada à colheita,1006,Hectares,8173
2724,Caqui,1,Brasil,2012,2012,216,Área colhida,1006,Hectares,8170
2724,Caqui,1,Brasil,2012,2012,214,Quantidade produzida,1017,Toneladas,158241
2724,Caqui,1,Brasil,2012,2012,112,Rendimento médio da produção,33,Quilogramas por Hectare,19369
2724,Caqui,1,Brasil,2012,2012,215,Valor da produção,40,Mil Reais,211885
2725,Castanha de caju,1,Brasil,2012,2012,2313,Área destinada à colheita,1006,Hectares,765030
2725,Castanha de caju,1,Brasil,2012,2012,216,Área colhida,1006,Hectares,756846
2725,Castanha de caju,1,Brasil,2012,2012,214,Quantidade produzida,1017,Toneladas,80630
2725,Castanha de caju,1,Brasil,2012,2012,112,Rendimento médio da produção,33,Quilogramas por Hectare,107
2725,Castanha de caju,1,Brasil,2012,2012,215,Valor da produção,40,Mil Reais,110743
2726,Chá-da-índia (folha verde),1,Brasil,2012,2012,2313,Área destinada à colheita,1006,Hectares,867
2726,Chá-da-índia (folha verde),1,Brasil,2012,2012,216,Área colhida,1006,Hectares,867
2726,Chá-da-índia (folha verde),1,Brasil,2012,2012,214,Quantidade produzida,1017,Toneladas,6435
2726,Chá-da-índia (folha verde),1,Brasil,2012,2012,112,Rendimento médio da produção,33,Quilogramas por Hectare,7422
2726,Chá-da-índia (folha verde),1,Brasil,2012,2012,215,Valor da produção,40,Mil Reais,2349
2727,Coco-da-baía,1,Brasil,2012,2012,2313,Área destinada à colheita,1006,Hectares,259737
2727,Coco-da-baía,1,Brasil,2012,2012,216,Área colhida,1006,Hectares,257742
2727,Coco-da-baía,1,Brasil,2012,2012,214,Quantidade produzida,1017,Toneladas,1954354
2727,Coco-da-baía,1,Brasil,2012,2012,112,Rendimento médio da produção,33,Quilogramas por Hectare,7583
2727,Coco-da-baía,1,Brasil,2012,2012,215,Valor da produção,40,Mil Reais,897678
2728,Dendê (cacho de coco),1,Brasil,2012,2012,2313,Área destinada à colheita,1006,Hectares,113135
2728,Dendê (cacho de coco),1,Brasil,2012,2012,216,Área colhida,1006,Hectares,113135
2728,Dendê (cacho de coco),1,Brasil,2012,2012,214,Quantidade produzida,1017,Toneladas,1240992
2728,Dendê (cacho de coco),1,Brasil,2012,2012,112,Rendimento médio da produção,33,Quilogramas por Hectare,10969
2728,Dendê (cacho de coco),1,Brasil,2012,2012,215,Valor da produção,40,Mil Reais,322296
2729,Erva-mate (folha verde),1,Brasil,2012,2012,2313,Área destinada à colheita,1006,Hectares,82945
2729,Erva-mate (folha verde),1,Brasil,2012,2012,216,Área colhida,1006,Hectares,76347
2729,Erva-mate (folha verde),1,Brasil,2012,2012,214,Quantidade produzida,1017,Toneladas,513256
2729,Erva-mate (folha verde),1,Brasil,2012,2012,112,Rendimento médio da produção,33,Quilogramas por Hectare,6723
2729,Erva-mate (folha verde),1,Brasil,2012,2012,215,Valor da produção,40,Mil Reais,234199
2730,Figo,1,Brasil,2012,2012,2313,Área destinada à colheita,1006,Hectares,2925
2730,Figo,1,Brasil,2012,2012,216,Área colhida,1006,Hectares,2925
2730,Figo,1,Brasil,2012,2012,214,Quantidade produzida,1017,Toneladas,28010
2730,Figo,1,Brasil,2012,2012,112,Rendimento médio da produção,33,Quilogramas por Hectare,9576
2730,Figo,1,Brasil,2012,2012,215,Valor da produção,40,Mil Reais,59086
2731,Goiaba,1,Brasil,2012,2012,2313,Área destinada à colheita,1006,Hectares,15231
2731,Goiaba,1,Brasil,2012,2012,216,Área colhida,1006,Hectares,15171
2731,Goiaba,1,Brasil,2012,2012,214,Quantidade produzida,1017,Toneladas,345332
2731,Goiaba,1,Brasil,2012,2012,112,Rendimento médio da produção,33,Quilogramas por Hectare,22763
2731,Goiaba,1,Brasil,2012,2012,215,Valor da produção,40,Mil Reais,331877
2732,Guaraná (semente),1,Brasil,2012,2012,2313,Área destinada à colheita,1006,Hectares,13998
2732,Guaraná (semente),1,Brasil,2012,2012,216,Área colhida,1006,Hectares,11489
2732,Guaraná (semente),1,Brasil,2012,2012,214,Quantidade produzida,1017,Toneladas,3794
2732,Guaraná (semente),1,Brasil,2012,2012,112,Rendimento médio da produção,33,Quilogramas por Hectare,330
2732,Guaraná (semente),1,Brasil,2012,2012,215,Valor da produção,40,Mil Reais,34061
2733,Laranja,1,Brasil,2012,2012,2313,Área destinada à colheita,1006,Hectares,762765
2733,Laranja,1,Brasil,2012,2012,216,Área colhida,1006,Hectares,729583
2733,Laranja,1,Brasil,2012,2012,214,Quantidade produzida,1017,Toneladas,18012560
2733,Laranja,1,Brasil,2012,2012,112,Rendimento médio da produção,33,Quilogramas por Hectare,24689
2733,Laranja,1,Brasil,2012,2012,215,Valor da produção,40,Mil Reais,4595830
2734,Limão,1,Brasil,2012,2012,2313,Área destinada à colheita,1006,Hectares,48244
2734,Limão,1,Brasil,2012,2012,216,Área colhida,1006,Hectares,47349
2734,Limão,1,Brasil,2012,2012,214,Quantidade produzida,1017,Toneladas,1208275
2734,Limão,1,Brasil,2012,2012,112,Rendimento médio da produção,33,Quilogramas por Hectare,25518
2734,Limão,1,Brasil,2012,2012,215,Valor da produção,40,Mil Reais,553080
2735,Maçã,1,Brasil,2012,2012,2313,Área destinada à colheita,1006,Hectares,38689
2735,Maçã,1,Brasil,2012,2012,216,Área colhida,1006,Hectares,38688
2735,Maçã,1,Brasil,2012,2012,214,Quantidade produzida,1017,Toneladas,1339771
2735,Maçã,1,Brasil,2012,2012,112,Rendimento médio da produção,33,Quilogramas por Hectare,34630
2735,Maçã,1,Brasil,2012,2012,215,Valor da produção,40,Mil Reais,969760
2736,Mamão,1,Brasil,2012,2012,2313,Área destinada à colheita,1006,Hectares,32901
2736,Mamão,1,Brasil,2012,2012,216,Área colhida,1006,Hectares,31310
2736,Mamão,1,Brasil,2012,2012,214,Quantidade produzida,1017,Toneladas,1517696
2736,Mamão,1,Brasil,2012,2012,112,Rendimento médio da produção,33,Quilogramas por Hectare,48473
2736,Mamão,1,Brasil,2012,2012,215,Valor da produção,40,Mil Reais,1165886
2737,Manga,1,Brasil,2012,2012,2313,Área destinada à colheita,1006,Hectares,73692
2737,Manga,1,Brasil,2012,2012,216,Área colhida,1006,Hectares,73310
2737,Manga,1,Brasil,2012,2012,214,Quantidade produzida,1017,Toneladas,1175735
2737,Manga,1,Brasil,2012,2012,112,Rendimento médio da produção,33,Quilogramas por Hectare,16038
2737,Manga,1,Brasil,2012,2012,215,Valor da produção,40,Mil Reais,660159
2738,Maracujá,1,Brasil,2012,2012,2313,Área destinada à colheita,1006,Hectares,59246
2738,Maracujá,1,Brasil,2012,2012,216,Área colhida,1006,Hectares,57848
2738,Maracujá,1,Brasil,2012,2012,214,Quantidade produzida,1017,Toneladas,776097
2738,Maracujá,1,Brasil,2012,2012,112,Rendimento médio da produção,33,Quilogramas por Hectare,13416
2738,Maracujá,1,Brasil,2012,2012,215,Valor da produção,40,Mil Reais,857595
2739,Marmelo,1,Brasil,2012,2012,2313,Área destinada à colheita,1006,Hectares,149
2739,Marmelo,1,Brasil,2012,2012,216,Área colhida,1006,Hectares,149
2739,Marmelo,1,Brasil,2012,2012,214,Quantidade produzida,1017,Toneladas,704
2739,Marmelo,1,Brasil,2012,2012,112,Rendimento médio da produção,33,Quilogramas por Hectare,4725
2739,Marmelo,1,Brasil,2012,2012,215,Valor da produção,40,Mil Reais,737
2740,Noz (fruto seco),1,Brasil,2012,2012,2313,Área destinada à colheita,1006,Hectares,2572
2740,Noz (fruto seco),1,Brasil,2012,2012,216,Área colhida,1006,Hectares,2408
2740,Noz (fruto seco),1,Brasil,2012,2012,214,Quantidade produzida,1017,Toneladas,5817
