D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N,MC,MN,V
2717,Abacate,1,Brasil,2001,2001,2313,Área destinada à colheita,1006,Hectares,12007
2717,Abacate,1,Brasil,2001,2001,216,Área colhida,1006,Hectares,11835
2717,Abacate,1,Brasil,2001,2001,214,Quantidade produzida,1017,Toneladas,154224
2717,Abacate,1,Brasil,2001,2001,112,Rendimento médio da produção,33,Quilogramas por Hectare,13031
2717,Abacate,1,Brasil,2001,2001,215,Valor da produção,40,Mil Reais,104066
2718,Algodão arbóreo (em caroço),1,Brasil,2001,2001,2313,Área destinada à colheita,1006,Hectares,9270
2718,Algodão arbóreo (em caroço),1,Brasil,2001,2001,216,Área colhida,1006,Hectares,8607
2718,Algodão arbóreo (em caroço),1,Brasil,2001,2001,214,Quantidade produzida,1017,Toneladas,2762
2718,Algodão arbóreo (em caroço),1,Brasil,2001,2001,112,Rendimento médio da produção,33,Quilogramas por Hectare,320
2718,Algodão arbóreo (em caroço),1,Brasil,2001,2001,215,Valor da produção,40,Mil Reais,1347
2719,Azeitona,1,Brasil,2001,2001,2313,Área destinada à colheita,1006,Hectares,6
2719,Azeitona,1,Brasil,2001,2001,216,Área colhida,1006,Hectares,6
2719,Azeitona,1,Brasil,2001,2001,214,Quantidade produzida,1017,Toneladas,2
2719,Azeitona,1,Brasil,2001,2001,112,Rendimento médio da produção,33,Quilogramas por Hectare,333
2719,Azeitona,1,Brasil,2001,2001,215,Valor da produção,40,Mil Reais,2
2720,Banana (cacho),1,Brasil,2001,2001,2313,Área destinada à colheita,1006,Hectares,516678
2720,Banana (cacho),1,Brasil,2001,2001,216,Área colhida,1006,Hectares,510313
2720,Banana (cacho),1,Brasil,2001,2001,214,Quantidade produzida,1017,Toneladas,6177293
2720,Banana (cacho),1,Brasil,2001,2001,112,Rendimento médio da produção,33,Quilogramas por Hectare,12104
2720,Banana (cacho),1,Brasil,2001,2001,215,Valor da produção,40,Mil Reais,1823196
2721,Borracha (látex coagulado),1,Brasil,2001,2001,2313,Área destinada à colheita,1006,Hectares,100554
2721,Borracha (látex coagulado),1,Brasil,2001,2001,216,Área colhida,1006,Hectares,95823
2721,Borracha (látex coagulado),1,Brasil,2001,2001,214,Quantidade produzida,1017,Toneladas,144093
2721,Borracha (látex coagulado),1,Brasil,2001,2001,112,Rendimento médio da produção,33,Quilogramas por Hectare,1503
2721,Borracha (látex coagulado),1,Brasil,2001,2001,215,Valor da produção,40,Mil Reais,126598
2722,Cacau (em amêndoa),1,Brasil,2001,2001,2313,Área destinada à colheita,1006,Hectares,666338
2722,Cacau (em amêndoa),1,Brasil,2001,2001,216,Área colhida,1006,Hectares,665809
2722,Cacau (em amêndoa),1,Brasil,2001,2001,214,Quantidade produzida,1017,Toneladas,185662
2722,Cacau (em amêndoa),1,Brasil,2001,2001,112,Rendimento médio da produção,33,Quilogramas por Hectare,278
2722,Cacau (em amêndoa),1,Brasil,2001,2001,215,Valor da produção,40,Mil Reais,376482
2723,Café (em grão) Total,1,Brasil,2001,2001,2313,Área destinada à colheita,1006,Hectares,2356954
2723,Café (em grão) Total,1,Brasil,2001,2001,216,Área colhida,1006,Hectares,2336031
2723,Café (em grão) Total,1,Brasil,2001,2001,214,Quantidade produzida,1017,Toneladas,3639138
2723,Café (em grão) Total,1,Brasil,2001,2001,112,Rendimento médio da produção,33,Quilogramas por Hectare,1557
2723,Café (em grão) Total,1,Brasil,2001,2001,215,Valor da produção,40,Mil Reais,2846596
31619,Café (em grão) Arábica,1,Brasil,2001,2001,2313,Área destinada à colheita,1006,Hectares,...
31619,Café (em grão) Arábica,1,Brasil,2001,2001,216,Área colhida,1006,Hectares,...
31619,Café (em grão) Arábica,1,Brasil,2001,2001,214,Quantidade produzida,1017,Toneladas,...
31619,Café (em grão) Arábica,1,Brasil,2001,2001,112,Rendimento médio da produção,33,Quilogramas por Hectare,...
31619,Café (em grão) Arábica,1,Brasil,2001,2001,215,Valor da produção,40,Mil Reais,...
31620,Café (em grão) Canephora,1,Brasil,2001,2001,2313,Área destinada à colheita,1006,Hectares,...
31620,Café (em grão) Canephora,1,Brasil,2001,2001,216,Área colhida,1006,Hectares,...
31620,Café (em grão) Canephora,1,Brasil,2001,2001,214,Quantidade produzida,1017,Toneladas,...
