D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N,MC,MN,V
2717,Abacate,1,Brasil,1999,1999,2313,Área destinada à colheita,1006,Hectares,12913
2717,Abacate,1,Brasil,1999,1999,216,Área colhida,1006,Hectares,12787
2717,Abacate,1,Brasil,1999,1999,214,Quantidade produzida,1017,Toneladas,345672
2717,Abacate,1,Brasil,1999,1999,112,Rendimento médio da produção,33,Quilogramas por Hectare,27033
2717,Abacate,1,Brasil,1999,1999,215,Valor da produção,40,Mil Reais,48370
2718,Algodão arbóreo (em caroço),1,Brasil,1999,1999,2313,Área destinada à colheita,1006,Hectares,7610
2718,Algodão arbóreo (em caroço),1,Brasil,1999,1999,216,Área colhida,1006,Hectares,7485
2718,Algodão arbóreo (em caroço),1,Brasil,1999,1999,214,Quantidade produzida,1017,Toneladas,1336
2718,Algodão arbóreo (em caroço),1,Brasil,1999,1999,112,Rendimento médio da produção,33,Quilogramas por Hectare,178
2718,Algodão arbóreo (em caroço),1,Brasil,1999,1999,215,Valor da produção,40,Mil Reais,824
2719,Azeitona,1,Brasil,1999,1999,2313,Área destinada à colheita,1006,Hectares,75
2719,Azeitona,1,Brasil,1999,1999,216,Área colhida,1006,Hectares,5
2719,Azeitona,1,Brasil,1999,1999,214,Quantidade produzida,1017,Toneladas,1
2719,Azeitona,1,Brasil,1999,1999,112,Rendimento médio da produção,33,Quilogramas por Hectare,200
2719,Azeitona,1,Brasil,1999,1999,215,Valor da produção,40,Mil Reais,1
2720,Banana (cacho),1,Brasil,1999,1999,2313,Área destinada à colheita,1006,Hectares,536444
2720,Banana (cacho),1,Brasil,1999,1999,216,Área colhida,1006,Hectares,518587
2720,Banana (cacho),1,Brasil,1999,1999,214,Quantidade produzida,1017,Toneladas,547835
2720,Banana (cacho),1,Brasil,1999,1999,112,Rendimento médio da produção,33,Quilogramas por Hectare,1056
2720,Banana (cacho),1,Brasil,1999,1999,215,Valor da produção,40,Mil Reais,964191
2721,Borracha (látex coagulado),1,Brasil,1999,1999,2313,Área destinada à colheita,1006,Hectares,87860
2721,Borracha (látex coagulado),1,Brasil,1999,1999,216,Área colhida,1006,Hectares,84033
2721,Borracha (látex coagulado),1,Brasil,1999,1999,214,Quantidade produzida,1017,Toneladas,121302
2721,Borracha (látex coagulado),1,Brasil,1999,1999,112,Rendimento médio da produção,33,Quilogramas por Hectare,1443
2721,Borracha (látex coagulado),1,Brasil,1999,1999,215,Valor da produção,40,Mil Reais,97959
2722,Cacau (em amêndoa),1,Brasil,1999,1999,2313,Área destinada à colheita,1006,Hectares,681670
2722,Cacau (em amêndoa),1,Brasil,1999,1999,216,Área colhida,1006,Hectares,681120
2722,Cacau (em amêndoa),1,Brasil,1999,1999,214,Quantidade produzida,1017,Toneladas,205003
2722,Cacau (em amêndoa),1,Brasil,1999,1999,112,Rendimento médio da produção,33,Quilogramas por Hectare,300
2722,Cacau (em amêndoa),1,Brasil,1999,1999,215,Valor da produção,40,Mil Reais,336801
2723,Café (em grão) Total,1,Brasil,1999,1999,2313,Área destinada à colheita,1006,Hectares,2233986
2723,Café (em grão) Total,1,Brasil,1999,1999,216,Área colhida,1006,Hectares,2222925
2723,Café (em grão) Total,1,Brasil,1999,1999,214,Quantidade produzida,1017,Toneladas,3263704
2723,Café (em grão) Total,1,Brasil,1999,1999,112,Rendimento médio da produção,33,Quilogramas por Hectare,1468
2723,Café (em grão) Total,1,Brasil,1999,1999,215,Valor da produção,40,Mil Reais,4522257
31619,Café (em grão) Arábica,1,Brasil,1999,1999,2313,Área destinada à colheita,1006,Hectares,...
31619,Café (em grão) Arábica,1,Brasil,1999,1999,216,Área colhida,1006,Hectares,...
31619,Café (em grão) Arábica,1,Brasil,1999,1999,214,Quantidade produzida,1017,Toneladas,...
31619,Café (em grão) Arábica,1,Brasil,1999,1999,112,Rendimento médio da produção,33,Quilogramas por Hectare,...
31619,Café (em grão) Arábica,1,Brasil,1999,1999,215,Valor da produção,40,Mil Reais,...
31620,Café (em grão) Canephora,1,Brasil,1999,1999,2313,Área destinada à colheita,1006,Hectares,...
31620,Café (em grão) Canephora,1,Brasil,1999,1999,216,Área colhida,1006,Hectares,...
31620,Café (em grão) Canephora,1,Brasil,1999,1999,214,Quantidade produzida,1017,Toneladas,...
31620,Café (em grão) Canephora,1,Brasil,1999,1999,112,Rendimento médio da produção,33,Quilogramas por Hectare,...
31620,Café (em grão) Canephora,1,Brasil,1999,1999,215,Valor da produção,40,Mil Reais,...
2724,Caqui,1,Brasil,1999,1999,2313,Área destinada à colheita,1006,Hectares,5871
2724,Caqui,1,Brasil,1999,1999,216,Área colhida,1006,Hectares,5820
2724,Caqui,1,Brasil,1999,1999,214,Quantidade produzida,1017,Toneladas,640956
2724,Caqui,1,Brasil,1999,1999,112,Rendimento médio da produção,33,Quilogramas por Hectare,110129
2724,Caqui,1,Brasil,1999,1999,215,Valor da produção,40,Mil Reais,43030
2725,Castanha de caju,1,Brasil,1999,1999,2313,Área destinada à colheita,1006,Hectares,624541
2725,Castanha de caju,1,Brasil,1999,1999,216,Área colhida,1006,Hectares,612735
2725,Castanha de caju,1,Brasil,1999,1999,214,Quantidade produzida,1017,Toneladas,145437
2725,Castanha de caju,1,Brasil,1999,1999,112,Rendimento médio da produção,33,Quilogramas por Hectare,237
2725,Castanha de caju,1,Brasil,1999,1999,215,Valor da produção,40,Mil Reais,119618
2726,Chá-da-índia (folha verde),1,Brasil,1999,1999,2313,Área destinada à colheita,1006,Hectares,3917
2726,Chá-da-índia (folha verde),1,Brasil,1999,1999,216,Área colhida,1006,Hectares,3917
2726,Chá-da-índia (folha verde),1,Brasil,1999,1999,214,Quantidade produzida,1017,Toneladas,30192
2726,Chá-da-índia (folha verde),1,Brasil,1999,1999,112,Rendimento médio da produção,33,Quilogramas por Hectare,7707
2726,Chá-da-índia (folha verde),1,Brasil,1999,1999,215,Valor da produção,40,Mil Reais,3898
2727,Coco-da-baía,1,Brasil,1999,1999,2313,Área destinada à colheita,1006,Hectares,251908
2727,Coco-da-baía,1,Brasil,1999,1999,216,Área colhida,1006,Hectares,250116
2727,Coco-da-baía,1,Brasil,1999,1999,214,Quantidade produzida,1017,Toneladas,1206644
2727,Coco-da-baía,1,Brasil,1999,1999,112,Rendimento médio da produção,33,Quilogramas por Hectare,4824
2727,Coco-da-baía,1,Brasil,1999,1999,215,Valor da produção,40,Mil Reais,404311
2728,Dendê (cacho de coco),1,Brasil,1999,1999,2313,Área destinada à colheita,1006,Hectares,77773
2728,Dendê (cacho de coco),1,Brasil,1999,1999,216,Área colhida,1006,Hectares,77773
2728,Dendê (cacho de coco),1,Brasil,1999,1999,214,Quantidade produzida,1017,Toneladas,663611
2728,Dendê (cacho de coco),1,Brasil,1999,1999,112,Rendimento médio da produção,33,Quilogramas por Hectare,8532
2728,Dendê (cacho de coco),1,Brasil,1999,1999,215,Valor da produção,40,Mil Reais,42122
2729,Erva-mate (folha verde),1,Brasil,1999,1999,2313,Área destinada à colheita,1006,Hectares,76674
2729,Erva-mate (folha verde),1,Brasil,1999,1999,216,Área colhida,1006,Hectares,62154
2729,Erva-mate (folha verde),1,Brasil,1999,1999,214,Quantidade produzida,1017,Toneladas,462665
2729,Erva-mate (folha verde),1,Brasil,1999,1999,112,Rendimento médio da produção,33,Quilogramas por Hectare,7443
2729,Erva-mate (folha verde),1,Brasil,1999,1999,215,Valor da produção,40,Mil Reais,83397
2730,Figo,1,Brasil,1999,1999,2313,Área destinada à colheita,1006,Hectares,2605
2730,Figo,1,Brasil,1999,1999,216,Área colhida,1006,Hectares,2592
2730,Figo,1,Brasil,1999,1999,214,Quantidade produzida,1017,Toneladas,331413
