D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N,MC,MN,V
2688,Abacaxi,11,Rondônia,1991,1991,109,Área plantada,1006,Hectares,754
2688,Abacaxi,11,Rondônia,1991,1991,216,Área colhida,1006,Hectares,754
2688,Abacaxi,11,Rondônia,1991,1991,214,Quantidade produzida,1017,Toneladas,6604
2688,Abacaxi,11,Rondônia,1991,1991,112,Rendimento médio da produção,33,Quilogramas por Hectare,8758
2688,Abacaxi,11,Rondônia,1991,1991,215,Valor da produção,1012,Mil Cruzeiros,1704054
2688,Abacaxi,12,Acre,1991,1991,109,Área plantada,1006,Hectares,87
2688,Abacaxi,12,Acre,1991,1991,216,Área colhida,1006,Hectares,86
2688,Abacaxi,12,Acre,1991,1991,214,Quantidade produzida,1017,Toneladas,408
2688,Abacaxi,12,Acre,1991,1991,112,Rendimento médio da produção,33,Quilogramas por Hectare,4744
2688,Abacaxi,12,Acre,1991,1991,215,Valor da produção,1012,Mil Cruzeiros,77276
2688,Abacaxi,13,Amazonas,1991,1991,109,Área plantada,1006,Hectares,425
2688,Abacaxi,13,Amazonas,1991,1991,216,Área colhida,1006,Hectares,425
2688,Abacaxi,13,Amazonas,1991,1991,214,Quantidade produzida,1017,Toneladas,2873
2688,Abacaxi,13,Amazonas,1991,1991,112,Rendimento médio da produção,33,Quilogramas por Hectare,6760
2688,Abacaxi,13,Amazonas,1991,1991,215,Valor da produção,1012,Mil Cruzeiros,491410
2688,Abacaxi,14,Roraima,1991,1991,109,Área plantada,1006,Hectares,178
2688,Abacaxi,14,Roraima,1991,1991,216,Área colhida,1006,Hectares,164
2688,Abacaxi,14,Roraima,1991,1991,214,Quantidade produzida,1017,Toneladas,869
2688,Abacaxi,14,Roraima,1991,1991,112,Rendimento médio da produção,33,Quilogramas por Hectare,5298
2688,Abacaxi,14,Roraima,1991,1991,215,Valor da produção,1012,Mil Cruzeiros,166198
2688,Abacaxi,15,Pará,1991,1991,109,Área plantada,1006,Hectares,1045
2688,Abacaxi,15,Pará,1991,1991,216,Área colhida,1006,Hectares,747
2688,Abacaxi,15,Pará,1991,1991,214,Quantidade produzida,1017,Toneladas,14425
2688,Abacaxi,15,Pará,1991,1991,112,Rendimento médio da produção,33,Quilogramas por Hectare,19310
2688,Abacaxi,15,Pará,1991,1991,215,Valor da produção,1012,Mil Cruzeiros,1479140
2688,Abacaxi,16,Amapá,1991,1991,109,Área plantada,1006,Hectares,61
2688,Abacaxi,16,Amapá,1991,1991,216,Área colhida,1006,Hectares,54
2688,Abacaxi,16,Amapá,1991,1991,214,Quantidade produzida,1017,Toneladas,358
2688,Abacaxi,16,Amapá,1991,1991,112,Rendimento médio da produção,33,Quilogramas por Hectare,6629
2688,Abacaxi,16,Amapá,1991,1991,215,Valor da produção,1012,Mil Cruzeiros,89720
2688,Abacaxi,17,Tocantins,1991,1991,109,Área plantada,1006,Hectares,267
2688,Abacaxi,17,Tocantins,1991,1991,216,Área colhida,1006,Hectares,232
2688,Abacaxi,17,Tocantins,1991,1991,214,Quantidade produzida,1017,Toneladas,4060
2688,Abacaxi,17,Tocantins,1991,1991,112,Rendimento médio da produção,33,Quilogramas por Hectare,17500
2688,Abacaxi,17,Tocantins,1991,1991,215,Valor da produção,1012,Mil Cruzeiros,635295
2688,Abacaxi,21,Maranhão,1991,1991,109,Área plantada,1006,Hectares,380
2688,Abacaxi,21,Maranhão,1991,1991,216,Área colhida,1006,Hectares,366
2688,Abacaxi,21,Maranhão,1991,1991,214,Quantidade produzida,1017,Toneladas,6661
2688,Abacaxi,21,Maranhão,1991,1991,112,Rendimento médio da produção,33,Quilogramas por Hectare,18199
2688,Abacaxi,21,Maranhão,1991,1991,215,Valor da produção,1012,Mil Cruzeiros,691225
2688,Abacaxi,22,Piauí,1991,1991,109,Área plantada,1006,Hectares,93
2688,Abacaxi,22,Piauí,1991,1991,216,Área colhida,1006,Hectares,93
2688,Abacaxi,22,Piauí,1991,1991,214,Quantidade produzida,1017,Toneladas,992
2688,Abacaxi,22,Piauí,1991,1991,112,Rendimento médio da produção,33,Quilogramas por Hectare,10666
2688,Abacaxi,22,Piauí,1991,1991,215,Valor da produção,1012,Mil Cruzeiros,173930
2688,Abacaxi,23,Ceará,1991,1991,109,Área plantada,1006,Hectares,11
2688,Abacaxi,23,Ceará,1991,1991,216,Área colhida,1006,Hectares,11
2688,Abacaxi,23,Ceará,1991,1991,214,Quantidade produzida,1017,Toneladas,141
2688,Abacaxi,23,Ceará,1991,1991,112,Rendimento médio da produção,33,Quilogramas por Hectare,12818
2688,Abacaxi,23,Ceará,1991,1991,215,Valor da produção,1012,Mil Cruzeiros,14480
2688,Abacaxi,24,Rio Grande do Norte,1991,1991,109,Área plantada,1006,Hectares,1843
2688,Abacaxi,24,Rio Grande do Norte,1991,1991,216,Área colhida,1006,Hectares,1843
2688,Abacaxi,24,Rio Grande do Norte,1991,1991,214,Quantidade produzida,1017,Toneladas,40761
