D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N,MC,MN,V
2688,Abacaxi,11,Rondônia,1992,1992,109,Área plantada,1006,Hectares,770
2688,Abacaxi,11,Rondônia,1992,1992,216,Área colhida,1006,Hectares,770
2688,Abacaxi,11,Rondônia,1992,1992,214,Quantidade produzida,1017,Toneladas,6584
2688,Abacaxi,11,Rondônia,1992,1992,112,Rendimento médio da produção,33,Quilogramas por Hectare,8550
2688,Abacaxi,11,Rondônia,1992,1992,215,Valor da produção,1012,Mil Cruzeiros,8420980
2688,Abacaxi,12,Acre,1992,1992,109,Área plantada,1006,Hectares,85
2688,Abacaxi,12,Acre,1992,1992,216,Área colhida,1006,Hectares,85
2688,Abacaxi,12,Acre,1992,1992,214,Quantidade produzida,1017,Toneladas,410
2688,Abacaxi,12,Acre,1992,1992,112,Rendimento médio da produção,33,Quilogramas por Hectare,4823
2688,Abacaxi,12,Acre,1992,1992,215,Valor da produção,1012,Mil Cruzeiros,910810
2688,Abacaxi,13,Amazonas,1992,1992,109,Área plantada,1006,Hectares,604
2688,Abacaxi,13,Amazonas,1992,1992,216,Área colhida,1006,Hectares,595
2688,Abacaxi,13,Amazonas,1992,1992,214,Quantidade produzida,1017,Toneladas,4912
2688,Abacaxi,13,Amazonas,1992,1992,112,Rendimento médio da produção,33,Quilogramas por Hectare,8255
2688,Abacaxi,13,Amazonas,1992,1992,215,Valor da produção,1012,Mil Cruzeiros,14059200
2688,Abacaxi,14,Roraima,1992,1992,109,Área plantada,1006,Hectares,85
2688,Abacaxi,14,Roraima,1992,1992,216,Área colhida,1006,Hectares,80
2688,Abacaxi,14,Roraima,1992,1992,214,Quantidade produzida,1017,Toneladas,424
2688,Abacaxi,14,Roraima,1992,1992,112,Rendimento médio da produção,33,Quilogramas por Hectare,5300
2688,Abacaxi,14,Roraima,1992,1992,215,Valor da produção,1012,Mil Cruzeiros,170101
2688,Abacaxi,15,Pará,1992,1992,109,Área plantada,1006,Hectares,2106
2688,Abacaxi,15,Pará,1992,1992,216,Área colhida,1006,Hectares,959
2688,Abacaxi,15,Pará,1992,1992,214,Quantidade produzida,1017,Toneladas,18675
2688,Abacaxi,15,Pará,1992,1992,112,Rendimento médio da produção,33,Quilogramas por Hectare,19473
2688,Abacaxi,15,Pará,1992,1992,215,Valor da produção,1012,Mil Cruzeiros,16377500
2688,Abacaxi,16,Amapá,1992,1992,109,Área plantada,1006,Hectares,56
2688,Abacaxi,16,Amapá,1992,1992,216,Área colhida,1006,Hectares,53
2688,Abacaxi,16,Amapá,1992,1992,214,Quantidade produzida,1017,Toneladas,331
2688,Abacaxi,16,Amapá,1992,1992,112,Rendimento médio da produção,33,Quilogramas por Hectare,6245
2688,Abacaxi,16,Amapá,1992,1992,215,Valor da produção,1012,Mil Cruzeiros,647118
2688,Abacaxi,17,Tocantins,1992,1992,109,Área plantada,1006,Hectares,268
2688,Abacaxi,17,Tocantins,1992,1992,216,Área colhida,1006,Hectares,268
2688,Abacaxi,17,Tocantins,1992,1992,214,Quantidade produzida,1017,Toneladas,3064
2688,Abacaxi,17,Tocantins,1992,1992,112,Rendimento médio da produção,33,Quilogramas por Hectare,11432
2688,Abacaxi,17,Tocantins,1992,1992,215,Valor da produção,1012,Mil Cruzeiros,6041110
2688,Abacaxi,21,Maranhão,1992,1992,109,Área plantada,1006,Hectares,756
2688,Abacaxi,21,Maranhão,1992,1992,216,Área colhida,1006,Hectares,737
2688,Abacaxi,21,Maranhão,1992,1992,214,Quantidade produzida,1017,Toneladas,9383
2688,Abacaxi,21,Maranhão,1992,1992,112,Rendimento médio da produção,33,Quilogramas por Hectare,12731
2688,Abacaxi,21,Maranhão,1992,1992,215,Valor da produção,1012,Mil Cruzeiros,13527781
2688,Abacaxi,22,Piauí,1992,1992,109,Área plantada,1006,Hectares,77
