D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N,MC,MN,V
2688,Abacaxi,11,Rondônia,2011,2011,109,Área plantada,1006,Hectares,499
2688,Abacaxi,11,Rondônia,2011,2011,216,Área colhida,1006,Hectares,499
2688,Abacaxi,11,Rondônia,2011,2011,214,Quantidade produzida,1017,Toneladas,9009
2688,Abacaxi,11,Rondônia,2011,2011,112,Rendimento médio da produção,33,Quilogramas por Hectare,18054
2688,Abacaxi,11,Rondônia,2011,2011,215,Valor da produção,40,Mil Reais,9042
2688,Abacaxi,12,Acre,2011,2011,109,Área plantada,1006,Hectares,487
2688,Abacaxi,12,Acre,2011,2011,216,Área colhida,1006,Hectares,487
2688,Abacaxi,12,Acre,2011,2011,214,Quantidade produzida,1017,Toneladas,6778
2688,Abacaxi,12,Acre,2011,2011,112,Rendimento médio da produção,33,Quilogramas por Hectare,13918
2688,Abacaxi,12,Acre,2011,2011,215,Valor da produção,40,Mil Reais,10241
2688,Abacaxi,13,Amazonas,2011,2011,109,Área plantada,1006,Hectares,3345
2688,Abacaxi,13,Amazonas,2011,2011,216,Área colhida,1006,Hectares,3066
2688,Abacaxi,13,Amazonas,2011,2011,214,Quantidade produzida,1017,Toneladas,62330
2688,Abacaxi,13,Amazonas,2011,2011,112,Rendimento médio da produção,33,Quilogramas por Hectare,20329
2688,Abacaxi,13,Amazonas,2011,2011,215,Valor da produção,40,Mil Reais,87292
2688,Abacaxi,14,Roraima,2011,2011,109,Área plantada,1006,Hectares,201
2688,Abacaxi,14,Roraima,2011,2011,216,Área colhida,1006,Hectares,130
2688,Abacaxi,14,Roraima,2011,2011,214,Quantidade produzida,1017,Toneladas,911
2688,Abacaxi,14,Roraima,2011,2011,112,Rendimento médio da produção,33,Quilogramas por Hectare,7008
2688,Abacaxi,14,Roraima,2011,2011,215,Valor da produção,40,Mil Reais,1193
2688,Abacaxi,15,Pará,2011,2011,109,Área plantada,1006,Hectares,8968
2688,Abacaxi,15,Pará,2011,2011,216,Área colhida,1006,Hectares,8968
2688,Abacaxi,15,Pará,2011,2011,214,Quantidade produzida,1017,Toneladas,270532
2688,Abacaxi,15,Pará,2011,2011,112,Rendimento médio da produção,33,Quilogramas por Hectare,30166
2688,Abacaxi,15,Pará,2011,2011,215,Valor da produção,40,Mil Reais,193615
2688,Abacaxi,16,Amapá,2011,2011,109,Área plantada,1006,Hectares,950
2688,Abacaxi,16,Amapá,2011,2011,216,Área colhida,1006,Hectares,916
2688,Abacaxi,16,Amapá,2011,2011,214,Quantidade produzida,1017,Toneladas,4220
2688,Abacaxi,16,Amapá,2011,2011,112,Rendimento médio da produção,33,Quilogramas por Hectare,4607
2688,Abacaxi,16,Amapá,2011,2011,215,Valor da produção,40,Mil Reais,5954
2688,Abacaxi,17,Tocantins,2011,2011,109,Área plantada,1006,Hectares,1963
2688,Abacaxi,17,Tocantins,2011,2011,216,Área colhida,1006,Hectares,1963
2688,Abacaxi,17,Tocantins,2011,2011,214,Quantidade produzida,1017,Toneladas,39664
2688,Abacaxi,17,Tocantins,2011,2011,112,Rendimento médio da produção,33,Quilogramas por Hectare,20206
2688,Abacaxi,17,Tocantins,2011,2011,215,Valor da produção,40,Mil Reais,50985
2688,Abacaxi,21,Maranhão,2011,2011,109,Área plantada,1006,Hectares,1205
2688,Abacaxi,21,Maranhão,2011,2011,216,Área colhida,1006,Hectares,1205
2688,Abacaxi,21,Maranhão,2011,2011,214,Quantidade produzida,1017,Toneladas,23170
2688,Abacaxi,21,Maranhão,2011,2011,112,Rendimento médio da produção,33,Quilogramas por Hectare,19228
2688,Abacaxi,21,Maranhão,2011,2011,215,Valor da produção,40,Mil Reais,10889
2688,Abacaxi,22,Piauí,2011,2011,109,Área plantada,1006,Hectares,9
2688,Abacaxi,22,Piauí,2011,2011,216,Área colhida,1006,Hectares,9
2688,Abacaxi,22,Piauí,2011,2011,214,Quantidade produzida,1017,Toneladas,90
2688,Abacaxi,22,Piauí,2011,2011,112,Rendimento médio da produção,33,Quilogramas por Hectare,10000
2688,Abacaxi,22,Piauí,2011,2011,215,Valor da produção,40,Mil Reais,93
2688,Abacaxi,23,Ceará,2011,2011,109,Área plantada,1006,Hectares,285
2688,Abacaxi,23,Ceará,2011,2011,216,Área colhida,1006,Hectares,285
2688,Abacaxi,23,Ceará,2011,2011,214,Quantidade produzida,1017,Toneladas,11074
2688,Abacaxi,23,Ceará,2011,2011,112,Rendimento médio da produção,33,Quilogramas por Hectare,38856
2688,Abacaxi,23,Ceará,2011,2011,215,Valor da produção,40,Mil Reais,13188
2688,Abacaxi,24,Rio Grande do Norte,2011,2011,109,Área plantada,1006,Hectares,4162
2688,Abacaxi,24,Rio Grande do Norte,2011,2011,216,Área colhida,1006,Hectares,4159
2688,Abacaxi,24,Rio Grande do Norte,2011,2011,214,Quantidade produzida,1017,Toneladas,107796
2688,Abacaxi,24,Rio Grande do Norte,2011,2011,112,Rendimento médio da produção,33,Quilogramas por Hectare,25919
2688,Abacaxi,24,Rio Grande do Norte,2011,2011,215,Valor da produção,40,Mil Reais,115569
2688,Abacaxi,25,Paraíba,2011,2011,109,Área plantada,1006,Hectares,9216
2688,Abacaxi,25,Paraíba,2011,2011,216,Área colhida,1006,Hectares,9216
2688,Abacaxi,25,Paraíba,2011,2011,214,Quantidade produzida,1017,Toneladas,276250
2688,Abacaxi,25,Paraíba,2011,2011,112,Rendimento médio da produção,33,Quilogramas por Hectare,29975
2688,Abacaxi,25,Paraíba,2011,2011,215,Valor da produção,40,Mil Reais,273097
2688,Abacaxi,26,Pernambuco,2011,2011,109,Área plantada,1006,Hectares,820
2688,Abacaxi,26,Pernambuco,2011,2011,216,Área colhida,1006,Hectares,820
2688,Abacaxi,26,Pernambuco,2011,2011,214,Quantidade produzida,1017,Toneladas,20044
2688,Abacaxi,26,Pernambuco,2011,2011,112,Rendimento médio da produção,33,Quilogramas por Hectare,24444
2688,Abacaxi,26,Pernambuco,2011,2011,215,Valor da produção,40,Mil Reais,10510
2688,Abacaxi,27,Alagoas,2011,2011,109,Área plantada,1006,Hectares,398
2688,Abacaxi,27,Alagoas,2011,2011,216,Área colhida,1006,Hectares,398
2688,Abacaxi,27,Alagoas,2011,2011,214,Quantidade produzida,1017,Toneladas,8188
2688,Abacaxi,27,Alagoas,2011,2011,112,Rendimento médio da produção,33,Quilogramas por Hectare,20573
2688,Abacaxi,27,Alagoas,2011,2011,215,Valor da produção,40,Mil Reais,5916
2688,Abacaxi,28,Sergipe,2011,2011,109,Área plantada,1006,Hectares,976
2688,Abacaxi,28,Sergipe,2011,2011,216,Área colhida,1006,Hectares,976
2688,Abacaxi,28,Sergipe,2011,2011,214,Quantidade produzida,1017,Toneladas,23960
2688,Abacaxi,28,Sergipe,2011,2011,112,Rendimento médio da produção,33,Quilogramas por Hectare,24549
2688,Abacaxi,28,Sergipe,2011,2011,215,Valor da produção,40,Mil Reais,21074
2688,Abacaxi,29,Bahia,2011,2011,109,Área plantada,1006,Hectares,5841
2688,Abacaxi,29,Bahia,2011,2011,216,Área colhida,1006,Hectares,5841
2688,Abacaxi,29,Bahia,2011,2011,214,Quantidade produzida,1017,Toneladas,140254
2688,Abacaxi,29,Bahia,2011,2011,112,Rendimento médio da produção,33,Quilogramas por Hectare,24012
2688,Abacaxi,29,Bahia,2011,2011,215,Valor da produção,40,Mil Reais,123700
2688,Abacaxi,31,Minas Gerais,2011,2011,109,Área plantada,1006,Hectares,7810
2688,Abacaxi,31,Minas Gerais,2011,2011,216,Área colhida,1006,Hectares,7810
2688,Abacaxi,31,Minas Gerais,2011,2011,214,Quantidade produzida,1017,Toneladas,228703
2688,Abacaxi,31,Minas Gerais,2011,2011,112,Rendimento médio da produção,33,Quilogramas por Hectare,29283
2688,Abacaxi,31,Minas Gerais,2011,2011,215,Valor da produção,40,Mil Reais,198203
2688,Abacaxi,32,Espírito Santo,2011,2011,109,Área plantada,1006,Hectares,2136
2688,Abacaxi,32,Espírito Santo,2011,2011,216,Área colhida,1006,Hectares,2136
2688,Abacaxi,32,Espírito Santo,2011,2011,214,Quantidade produzida,1017,Toneladas,47741
2688,Abacaxi,32,Espírito Santo,2011,2011,112,Rendimento médio da produção,33,Quilogramas por Hectare,22351
2688,Abacaxi,32,Espírito Santo,2011,2011,215,Valor da produção,40,Mil Reais,53900
2688,Abacaxi,33,Rio de Janeiro,2011,2011,109,Área plantada,1006,Hectares,4455
2688,Abacaxi,33,Rio de Janeiro,2011,2011,216,Área colhida,1006,Hectares,4455
2688,Abacaxi,33,Rio de Janeiro,2011,2011,214,Quantidade produzida,1017,Toneladas,109816
2688,Abacaxi,33,Rio de Janeiro,2011,2011,112,Rendimento médio da produção,33,Quilogramas por Hectare,24650
2688,Abacaxi,33,Rio de Janeiro,2011,2011,215,Valor da produção,40,Mil Reais,93350
2688,Abacaxi,35,São Paulo,2011,2011,109,Área plantada,1006,Hectares,3551
2688,Abacaxi,35,São Paulo,2011,2011,216,Área colhida,1006,Hectares,3551
2688,Abacaxi,35,São Paulo,2011,2011,214,Quantidade produzida,1017,Toneladas,65893
2688,Abacaxi,35,São Paulo,2011,2011,112,Rendimento médio da produção,33,Quilogramas por Hectare,18556
2688,Abacaxi,35,São Paulo,2011,2011,215,Valor da produção,40,Mil Reais,60673
2688,Abacaxi,41,Paraná,2011,2011,109,Área plantada,1006,Hectares,461
2688,Abacaxi,41,Paraná,2011,2011,216,Área colhida,1006,Hectares,461
2688,Abacaxi,41,Paraná,2011,2011,214,Quantidade produzida,1017,Toneladas,11590
2688,Abacaxi,41,Paraná,2011,2011,112,Rendimento médio da produção,33,Quilogramas por Hectare,25141
2688,Abacaxi,41,Paraná,2011,2011,215,Valor da produção,40,Mil Reais,9292
2688,Abacaxi,42,Santa Catarina,2011,2011,109,Área plantada,1006,Hectares,10
2688,Abacaxi,42,Santa Catarina,2011,2011,216,Área colhida,1006,Hectares,10
2688,Abacaxi,42,Santa Catarina,2011,2011,214,Quantidade produzida,1017,Toneladas,127
2688,Abacaxi,42,Santa Catarina,2011,2011,112,Rendimento médio da produção,33,Quilogramas por Hectare,12700
2688,Abacaxi,42,Santa Catarina,2011,2011,215,Valor da produção,40,Mil Reais,155
2688,Abacaxi,43,Rio Grande do Sul,2011,2011,109,Área plantada,1006,Hectares,431
2688,Abacaxi,43,Rio Grande do Sul,2011,2011,216,Área colhida,1006,Hectares,431
2688,Abacaxi,43,Rio Grande do Sul,2011,2011,214,Quantidade produzida,1017,Toneladas,5225
2688,Abacaxi,43,Rio Grande do Sul,2011,2011,112,Rendimento médio da produção,33,Quilogramas por Hectare,12123
2688,Abacaxi,43,Rio Grande do Sul,2011,2011,215,Valor da produção,40,Mil Reais,5836
2688,Abacaxi,50,Mato Grosso do Sul,2011,2011,109,Área plantada,1006,Hectares,292
2688,Abacaxi,50,Mato Grosso do Sul,2011,2011,216,Área colhida,1006,Hectares,292
2688,Abacaxi,50,Mato Grosso do Sul,2011,2011,214,Quantidade produzida,1017,Toneladas,5711
2688,Abacaxi,50,Mato Grosso do Sul,2011,2011,112,Rendimento médio da produção,33,Quilogramas por Hectare,19558
2688,Abacaxi,50,Mato Grosso do Sul,2011,2011,215,Valor da produção,40,Mil Reais,6202
2688,Abacaxi,51,Mato Grosso,2011,2011,109,Área plantada,1006,Hectares,1882
2688,Abacaxi,51,Mato Grosso,2011,2011,216,Área colhida,1006,Hectares,1882
2688,Abacaxi,51,Mato Grosso,2011,2011,214,Quantidade produzida,1017,Toneladas,41167
2688,Abacaxi,51,Mato Grosso,2011,2011,112,Rendimento médio da produção,33,Quilogramas por Hectare,21874
2688,Abacaxi,51,Mato Grosso,2011,2011,215,Valor da produção,40,Mil Reais,54079
2688,Abacaxi,52,Goiás,2011,2011,109,Área plantada,1006,Hectares,2504
2688,Abacaxi,52,Goiás,2011,2011,216,Área colhida,1006,Hectares,2504
2688,Abacaxi,52,Goiás,2011,2011,214,Quantidade produzida,1017,Toneladas,56397
2688,Abacaxi,52,Goiás,2011,2011,112,Rendimento médio da produção,33,Quilogramas por Hectare,22523
2688,Abacaxi,52,Goiás,2011,2011,215,Valor da produção,40,Mil Reais,59624
2688,Abacaxi,53,Distrito Federal,2011,2011,109,Área plantada,1006,Hectares,11
2688,Abacaxi,53,Distrito Federal,2011,2011,216,Área colhida,1006,Hectares,11
2688,Abacaxi,53,Distrito Federal,2011,2011,214,Quantidade produzida,1017,Toneladas,330
2688,Abacaxi,53,Distrito Federal,2011,2011,112,Rendimento médio da produção,33,Quilogramas por Hectare,30000
2688,Abacaxi,53,Distrito Federal,2011,2011,215,Valor da produção,40,Mil Reais,709
2689,Algodão herbáceo (em caroço),11,Rondônia,2011,2011,109,Área plantada,1006,Hectares,-
2689,Algodão herbáceo (em caroço),11,Rondônia,2011,2011,216,Área colhida,1006,Hectares,-
2689,Algodão herbáceo (em caroço),11,Rondônia,2011,2011,214,Quantidade produzida,1017,Toneladas,-
2689,Algodão herbáceo (em caroço),11,Rondônia,2011,2011,112,Rendimento médio da produção,33,Quilogramas por Hectare,-
2689,Algodão herbáceo (em caroço),11,Rondônia,2011,2011,215,Valor da produção,40,Mil Reais,-
2689,Algodão herbáceo (em caroço),12,Acre,2011,2011,109,Área plantada,1006,Hectares,-
2689,Algodão herbáceo (em caroço),12,Acre,2011,2011,216,Área colhida,1006,Hectares,-
2689,Algodão herbáceo (em caroço),12,Acre,2011,2011,214,Quantidade produzida,1017,Toneladas,-
2689,Algodão herbáceo (em caroço),12,Acre,2011,2011,112,Rendimento médio da produção,33,Quilogramas por Hectare,-
2689,Algodão herbáceo (em caroço),12,Acre,2011,2011,215,Valor da produção,40,Mil Reais,-
2689,Algodão herbáceo (em caroço),13,Amazonas,2011,2011,109,Área plantada,1006,Hectares,-
2689,Algodão herbáceo (em caroço),13,Amazonas,2011,2011,216,Área colhida,1006,Hectares,-
2689,Algodão herbáceo (em caroço),13,Amazonas,2011,2011,214,Quantidade produzida,1017,Toneladas,-
2689,Algodão herbáceo (em caroço),13,Amazonas,2011,2011,112,Rendimento médio da produção,33,Quilogramas por Hectare,-
2689,Algodão herbáceo (em caroço),13,Amazonas,2011,2011,215,Valor da produção,40,Mil Reais,-
2689,Algodão herbáceo (em caroço),14,Roraima,2011,2011,109,Área plantada,1006,Hectares,-
2689,Algodão herbáceo (em caroço),14,Roraima,2011,2011,216,Área colhida,1006,Hectares,-
2689,Algodão herbáceo (em caroço),14,Roraima,2011,2011,214,Quantidade produzida,1017,Toneladas,-
2689,Algodão herbáceo (em caroço),14,Roraima,2011,2011,112,Rendimento médio da produção,33,Quilogramas por Hectare,-
2689,Algodão herbáceo (em caroço),14,Roraima,2011,2011,215,Valor da produção,40,Mil Reais,-
2689,Algodão herbáceo (em caroço),15,Pará,2011,2011,109,Área plantada,1006,Hectares,-
2689,Algodão herbáceo (em caroço),15,Pará,2011,2011,216,Área colhida,1006,Hectares,-
2689,Algodão herbáceo (em caroço),15,Pará,2011,2011,214,Quantidade produzida,1017,Toneladas,-
2689,Algodão herbáceo (em caroço),15,Pará,2011,2011,112,Rendimento médio da produção,33,Quilogramas por Hectare,-
2689,Algodão herbáceo (em caroço),15,Pará,2011,2011,215,Valor da produção,40,Mil Reais,-
2689,Algodão herbáceo (em caroço),16,Amapá,2011,2011,109,Área plantada,1006,Hectares,-
2689,Algodão herbáceo (em caroço),16,Amapá,2011,2011,216,Área colhida,1006,Hectares,-
2689,Algodão herbáceo (em caroço),16,Amapá,2011,2011,214,Quantidade produzida,1017,Toneladas,-
2689,Algodão herbáceo (em caroço),16,Amapá,2011,2011,112,Rendimento médio da produção,33,Quilogramas por Hectare,-
2689,Algodão herbáceo (em caroço),16,Amapá,2011,2011,215,Valor da produção,40,Mil Reais,-
2689,Algodão herbáceo (em caroço),17,Tocantins,2011,2011,109,Área plantada,1006,Hectares,5550
2689,Algodão herbáceo (em caroço),17,Tocantins,2011,2011,216,Área colhida,1006,Hectares,5550
2689,Algodão herbáceo (em caroço),17,Tocantins,2011,2011,214,Quantidade produzida,1017,Toneladas,18653
2689,Algodão herbáceo (em caroço),17,Tocantins,2011,2011,112,Rendimento médio da produção,33,Quilogramas por Hectare,3361
2689,Algodão herbáceo (em caroço),17,Tocantins,2011,2011,215,Valor da produção,40,Mil Reais,26846
