D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N,MC,MN,V
2688,Abacaxi,11,Rondônia,2001,2001,109,Área plantada,1006,Hectares,245
2688,Abacaxi,11,Rondônia,2001,2001,216,Área colhida,1006,Hectares,245
2688,Abacaxi,11,Rondônia,2001,2001,214,Quantidade produzida,1017,Toneladas,4578
2688,Abacaxi,11,Rondônia,2001,2001,112,Rendimento médio da produção,33,Quilogramas por Hectare,18685
2688,Abacaxi,11,Rondônia,2001,2001,215,Valor da produção,40,Mil Reais,2288
2688,Abacaxi,12,Acre,2001,2001,109,Área plantada,1006,Hectares,259
2688,Abacaxi,12,Acre,2001,2001,216,Área colhida,1006,Hectares,245
2688,Abacaxi,12,Acre,2001,2001,214,Quantidade produzida,1017,Toneladas,2572
2688,Abacaxi,12,Acre,2001,2001,112,Rendimento médio da produção,33,Quilogramas por Hectare,10497
2688,Abacaxi,12,Acre,2001,2001,215,Valor da produção,40,Mil Reais,1484
2688,Abacaxi,13,Amazonas,2001,2001,109,Área plantada,1006,Hectares,3137
2688,Abacaxi,13,Amazonas,2001,2001,216,Área colhida,1006,Hectares,3068
2688,Abacaxi,13,Amazonas,2001,2001,214,Quantidade produzida,1017,Toneladas,11641
2688,Abacaxi,13,Amazonas,2001,2001,112,Rendimento médio da produção,33,Quilogramas por Hectare,3794
2688,Abacaxi,13,Amazonas,2001,2001,215,Valor da produção,40,Mil Reais,2704
2688,Abacaxi,14,Roraima,2001,2001,109,Área plantada,1006,Hectares,100
2688,Abacaxi,14,Roraima,2001,2001,216,Área colhida,1006,Hectares,100
2688,Abacaxi,14,Roraima,2001,2001,214,Quantidade produzida,1017,Toneladas,500
2688,Abacaxi,14,Roraima,2001,2001,112,Rendimento médio da produção,33,Quilogramas por Hectare,5000
2688,Abacaxi,14,Roraima,2001,2001,215,Valor da produção,40,Mil Reais,450
2688,Abacaxi,15,Pará,2001,2001,109,Área plantada,1006,Hectares,10461
2688,Abacaxi,15,Pará,2001,2001,216,Área colhida,1006,Hectares,10424
2688,Abacaxi,15,Pará,2001,2001,214,Quantidade produzida,1017,Toneladas,208974
2688,Abacaxi,15,Pará,2001,2001,112,Rendimento médio da produção,33,Quilogramas por Hectare,20047
2688,Abacaxi,15,Pará,2001,2001,215,Valor da produção,40,Mil Reais,74807
2688,Abacaxi,16,Amapá,2001,2001,109,Área plantada,1006,Hectares,312
2688,Abacaxi,16,Amapá,2001,2001,216,Área colhida,1006,Hectares,295
2688,Abacaxi,16,Amapá,2001,2001,214,Quantidade produzida,1017,Toneladas,1291
2688,Abacaxi,16,Amapá,2001,2001,112,Rendimento médio da produção,33,Quilogramas por Hectare,4376
2688,Abacaxi,16,Amapá,2001,2001,215,Valor da produção,40,Mil Reais,871
2688,Abacaxi,17,Tocantins,2001,2001,109,Área plantada,1006,Hectares,1649
2688,Abacaxi,17,Tocantins,2001,2001,216,Área colhida,1006,Hectares,1564
2688,Abacaxi,17,Tocantins,2001,2001,214,Quantidade produzida,1017,Toneladas,34792
2688,Abacaxi,17,Tocantins,2001,2001,112,Rendimento médio da produção,33,Quilogramas por Hectare,22245
2688,Abacaxi,17,Tocantins,2001,2001,215,Valor da produção,40,Mil Reais,17521
2688,Abacaxi,21,Maranhão,2001,2001,109,Área plantada,1006,Hectares,2127
2688,Abacaxi,21,Maranhão,2001,2001,216,Área colhida,1006,Hectares,2068
2688,Abacaxi,21,Maranhão,2001,2001,214,Quantidade produzida,1017,Toneladas,42912
2688,Abacaxi,21,Maranhão,2001,2001,112,Rendimento médio da produção,33,Quilogramas por Hectare,20750
2688,Abacaxi,21,Maranhão,2001,2001,215,Valor da produção,40,Mil Reais,8886
2688,Abacaxi,22,Piauí,2001,2001,109,Área plantada,1006,Hectares,44
2688,Abacaxi,22,Piauí,2001,2001,216,Área colhida,1006,Hectares,44
2688,Abacaxi,22,Piauí,2001,2001,214,Quantidade produzida,1017,Toneladas,387
2688,Abacaxi,22,Piauí,2001,2001,112,Rendimento médio da produção,33,Quilogramas por Hectare,8795
2688,Abacaxi,22,Piauí,2001,2001,215,Valor da produção,40,Mil Reais,170
2688,Abacaxi,23,Ceará,2001,2001,109,Área plantada,1006,Hectares,19
2688,Abacaxi,23,Ceará,2001,2001,216,Área colhida,1006,Hectares,19
2688,Abacaxi,23,Ceará,2001,2001,214,Quantidade produzida,1017,Toneladas,542
2688,Abacaxi,23,Ceará,2001,2001,112,Rendimento médio da produção,33,Quilogramas por Hectare,28526
2688,Abacaxi,23,Ceará,2001,2001,215,Valor da produção,40,Mil Reais,203
2688,Abacaxi,24,Rio Grande do Norte,2001,2001,109,Área plantada,1006,Hectares,2129
2688,Abacaxi,24,Rio Grande do Norte,2001,2001,216,Área colhida,1006,Hectares,1994
2688,Abacaxi,24,Rio Grande do Norte,2001,2001,214,Quantidade produzida,1017,Toneladas,52724
2688,Abacaxi,24,Rio Grande do Norte,2001,2001,112,Rendimento médio da produção,33,Quilogramas por Hectare,26441
2688,Abacaxi,24,Rio Grande do Norte,2001,2001,215,Valor da produção,40,Mil Reais,15454
2688,Abacaxi,25,Paraíba,2001,2001,109,Área plantada,1006,Hectares,10444
2688,Abacaxi,25,Paraíba,2001,2001,216,Área colhida,1006,Hectares,10444
2688,Abacaxi,25,Paraíba,2001,2001,214,Quantidade produzida,1017,Toneladas,299404
2688,Abacaxi,25,Paraíba,2001,2001,112,Rendimento médio da produção,33,Quilogramas por Hectare,28667
2688,Abacaxi,25,Paraíba,2001,2001,215,Valor da produção,40,Mil Reais,109835
2688,Abacaxi,26,Pernambuco,2001,2001,109,Área plantada,1006,Hectares,1156
2688,Abacaxi,26,Pernambuco,2001,2001,216,Área colhida,1006,Hectares,1005
2688,Abacaxi,26,Pernambuco,2001,2001,214,Quantidade produzida,1017,Toneladas,19357
2688,Abacaxi,26,Pernambuco,2001,2001,112,Rendimento médio da produção,33,Quilogramas por Hectare,19260
2688,Abacaxi,26,Pernambuco,2001,2001,215,Valor da produção,40,Mil Reais,6766
2688,Abacaxi,27,Alagoas,2001,2001,109,Área plantada,1006,Hectares,1031
2688,Abacaxi,27,Alagoas,2001,2001,216,Área colhida,1006,Hectares,1027
2688,Abacaxi,27,Alagoas,2001,2001,214,Quantidade produzida,1017,Toneladas,19303
2688,Abacaxi,27,Alagoas,2001,2001,112,Rendimento médio da produção,33,Quilogramas por Hectare,18795
2688,Abacaxi,27,Alagoas,2001,2001,215,Valor da produção,40,Mil Reais,4483
2688,Abacaxi,28,Sergipe,2001,2001,109,Área plantada,1006,Hectares,345
2688,Abacaxi,28,Sergipe,2001,2001,216,Área colhida,1006,Hectares,282
2688,Abacaxi,28,Sergipe,2001,2001,214,Quantidade produzida,1017,Toneladas,5962
2688,Abacaxi,28,Sergipe,2001,2001,112,Rendimento médio da produção,33,Quilogramas por Hectare,21141
2688,Abacaxi,28,Sergipe,2001,2001,215,Valor da produção,40,Mil Reais,2586
2688,Abacaxi,29,Bahia,2001,2001,109,Área plantada,1006,Hectares,4934
2688,Abacaxi,29,Bahia,2001,2001,216,Área colhida,1006,Hectares,4934
2688,Abacaxi,29,Bahia,2001,2001,214,Quantidade produzida,1017,Toneladas,118940
2688,Abacaxi,29,Bahia,2001,2001,112,Rendimento médio da produção,33,Quilogramas por Hectare,24106
2688,Abacaxi,29,Bahia,2001,2001,215,Valor da produção,40,Mil Reais,28250
2688,Abacaxi,31,Minas Gerais,2001,2001,109,Área plantada,1006,Hectares,14004
2688,Abacaxi,31,Minas Gerais,2001,2001,216,Área colhida,1006,Hectares,13977
2688,Abacaxi,31,Minas Gerais,2001,2001,214,Quantidade produzida,1017,Toneladas,369622
2688,Abacaxi,31,Minas Gerais,2001,2001,112,Rendimento médio da produção,33,Quilogramas por Hectare,26445
2688,Abacaxi,31,Minas Gerais,2001,2001,215,Valor da produção,40,Mil Reais,220558
2688,Abacaxi,32,Espírito Santo,2001,2001,109,Área plantada,1006,Hectares,1970
2688,Abacaxi,32,Espírito Santo,2001,2001,216,Área colhida,1006,Hectares,1970
2688,Abacaxi,32,Espírito Santo,2001,2001,214,Quantidade produzida,1017,Toneladas,29050
2688,Abacaxi,32,Espírito Santo,2001,2001,112,Rendimento médio da produção,33,Quilogramas por Hectare,14746
2688,Abacaxi,32,Espírito Santo,2001,2001,215,Valor da produção,40,Mil Reais,11675
2688,Abacaxi,33,Rio de Janeiro,2001,2001,109,Área plantada,1006,Hectares,1919
2688,Abacaxi,33,Rio de Janeiro,2001,2001,216,Área colhida,1006,Hectares,1919
2688,Abacaxi,33,Rio de Janeiro,2001,2001,214,Quantidade produzida,1017,Toneladas,57274
2688,Abacaxi,33,Rio de Janeiro,2001,2001,112,Rendimento médio da produção,33,Quilogramas por Hectare,29845
2688,Abacaxi,33,Rio de Janeiro,2001,2001,215,Valor da produção,40,Mil Reais,20689
2688,Abacaxi,35,São Paulo,2001,2001,109,Área plantada,1006,Hectares,2720
2688,Abacaxi,35,São Paulo,2001,2001,216,Área colhida,1006,Hectares,2720
2688,Abacaxi,35,São Paulo,2001,2001,214,Quantidade produzida,1017,Toneladas,65120
2688,Abacaxi,35,São Paulo,2001,2001,112,Rendimento médio da produção,33,Quilogramas por Hectare,23941
2688,Abacaxi,35,São Paulo,2001,2001,215,Valor da produção,40,Mil Reais,116782
2688,Abacaxi,41,Paraná,2001,2001,109,Área plantada,1006,Hectares,295
2688,Abacaxi,41,Paraná,2001,2001,216,Área colhida,1006,Hectares,295
2688,Abacaxi,41,Paraná,2001,2001,214,Quantidade produzida,1017,Toneladas,7542
2688,Abacaxi,41,Paraná,2001,2001,112,Rendimento médio da produção,33,Quilogramas por Hectare,25566
2688,Abacaxi,41,Paraná,2001,2001,215,Valor da produção,40,Mil Reais,4047
2688,Abacaxi,42,Santa Catarina,2001,2001,109,Área plantada,1006,Hectares,109
2688,Abacaxi,42,Santa Catarina,2001,2001,216,Área colhida,1006,Hectares,109
