D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N,MC,MN,V
2688,Abacaxi,11,Rondônia,1995,1995,109,Área plantada,1006,Hectares,515
2688,Abacaxi,11,Rondônia,1995,1995,216,Área colhida,1006,Hectares,515
2688,Abacaxi,11,Rondônia,1995,1995,214,Quantidade produzida,1017,Toneladas,5659
2688,Abacaxi,11,Rondônia,1995,1995,112,Rendimento médio da produção,33,Quilogramas por Hectare,10988
2688,Abacaxi,11,Rondônia,1995,1995,215,Valor da produção,40,Mil Reais,2018
2688,Abacaxi,12,Acre,1995,1995,109,Área plantada,1006,Hectares,129
2688,Abacaxi,12,Acre,1995,1995,216,Área colhida,1006,Hectares,129
2688,Abacaxi,12,Acre,1995,1995,214,Quantidade produzida,1017,Toneladas,1493
2688,Abacaxi,12,Acre,1995,1995,112,Rendimento médio da produção,33,Quilogramas por Hectare,11573
2688,Abacaxi,12,Acre,1995,1995,215,Valor da produção,40,Mil Reais,745
2688,Abacaxi,13,Amazonas,1995,1995,109,Área plantada,1006,Hectares,771
2688,Abacaxi,13,Amazonas,1995,1995,216,Área colhida,1006,Hectares,723
2688,Abacaxi,13,Amazonas,1995,1995,214,Quantidade produzida,1017,Toneladas,5453
2688,Abacaxi,13,Amazonas,1995,1995,112,Rendimento médio da produção,33,Quilogramas por Hectare,7542
2688,Abacaxi,13,Amazonas,1995,1995,215,Valor da produção,40,Mil Reais,1023
2688,Abacaxi,14,Roraima,1995,1995,109,Área plantada,1006,Hectares,120
2688,Abacaxi,14,Roraima,1995,1995,216,Área colhida,1006,Hectares,120
2688,Abacaxi,14,Roraima,1995,1995,214,Quantidade produzida,1017,Toneladas,627
2688,Abacaxi,14,Roraima,1995,1995,112,Rendimento médio da produção,33,Quilogramas por Hectare,5225
2688,Abacaxi,14,Roraima,1995,1995,215,Valor da produção,40,Mil Reais,502
2688,Abacaxi,15,Pará,1995,1995,109,Área plantada,1006,Hectares,5234
2688,Abacaxi,15,Pará,1995,1995,216,Área colhida,1006,Hectares,4077
2688,Abacaxi,15,Pará,1995,1995,214,Quantidade produzida,1017,Toneladas,91918
2688,Abacaxi,15,Pará,1995,1995,112,Rendimento médio da produção,33,Quilogramas por Hectare,22545
2688,Abacaxi,15,Pará,1995,1995,215,Valor da produção,40,Mil Reais,30024
2688,Abacaxi,16,Amapá,1995,1995,109,Área plantada,1006,Hectares,100
2688,Abacaxi,16,Amapá,1995,1995,216,Área colhida,1006,Hectares,95
2688,Abacaxi,16,Amapá,1995,1995,214,Quantidade produzida,1017,Toneladas,421
2688,Abacaxi,16,Amapá,1995,1995,112,Rendimento médio da produção,33,Quilogramas por Hectare,4431
2688,Abacaxi,16,Amapá,1995,1995,215,Valor da produção,40,Mil Reais,178
2688,Abacaxi,17,Tocantins,1995,1995,109,Área plantada,1006,Hectares,405
2688,Abacaxi,17,Tocantins,1995,1995,216,Área colhida,1006,Hectares,355
2688,Abacaxi,17,Tocantins,1995,1995,214,Quantidade produzida,1017,Toneladas,5697
2688,Abacaxi,17,Tocantins,1995,1995,112,Rendimento médio da produção,33,Quilogramas por Hectare,16047
2688,Abacaxi,17,Tocantins,1995,1995,215,Valor da produção,40,Mil Reais,3312
2688,Abacaxi,21,Maranhão,1995,1995,109,Área plantada,1006,Hectares,1318
2688,Abacaxi,21,Maranhão,1995,1995,216,Área colhida,1006,Hectares,1281
2688,Abacaxi,21,Maranhão,1995,1995,214,Quantidade produzida,1017,Toneladas,21964
2688,Abacaxi,21,Maranhão,1995,1995,112,Rendimento médio da produção,33,Quilogramas por Hectare,17145
2688,Abacaxi,21,Maranhão,1995,1995,215,Valor da produção,40,Mil Reais,6466
2688,Abacaxi,22,Piauí,1995,1995,109,Área plantada,1006,Hectares,70
2688,Abacaxi,22,Piauí,1995,1995,216,Área colhida,1006,Hectares,70
2688,Abacaxi,22,Piauí,1995,1995,214,Quantidade produzida,1017,Toneladas,666
2688,Abacaxi,22,Piauí,1995,1995,112,Rendimento médio da produção,33,Quilogramas por Hectare,9514
2688,Abacaxi,22,Piauí,1995,1995,215,Valor da produção,40,Mil Reais,330
2688,Abacaxi,23,Ceará,1995,1995,109,Área plantada,1006,Hectares,9
2688,Abacaxi,23,Ceará,1995,1995,216,Área colhida,1006,Hectares,9
2688,Abacaxi,23,Ceará,1995,1995,214,Quantidade produzida,1017,Toneladas,67
2688,Abacaxi,23,Ceará,1995,1995,112,Rendimento médio da produção,33,Quilogramas por Hectare,7444
2688,Abacaxi,23,Ceará,1995,1995,215,Valor da produção,40,Mil Reais,33
2688,Abacaxi,24,Rio Grande do Norte,1995,1995,109,Área plantada,1006,Hectares,1299
2688,Abacaxi,24,Rio Grande do Norte,1995,1995,216,Área colhida,1006,Hectares,1299
2688,Abacaxi,24,Rio Grande do Norte,1995,1995,214,Quantidade produzida,1017,Toneladas,30204
2688,Abacaxi,24,Rio Grande do Norte,1995,1995,112,Rendimento médio da produção,33,Quilogramas por Hectare,23251
2688,Abacaxi,24,Rio Grande do Norte,1995,1995,215,Valor da produção,40,Mil Reais,14483
2688,Abacaxi,25,Paraíba,1995,1995,109,Área plantada,1006,Hectares,10107
