D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N,MC,MN,V
2717,Abacate,11,Rondônia,2004,2004,2313,Área destinada à colheita,1006,Hectares,39
2717,Abacate,11,Rondônia,2004,2004,216,Área colhida,1006,Hectares,39
2717,Abacate,11,Rondônia,2004,2004,214,Quantidade produzida,1017,Toneladas,516
2717,Abacate,11,Rondônia,2004,2004,112,Rendimento médio da produção,33,Quilogramas por Hectare,13230
2717,Abacate,11,Rondônia,2004,2004,215,Valor da produção,40,Mil Reais,174
2717,Abacate,12,Acre,2004,2004,2313,Área destinada à colheita,1006,Hectares,102
2717,Abacate,12,Acre,2004,2004,216,Área colhida,1006,Hectares,97
2717,Abacate,12,Acre,2004,2004,214,Quantidade produzida,1017,Toneladas,633
2717,Abacate,12,Acre,2004,2004,112,Rendimento médio da produção,33,Quilogramas por Hectare,6525
2717,Abacate,12,Acre,2004,2004,215,Valor da produção,40,Mil Reais,490
2717,Abacate,13,Amazonas,2004,2004,2313,Área destinada à colheita,1006,Hectares,465
2717,Abacate,13,Amazonas,2004,2004,216,Área colhida,1006,Hectares,458
2717,Abacate,13,Amazonas,2004,2004,214,Quantidade produzida,1017,Toneladas,1880
2717,Abacate,13,Amazonas,2004,2004,112,Rendimento médio da produção,33,Quilogramas por Hectare,4104
2717,Abacate,13,Amazonas,2004,2004,215,Valor da produção,40,Mil Reais,499
2717,Abacate,14,Roraima,2004,2004,2313,Área destinada à colheita,1006,Hectares,-
2717,Abacate,14,Roraima,2004,2004,216,Área colhida,1006,Hectares,-
2717,Abacate,14,Roraima,2004,2004,214,Quantidade produzida,1017,Toneladas,-
2717,Abacate,14,Roraima,2004,2004,112,Rendimento médio da produção,33,Quilogramas por Hectare,-
2717,Abacate,14,Roraima,2004,2004,215,Valor da produção,40,Mil Reais,-
2717,Abacate,15,Pará,2004,2004,2313,Área destinada à colheita,1006,Hectares,52
2717,Abacate,15,Pará,2004,2004,216,Área colhida,1006,Hectares,52
2717,Abacate,15,Pará,2004,2004,214,Quantidade produzida,1017,Toneladas,1225
2717,Abacate,15,Pará,2004,2004,112,Rendimento médio da produção,33,Quilogramas por Hectare,23557
2717,Abacate,15,Pará,2004,2004,215,Valor da produção,40,Mil Reais,364
2717,Abacate,16,Amapá,2004,2004,2313,Área destinada à colheita,1006,Hectares,-
2717,Abacate,16,Amapá,2004,2004,216,Área colhida,1006,Hectares,-
2717,Abacate,16,Amapá,2004,2004,214,Quantidade produzida,1017,Toneladas,-
2717,Abacate,16,Amapá,2004,2004,112,Rendimento médio da produção,33,Quilogramas por Hectare,-
2717,Abacate,16,Amapá,2004,2004,215,Valor da produção,40,Mil Reais,-
2717,Abacate,17,Tocantins,2004,2004,2313,Área destinada à colheita,1006,Hectares,54
2717,Abacate,17,Tocantins,2004,2004,216,Área colhida,1006,Hectares,54
2717,Abacate,17,Tocantins,2004,2004,214,Quantidade produzida,1017,Toneladas,345
2717,Abacate,17,Tocantins,2004,2004,112,Rendimento médio da produção,33,Quilogramas por Hectare,6388
2717,Abacate,17,Tocantins,2004,2004,215,Valor da produção,40,Mil Reais,168
2717,Abacate,21,Maranhão,2004,2004,2313,Área destinada à colheita,1006,Hectares,-
2717,Abacate,21,Maranhão,2004,2004,216,Área colhida,1006,Hectares,-
2717,Abacate,21,Maranhão,2004,2004,214,Quantidade produzida,1017,Toneladas,-
2717,Abacate,21,Maranhão,2004,2004,112,Rendimento médio da produção,33,Quilogramas por Hectare,-
2717,Abacate,21,Maranhão,2004,2004,215,Valor da produção,40,Mil Reais,-
2717,Abacate,22,Piauí,2004,2004,2313,Área destinada à colheita,1006,Hectares,21
2717,Abacate,22,Piauí,2004,2004,216,Área colhida,1006,Hectares,21
2717,Abacate,22,Piauí,2004,2004,214,Quantidade produzida,1017,Toneladas,211
2717,Abacate,22,Piauí,2004,2004,112,Rendimento médio da produção,33,Quilogramas por Hectare,10047
2717,Abacate,22,Piauí,2004,2004,215,Valor da produção,40,Mil Reais,159
2717,Abacate,23,Ceará,2004,2004,2313,Área destinada à colheita,1006,Hectares,470
2717,Abacate,23,Ceará,2004,2004,216,Área colhida,1006,Hectares,470
2717,Abacate,23,Ceará,2004,2004,214,Quantidade produzida,1017,Toneladas,4681
2717,Abacate,23,Ceará,2004,2004,112,Rendimento médio da produção,33,Quilogramas por Hectare,9959
2717,Abacate,23,Ceará,2004,2004,215,Valor da produção,40,Mil Reais,1809
2717,Abacate,24,Rio Grande do Norte,2004,2004,2313,Área destinada à colheita,1006,Hectares,120
2717,Abacate,24,Rio Grande do Norte,2004,2004,216,Área colhida,1006,Hectares,120
2717,Abacate,24,Rio Grande do Norte,2004,2004,214,Quantidade produzida,1017,Toneladas,1132
2717,Abacate,24,Rio Grande do Norte,2004,2004,112,Rendimento médio da produção,33,Quilogramas por Hectare,9433
2717,Abacate,24,Rio Grande do Norte,2004,2004,215,Valor da produção,40,Mil Reais,349
2717,Abacate,25,Paraíba,2004,2004,2313,Área destinada à colheita,1006,Hectares,100
2717,Abacate,25,Paraíba,2004,2004,216,Área colhida,1006,Hectares,100
2717,Abacate,25,Paraíba,2004,2004,214,Quantidade produzida,1017,Toneladas,799
2717,Abacate,25,Paraíba,2004,2004,112,Rendimento médio da produção,33,Quilogramas por Hectare,7990
2717,Abacate,25,Paraíba,2004,2004,215,Valor da produção,40,Mil Reais,134
2717,Abacate,26,Pernambuco,2004,2004,2313,Área destinada à colheita,1006,Hectares,201
2717,Abacate,26,Pernambuco,2004,2004,216,Área colhida,1006,Hectares,201
2717,Abacate,26,Pernambuco,2004,2004,214,Quantidade produzida,1017,Toneladas,1926
2717,Abacate,26,Pernambuco,2004,2004,112,Rendimento médio da produção,33,Quilogramas por Hectare,9582
2717,Abacate,26,Pernambuco,2004,2004,215,Valor da produção,40,Mil Reais,396
2717,Abacate,27,Alagoas,2004,2004,2313,Área destinada à colheita,1006,Hectares,-
2717,Abacate,27,Alagoas,2004,2004,216,Área colhida,1006,Hectares,-
2717,Abacate,27,Alagoas,2004,2004,214,Quantidade produzida,1017,Toneladas,-
2717,Abacate,27,Alagoas,2004,2004,112,Rendimento médio da produção,33,Quilogramas por Hectare,-
2717,Abacate,27,Alagoas,2004,2004,215,Valor da produção,40,Mil Reais,-
2717,Abacate,28,Sergipe,2004,2004,2313,Área destinada à colheita,1006,Hectares,-
2717,Abacate,28,Sergipe,2004,2004,216,Área colhida,1006,Hectares,-
2717,Abacate,28,Sergipe,2004,2004,214,Quantidade produzida,1017,Toneladas,-
2717,Abacate,28,Sergipe,2004,2004,112,Rendimento médio da produção,33,Quilogramas por Hectare,-
