D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N,MC,MN,V
2717,Abacate,11,Rondônia,2001,2001,2313,Área destinada à colheita,1006,Hectares,-
2717,Abacate,11,Rondônia,2001,2001,216,Área colhida,1006,Hectares,-
2717,Abacate,11,Rondônia,2001,2001,214,Quantidade produzida,1017,Toneladas,-
2717,Abacate,11,Rondônia,2001,2001,112,Rendimento médio da produção,33,Quilogramas por Hectare,-
2717,Abacate,11,Rondônia,2001,2001,215,Valor da produção,40,Mil Reais,-
2717,Abacate,12,Acre,2001,2001,2313,Área destinada à colheita,1006,Hectares,92
2717,Abacate,12,Acre,2001,2001,216,Área colhida,1006,Hectares,92
2717,Abacate,12,Acre,2001,2001,214,Quantidade produzida,1017,Toneladas,591
2717,Abacate,12,Acre,2001,2001,112,Rendimento médio da produção,33,Quilogramas por Hectare,6423
2717,Abacate,12,Acre,2001,2001,215,Valor da produção,40,Mil Reais,361
2717,Abacate,13,Amazonas,2001,2001,2313,Área destinada à colheita,1006,Hectares,480
2717,Abacate,13,Amazonas,2001,2001,216,Área colhida,1006,Hectares,457
2717,Abacate,13,Amazonas,2001,2001,214,Quantidade produzida,1017,Toneladas,1970
2717,Abacate,13,Amazonas,2001,2001,112,Rendimento médio da produção,33,Quilogramas por Hectare,4310
2717,Abacate,13,Amazonas,2001,2001,215,Valor da produção,40,Mil Reais,219
2717,Abacate,14,Roraima,2001,2001,2313,Área destinada à colheita,1006,Hectares,-
2717,Abacate,14,Roraima,2001,2001,216,Área colhida,1006,Hectares,-
2717,Abacate,14,Roraima,2001,2001,214,Quantidade produzida,1017,Toneladas,-
2717,Abacate,14,Roraima,2001,2001,112,Rendimento médio da produção,33,Quilogramas por Hectare,-
2717,Abacate,14,Roraima,2001,2001,215,Valor da produção,40,Mil Reais,-
2717,Abacate,15,Pará,2001,2001,2313,Área destinada à colheita,1006,Hectares,288
2717,Abacate,15,Pará,2001,2001,216,Área colhida,1006,Hectares,285
2717,Abacate,15,Pará,2001,2001,214,Quantidade produzida,1017,Toneladas,3670
2717,Abacate,15,Pará,2001,2001,112,Rendimento médio da produção,33,Quilogramas por Hectare,12877
2717,Abacate,15,Pará,2001,2001,215,Valor da produção,40,Mil Reais,947
2717,Abacate,16,Amapá,2001,2001,2313,Área destinada à colheita,1006,Hectares,-
2717,Abacate,16,Amapá,2001,2001,216,Área colhida,1006,Hectares,-
2717,Abacate,16,Amapá,2001,2001,214,Quantidade produzida,1017,Toneladas,-
2717,Abacate,16,Amapá,2001,2001,112,Rendimento médio da produção,33,Quilogramas por Hectare,-
2717,Abacate,16,Amapá,2001,2001,215,Valor da produção,40,Mil Reais,-
2717,Abacate,17,Tocantins,2001,2001,2313,Área destinada à colheita,1006,Hectares,9
2717,Abacate,17,Tocantins,2001,2001,216,Área colhida,1006,Hectares,9
2717,Abacate,17,Tocantins,2001,2001,214,Quantidade produzida,1017,Toneladas,72
2717,Abacate,17,Tocantins,2001,2001,112,Rendimento médio da produção,33,Quilogramas por Hectare,8000
2717,Abacate,17,Tocantins,2001,2001,215,Valor da produção,40,Mil Reais,40
2717,Abacate,21,Maranhão,2001,2001,2313,Área destinada à colheita,1006,Hectares,5
2717,Abacate,21,Maranhão,2001,2001,216,Área colhida,1006,Hectares,5
2717,Abacate,21,Maranhão,2001,2001,214,Quantidade produzida,1017,Toneladas,38
2717,Abacate,21,Maranhão,2001,2001,112,Rendimento médio da produção,33,Quilogramas por Hectare,7600
2717,Abacate,21,Maranhão,2001,2001,215,Valor da produção,40,Mil Reais,9
2717,Abacate,22,Piauí,2001,2001,2313,Área destinada à colheita,1006,Hectares,24
2717,Abacate,22,Piauí,2001,2001,216,Área colhida,1006,Hectares,24
2717,Abacate,22,Piauí,2001,2001,214,Quantidade produzida,1017,Toneladas,194
2717,Abacate,22,Piauí,2001,2001,112,Rendimento médio da produção,33,Quilogramas por Hectare,8083
2717,Abacate,22,Piauí,2001,2001,215,Valor da produção,40,Mil Reais,138
2717,Abacate,23,Ceará,2001,2001,2313,Área destinada à colheita,1006,Hectares,441
2717,Abacate,23,Ceará,2001,2001,216,Área colhida,1006,Hectares,441
2717,Abacate,23,Ceará,2001,2001,214,Quantidade produzida,1017,Toneladas,3880
2717,Abacate,23,Ceará,2001,2001,112,Rendimento médio da produção,33,Quilogramas por Hectare,8798
2717,Abacate,23,Ceará,2001,2001,215,Valor da produção,40,Mil Reais,612
2717,Abacate,24,Rio Grande do Norte,2001,2001,2313,Área destinada à colheita,1006,Hectares,156
2717,Abacate,24,Rio Grande do Norte,2001,2001,216,Área colhida,1006,Hectares,149
2717,Abacate,24,Rio Grande do Norte,2001,2001,214,Quantidade produzida,1017,Toneladas,1283
