D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N,MC,MN,V
2717,Abacate,11,Rondônia,1995,1995,2313,Área destinada à colheita,1006,Hectares,-
2717,Abacate,11,Rondônia,1995,1995,216,Área colhida,1006,Hectares,-
2717,Abacate,11,Rondônia,1995,1995,214,Quantidade produzida,1017,Toneladas,-
2717,Abacate,11,Rondônia,1995,1995,112,Rendimento médio da produção,33,Quilogramas por Hectare,-
2717,Abacate,11,Rondônia,1995,1995,215,Valor da produção,40,Mil Reais,-
2717,Abacate,12,Acre,1995,1995,2313,Área destinada à colheita,1006,Hectares,184
2717,Abacate,12,Acre,1995,1995,216,Área colhida,1006,Hectares,180
2717,Abacate,12,Acre,1995,1995,214,Quantidade produzida,1017,Toneladas,5269
2717,Abacate,12,Acre,1995,1995,112,Rendimento médio da produção,33,Quilogramas por Hectare,29272
2717,Abacate,12,Acre,1995,1995,215,Valor da produção,40,Mil Reais,1038
2717,Abacate,13,Amazonas,1995,1995,2313,Área destinada à colheita,1006,Hectares,40
2717,Abacate,13,Amazonas,1995,1995,216,Área colhida,1006,Hectares,40
2717,Abacate,13,Amazonas,1995,1995,214,Quantidade produzida,1017,Toneladas,1480
2717,Abacate,13,Amazonas,1995,1995,112,Rendimento médio da produção,33,Quilogramas por Hectare,37000
2717,Abacate,13,Amazonas,1995,1995,215,Valor da produção,40,Mil Reais,254
2717,Abacate,14,Roraima,1995,1995,2313,Área destinada à colheita,1006,Hectares,-
2717,Abacate,14,Roraima,1995,1995,216,Área colhida,1006,Hectares,-
2717,Abacate,14,Roraima,1995,1995,214,Quantidade produzida,1017,Toneladas,-
2717,Abacate,14,Roraima,1995,1995,112,Rendimento médio da produção,33,Quilogramas por Hectare,-
2717,Abacate,14,Roraima,1995,1995,215,Valor da produção,40,Mil Reais,-
2717,Abacate,15,Pará,1995,1995,2313,Área destinada à colheita,1006,Hectares,409
2717,Abacate,15,Pará,1995,1995,216,Área colhida,1006,Hectares,399
2717,Abacate,15,Pará,1995,1995,214,Quantidade produzida,1017,Toneladas,12353
2717,Abacate,15,Pará,1995,1995,112,Rendimento médio da produção,33,Quilogramas por Hectare,30959
2717,Abacate,15,Pará,1995,1995,215,Valor da produção,40,Mil Reais,3267
2717,Abacate,16,Amapá,1995,1995,2313,Área destinada à colheita,1006,Hectares,-
2717,Abacate,16,Amapá,1995,1995,216,Área colhida,1006,Hectares,-
2717,Abacate,16,Amapá,1995,1995,214,Quantidade produzida,1017,Toneladas,-
2717,Abacate,16,Amapá,1995,1995,112,Rendimento médio da produção,33,Quilogramas por Hectare,-
2717,Abacate,16,Amapá,1995,1995,215,Valor da produção,40,Mil Reais,-
2717,Abacate,17,Tocantins,1995,1995,2313,Área destinada à colheita,1006,Hectares,-
2717,Abacate,17,Tocantins,1995,1995,216,Área colhida,1006,Hectares,-
2717,Abacate,17,Tocantins,1995,1995,214,Quantidade produzida,1017,Toneladas,-
2717,Abacate,17,Tocantins,1995,1995,112,Rendimento médio da produção,33,Quilogramas por Hectare,-
2717,Abacate,17,Tocantins,1995,1995,215,Valor da produção,40,Mil Reais,-
2717,Abacate,21,Maranhão,1995,1995,2313,Área destinada à colheita,1006,Hectares,53
2717,Abacate,21,Maranhão,1995,1995,216,Área colhida,1006,Hectares,53
2717,Abacate,21,Maranhão,1995,1995,214,Quantidade produzida,1017,Toneladas,2638
2717,Abacate,21,Maranhão,1995,1995,112,Rendimento médio da produção,33,Quilogramas por Hectare,49773
2717,Abacate,21,Maranhão,1995,1995,215,Valor da produção,40,Mil Reais,639
2717,Abacate,22,Piauí,1995,1995,2313,Área destinada à colheita,1006,Hectares,76
2717,Abacate,22,Piauí,1995,1995,216,Área colhida,1006,Hectares,72
2717,Abacate,22,Piauí,1995,1995,214,Quantidade produzida,1017,Toneladas,3889
2717,Abacate,22,Piauí,1995,1995,112,Rendimento médio da produção,33,Quilogramas por Hectare,54013
2717,Abacate,22,Piauí,1995,1995,215,Valor da produção,40,Mil Reais,801
2717,Abacate,23,Ceará,1995,1995,2313,Área destinada à colheita,1006,Hectares,480
2717,Abacate,23,Ceará,1995,1995,216,Área colhida,1006,Hectares,458
2717,Abacate,23,Ceará,1995,1995,214,Quantidade produzida,1017,Toneladas,7459
2717,Abacate,23,Ceará,1995,1995,112,Rendimento médio da produção,33,Quilogramas por Hectare,16286
2717,Abacate,23,Ceará,1995,1995,215,Valor da produção,40,Mil Reais,775
2717,Abacate,24,Rio Grande do Norte,1995,1995,2313,Área destinada à colheita,1006,Hectares,137
2717,Abacate,24,Rio Grande do Norte,1995,1995,216,Área colhida,1006,Hectares,137
2717,Abacate,24,Rio Grande do Norte,1995,1995,214,Quantidade produzida,1017,Toneladas,3518
2717,Abacate,24,Rio Grande do Norte,1995,1995,112,Rendimento médio da produção,33,Quilogramas por Hectare,25678
2717,Abacate,24,Rio Grande do Norte,1995,1995,215,Valor da produção,40,Mil Reais,985
2717,Abacate,25,Paraíba,1995,1995,2313,Área destinada à colheita,1006,Hectares,93
2717,Abacate,25,Paraíba,1995,1995,216,Área colhida,1006,Hectares,93
2717,Abacate,25,Paraíba,1995,1995,214,Quantidade produzida,1017,Toneladas,2665
2717,Abacate,25,Paraíba,1995,1995,112,Rendimento médio da produção,33,Quilogramas por Hectare,28655
2717,Abacate,25,Paraíba,1995,1995,215,Valor da produção,40,Mil Reais,194
2717,Abacate,26,Pernambuco,1995,1995,2313,Área destinada à colheita,1006,Hectares,363
2717,Abacate,26,Pernambuco,1995,1995,216,Área colhida,1006,Hectares,357
2717,Abacate,26,Pernambuco,1995,1995,214,Quantidade produzida,1017,Toneladas,6062
2717,Abacate,26,Pernambuco,1995,1995,112,Rendimento médio da produção,33,Quilogramas por Hectare,16980
