D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N,MC,MN,V
2717,Abacate,11,Rondônia,2000,2000,2313,Área destinada à colheita,1006,Hectares,-
2717,Abacate,11,Rondônia,2000,2000,216,Área colhida,1006,Hectares,-
2717,Abacate,11,Rondônia,2000,2000,214,Quantidade produzida,1017,Toneladas,-
2717,Abacate,11,Rondônia,2000,2000,112,Rendimento médio da produção,33,Quilogramas por Hectare,-
2717,Abacate,11,Rondônia,2000,2000,215,Valor da produção,40,Mil Reais,-
2717,Abacate,12,Acre,2000,2000,2313,Área destinada à colheita,1006,Hectares,91
2717,Abacate,12,Acre,2000,2000,216,Área colhida,1006,Hectares,91
2717,Abacate,12,Acre,2000,2000,214,Quantidade produzida,1017,Toneladas,2694
2717,Abacate,12,Acre,2000,2000,112,Rendimento médio da produção,33,Quilogramas por Hectare,29604
2717,Abacate,12,Acre,2000,2000,215,Valor da produção,40,Mil Reais,561
2717,Abacate,13,Amazonas,2000,2000,2313,Área destinada à colheita,1006,Hectares,483
2717,Abacate,13,Amazonas,2000,2000,216,Área colhida,1006,Hectares,454
2717,Abacate,13,Amazonas,2000,2000,214,Quantidade produzida,1017,Toneladas,7840
2717,Abacate,13,Amazonas,2000,2000,112,Rendimento médio da produção,33,Quilogramas por Hectare,17268
2717,Abacate,13,Amazonas,2000,2000,215,Valor da produção,40,Mil Reais,862
2717,Abacate,14,Roraima,2000,2000,2313,Área destinada à colheita,1006,Hectares,-
2717,Abacate,14,Roraima,2000,2000,216,Área colhida,1006,Hectares,-
2717,Abacate,14,Roraima,2000,2000,214,Quantidade produzida,1017,Toneladas,-
2717,Abacate,14,Roraima,2000,2000,112,Rendimento médio da produção,33,Quilogramas por Hectare,-
2717,Abacate,14,Roraima,2000,2000,215,Valor da produção,40,Mil Reais,-
2717,Abacate,15,Pará,2000,2000,2313,Área destinada à colheita,1006,Hectares,633
2717,Abacate,15,Pará,2000,2000,216,Área colhida,1006,Hectares,626
2717,Abacate,15,Pará,2000,2000,214,Quantidade produzida,1017,Toneladas,8712
2717,Abacate,15,Pará,2000,2000,112,Rendimento médio da produção,33,Quilogramas por Hectare,13916
2717,Abacate,15,Pará,2000,2000,215,Valor da produção,40,Mil Reais,1936
2717,Abacate,16,Amapá,2000,2000,2313,Área destinada à colheita,1006,Hectares,-
2717,Abacate,16,Amapá,2000,2000,216,Área colhida,1006,Hectares,-
2717,Abacate,16,Amapá,2000,2000,214,Quantidade produzida,1017,Toneladas,-
2717,Abacate,16,Amapá,2000,2000,112,Rendimento médio da produção,33,Quilogramas por Hectare,-
2717,Abacate,16,Amapá,2000,2000,215,Valor da produção,40,Mil Reais,-
2717,Abacate,17,Tocantins,2000,2000,2313,Área destinada à colheita,1006,Hectares,9
2717,Abacate,17,Tocantins,2000,2000,216,Área colhida,1006,Hectares,9
2717,Abacate,17,Tocantins,2000,2000,214,Quantidade produzida,1017,Toneladas,145
2717,Abacate,17,Tocantins,2000,2000,112,Rendimento médio da produção,33,Quilogramas por Hectare,16111
2717,Abacate,17,Tocantins,2000,2000,215,Valor da produção,40,Mil Reais,36
2717,Abacate,21,Maranhão,2000,2000,2313,Área destinada à colheita,1006,Hectares,8
2717,Abacate,21,Maranhão,2000,2000,216,Área colhida,1006,Hectares,8
2717,Abacate,21,Maranhão,2000,2000,214,Quantidade produzida,1017,Toneladas,131
2717,Abacate,21,Maranhão,2000,2000,112,Rendimento médio da produção,33,Quilogramas por Hectare,16375
2717,Abacate,21,Maranhão,2000,2000,215,Valor da produção,40,Mil Reais,29
2717,Abacate,22,Piauí,2000,2000,2313,Área destinada à colheita,1006,Hectares,30
2717,Abacate,22,Piauí,2000,2000,216,Área colhida,1006,Hectares,30
2717,Abacate,22,Piauí,2000,2000,214,Quantidade produzida,1017,Toneladas,1088
2717,Abacate,22,Piauí,2000,2000,112,Rendimento médio da produção,33,Quilogramas por Hectare,36266
2717,Abacate,22,Piauí,2000,2000,215,Valor da produção,40,Mil Reais,236
2717,Abacate,23,Ceará,2000,2000,2313,Área destinada à colheita,1006,Hectares,524
2717,Abacate,23,Ceará,2000,2000,216,Área colhida,1006,Hectares,524
2717,Abacate,23,Ceará,2000,2000,214,Quantidade produzida,1017,Toneladas,39726
2717,Abacate,23,Ceará,2000,2000,112,Rendimento médio da produção,33,Quilogramas por Hectare,75812
2717,Abacate,23,Ceará,2000,2000,215,Valor da produção,40,Mil Reais,1954
2717,Abacate,24,Rio Grande do Norte,2000,2000,2313,Área destinada à colheita,1006,Hectares,156
2717,Abacate,24,Rio Grande do Norte,2000,2000,216,Área colhida,1006,Hectares,156
2717,Abacate,24,Rio Grande do Norte,2000,2000,214,Quantidade produzida,1017,Toneladas,3852
2717,Abacate,24,Rio Grande do Norte,2000,2000,112,Rendimento médio da produção,33,Quilogramas por Hectare,24692
2717,Abacate,24,Rio Grande do Norte,2000,2000,215,Valor da produção,40,Mil Reais,1129
2717,Abacate,25,Paraíba,2000,2000,2313,Área destinada à colheita,1006,Hectares,150
2717,Abacate,25,Paraíba,2000,2000,216,Área colhida,1006,Hectares,150
2717,Abacate,25,Paraíba,2000,2000,214,Quantidade produzida,1017,Toneladas,3490
2717,Abacate,25,Paraíba,2000,2000,112,Rendimento médio da produção,33,Quilogramas por Hectare,23266
2717,Abacate,25,Paraíba,2000,2000,215,Valor da produção,40,Mil Reais,228
2717,Abacate,26,Pernambuco,2000,2000,2313,Área destinada à colheita,1006,Hectares,214
2717,Abacate,26,Pernambuco,2000,2000,216,Área colhida,1006,Hectares,209
2717,Abacate,26,Pernambuco,2000,2000,214,Quantidade produzida,1017,Toneladas,3500
2717,Abacate,26,Pernambuco,2000,2000,112,Rendimento médio da produção,33,Quilogramas por Hectare,16746
2717,Abacate,26,Pernambuco,2000,2000,215,Valor da produção,40,Mil Reais,278
2717,Abacate,27,Alagoas,2000,2000,2313,Área destinada à colheita,1006,Hectares,-
2717,Abacate,27,Alagoas,2000,2000,216,Área colhida,1006,Hectares,-
2717,Abacate,27,Alagoas,2000,2000,214,Quantidade produzida,1017,Toneladas,-
2717,Abacate,27,Alagoas,2000,2000,112,Rendimento médio da produção,33,Quilogramas por Hectare,-
2717,Abacate,27,Alagoas,2000,2000,215,Valor da produção,40,Mil Reais,-
2717,Abacate,28,Sergipe,2000,2000,2313,Área destinada à colheita,1006,Hectares,-
2717,Abacate,28,Sergipe,2000,2000,216,Área colhida,1006,Hectares,-
2717,Abacate,28,Sergipe,2000,2000,214,Quantidade produzida,1017,Toneladas,-
2717,Abacate,28,Sergipe,2000,2000,112,Rendimento médio da produção,33,Quilogramas por Hectare,-
2717,Abacate,28,Sergipe,2000,2000,215,Valor da produção,40,Mil Reais,-
2717,Abacate,29,Bahia,2000,2000,2313,Área destinada à colheita,1006,Hectares,83
2717,Abacate,29,Bahia,2000,2000,216,Área colhida,1006,Hectares,83
2717,Abacate,29,Bahia,2000,2000,214,Quantidade produzida,1017,Toneladas,2166
2717,Abacate,29,Bahia,2000,2000,112,Rendimento médio da produção,33,Quilogramas por Hectare,26096
