D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N,MC,MN,V
2717,Abacate,11,Rondônia,2015,2015,2313,Área destinada à colheita,1006,Hectares,-
2717,Abacate,11,Rondônia,2015,2015,216,Área colhida,1006,Hectares,-
2717,Abacate,11,Rondônia,2015,2015,214,Quantidade produzida,1017,Toneladas,-
2717,Abacate,11,Rondônia,2015,2015,112,Rendimento médio da produção,33,Quilogramas por Hectare,-
2717,Abacate,11,Rondônia,2015,2015,215,Valor da produção,40,Mil Reais,-
2717,Abacate,12,Acre,2015,2015,2313,Área destinada à colheita,1006,Hectares,115
2717,Abacate,12,Acre,2015,2015,216,Área colhida,1006,Hectares,115
2717,Abacate,12,Acre,2015,2015,214,Quantidade produzida,1017,Toneladas,704
2717,Abacate,12,Acre,2015,2015,112,Rendimento médio da produção,33,Quilogramas por Hectare,6122
2717,Abacate,12,Acre,2015,2015,215,Valor da produção,40,Mil Reais,922
2717,Abacate,13,Amazonas,2015,2015,2313,Área destinada à colheita,1006,Hectares,317
2717,Abacate,13,Amazonas,2015,2015,216,Área colhida,1006,Hectares,317
2717,Abacate,13,Amazonas,2015,2015,214,Quantidade produzida,1017,Toneladas,2220
2717,Abacate,13,Amazonas,2015,2015,112,Rendimento médio da produção,33,Quilogramas por Hectare,7003
2717,Abacate,13,Amazonas,2015,2015,215,Valor da produção,40,Mil Reais,2108
2717,Abacate,14,Roraima,2015,2015,2313,Área destinada à colheita,1006,Hectares,-
2717,Abacate,14,Roraima,2015,2015,216,Área colhida,1006,Hectares,-
2717,Abacate,14,Roraima,2015,2015,214,Quantidade produzida,1017,Toneladas,-
2717,Abacate,14,Roraima,2015,2015,112,Rendimento médio da produção,33,Quilogramas por Hectare,-
2717,Abacate,14,Roraima,2015,2015,215,Valor da produção,40,Mil Reais,-
2717,Abacate,15,Pará,2015,2015,2313,Área destinada à colheita,1006,Hectares,26
2717,Abacate,15,Pará,2015,2015,216,Área colhida,1006,Hectares,26
