D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N,MC,MN,V
2717,Abacate,1,Norte,2004,2004,2313,Área destinada à colheita,1006,Hectares,712
2717,Abacate,1,Norte,2004,2004,216,Área colhida,1006,Hectares,700
2717,Abacate,1,Norte,2004,2004,214,Quantidade produzida,1017,Toneladas,4599
2717,Abacate,1,Norte,2004,2004,112,Rendimento médio da produção,33,Quilogramas por Hectare,6570
2717,Abacate,1,Norte,2004,2004,215,Valor da produção,40,Mil Reais,1694
2717,Abacate,2,Nordeste,2004,2004,2313,Área destinada à colheita,1006,Hectares,946
2717,Abacate,2,Nordeste,2004,2004,216,Área colhida,1006,Hectares,946
2717,Abacate,2,Nordeste,2004,2004,214,Quantidade produzida,1017,Toneladas,9074
2717,Abacate,2,Nordeste,2004,2004,112,Rendimento médio da produção,33,Quilogramas por Hectare,9591
2717,Abacate,2,Nordeste,2004,2004,215,Valor da produção,40,Mil Reais,2925
2717,Abacate,3,Sudeste,2004,2004,2313,Área destinada à colheita,1006,Hectares,8058
2717,Abacate,3,Sudeste,2004,2004,216,Área colhida,1006,Hectares,7918
2717,Abacate,3,Sudeste,2004,2004,214,Quantidade produzida,1017,Toneladas,123467
2717,Abacate,3,Sudeste,2004,2004,112,Rendimento médio da produção,33,Quilogramas por Hectare,15593
2717,Abacate,3,Sudeste,2004,2004,215,Valor da produção,40,Mil Reais,51309
2717,Abacate,4,Sul,2004,2004,2313,Área destinada à colheita,1006,Hectares,2218
2717,Abacate,4,Sul,2004,2004,216,Área colhida,1006,Hectares,2218
2717,Abacate,4,Sul,2004,2004,214,Quantidade produzida,1017,Toneladas,30350
2717,Abacate,4,Sul,2004,2004,112,Rendimento médio da produção,33,Quilogramas por Hectare,13683
2717,Abacate,4,Sul,2004,2004,215,Valor da produção,40,Mil Reais,8835
2717,Abacate,5,Centro-Oeste,2004,2004,2313,Área destinada à colheita,1006,Hectares,192
2717,Abacate,5,Centro-Oeste,2004,2004,216,Área colhida,1006,Hectares,151
2717,Abacate,5,Centro-Oeste,2004,2004,214,Quantidade produzida,1017,Toneladas,3044
2717,Abacate,5,Centro-Oeste,2004,2004,112,Rendimento médio da produção,33,Quilogramas por Hectare,20158
2717,Abacate,5,Centro-Oeste,2004,2004,215,Valor da produção,40,Mil Reais,1504
2718,Algodão arbóreo (em caroço),1,Norte,2004,2004,2313,Área destinada à colheita,1006,Hectares,-
2718,Algodão arbóreo (em caroço),1,Norte,2004,2004,216,Área colhida,1006,Hectares,-
2718,Algodão arbóreo (em caroço),1,Norte,2004,2004,214,Quantidade produzida,1017,Toneladas,-
2718,Algodão arbóreo (em caroço),1,Norte,2004,2004,112,Rendimento médio da produção,33,Quilogramas por Hectare,-
2718,Algodão arbóreo (em caroço),1,Norte,2004,2004,215,Valor da produção,40,Mil Reais,-
2718,Algodão arbóreo (em caroço),2,Nordeste,2004,2004,2313,Área destinada à colheita,1006,Hectares,7105
2718,Algodão arbóreo (em caroço),2,Nordeste,2004,2004,216,Área colhida,1006,Hectares,7064
2718,Algodão arbóreo (em caroço),2,Nordeste,2004,2004,214,Quantidade produzida,1017,Toneladas,2902
2718,Algodão arbóreo (em caroço),2,Nordeste,2004,2004,112,Rendimento médio da produção,33,Quilogramas por Hectare,410
2718,Algodão arbóreo (em caroço),2,Nordeste,2004,2004,215,Valor da produção,40,Mil Reais,3399
2718,Algodão arbóreo (em caroço),3,Sudeste,2004,2004,2313,Área destinada à colheita,1006,Hectares,-
2718,Algodão arbóreo (em caroço),3,Sudeste,2004,2004,216,Área colhida,1006,Hectares,-
2718,Algodão arbóreo (em caroço),3,Sudeste,2004,2004,214,Quantidade produzida,1017,Toneladas,-
2718,Algodão arbóreo (em caroço),3,Sudeste,2004,2004,112,Rendimento médio da produção,33,Quilogramas por Hectare,-
2718,Algodão arbóreo (em caroço),3,Sudeste,2004,2004,215,Valor da produção,40,Mil Reais,-
2718,Algodão arbóreo (em caroço),4,Sul,2004,2004,2313,Área destinada à colheita,1006,Hectares,-
2718,Algodão arbóreo (em caroço),4,Sul,2004,2004,216,Área colhida,1006,Hectares,-
2718,Algodão arbóreo (em caroço),4,Sul,2004,2004,214,Quantidade produzida,1017,Toneladas,-
2718,Algodão arbóreo (em caroço),4,Sul,2004,2004,112,Rendimento médio da produção,33,Quilogramas por Hectare,-
2718,Algodão arbóreo (em caroço),4,Sul,2004,2004,215,Valor da produção,40,Mil Reais,-
2718,Algodão arbóreo (em caroço),5,Centro-Oeste,2004,2004,2313,Área destinada à colheita,1006,Hectares,-
2718,Algodão arbóreo (em caroço),5,Centro-Oeste,2004,2004,216,Área colhida,1006,Hectares,-
2718,Algodão arbóreo (em caroço),5,Centro-Oeste,2004,2004,214,Quantidade produzida,1017,Toneladas,-
2718,Algodão arbóreo (em caroço),5,Centro-Oeste,2004,2004,112,Rendimento médio da produção,33,Quilogramas por Hectare,-
2718,Algodão arbóreo (em caroço),5,Centro-Oeste,2004,2004,215,Valor da produção,40,Mil Reais,-
2719,Azeitona,1,Norte,2004,2004,2313,Área destinada à colheita,1006,Hectares,-
2719,Azeitona,1,Norte,2004,2004,216,Área colhida,1006,Hectares,-
2719,Azeitona,1,Norte,2004,2004,214,Quantidade produzida,1017,Toneladas,-
2719,Azeitona,1,Norte,2004,2004,112,Rendimento médio da produção,33,Quilogramas por Hectare,-
2719,Azeitona,1,Norte,2004,2004,215,Valor da produção,40,Mil Reais,-
2719,Azeitona,2,Nordeste,2004,2004,2313,Área destinada à colheita,1006,Hectares,-
2719,Azeitona,2,Nordeste,2004,2004,216,Área colhida,1006,Hectares,-
2719,Azeitona,2,Nordeste,2004,2004,214,Quantidade produzida,1017,Toneladas,-
2719,Azeitona,2,Nordeste,2004,2004,112,Rendimento médio da produção,33,Quilogramas por Hectare,-
2719,Azeitona,2,Nordeste,2004,2004,215,Valor da produção,40,Mil Reais,-
2719,Azeitona,3,Sudeste,2004,2004,2313,Área destinada à colheita,1006,Hectares,-
2719,Azeitona,3,Sudeste,2004,2004,216,Área colhida,1006,Hectares,-
2719,Azeitona,3,Sudeste,2004,2004,214,Quantidade produzida,1017,Toneladas,-
2719,Azeitona,3,Sudeste,2004,2004,112,Rendimento médio da produção,33,Quilogramas por Hectare,-
2719,Azeitona,3,Sudeste,2004,2004,215,Valor da produção,40,Mil Reais,-
2719,Azeitona,4,Sul,2004,2004,2313,Área destinada à colheita,1006,Hectares,-
2719,Azeitona,4,Sul,2004,2004,216,Área colhida,1006,Hectares,-
2719,Azeitona,4,Sul,2004,2004,214,Quantidade produzida,1017,Toneladas,-
2719,Azeitona,4,Sul,2004,2004,112,Rendimento médio da produção,33,Quilogramas por Hectare,-
2719,Azeitona,4,Sul,2004,2004,215,Valor da produção,40,Mil Reais,-
2719,Azeitona,5,Centro-Oeste,2004,2004,2313,Área destinada à colheita,1006,Hectares,-
2719,Azeitona,5,Centro-Oeste,2004,2004,216,Área colhida,1006,Hectares,-
2719,Azeitona,5,Centro-Oeste,2004,2004,214,Quantidade produzida,1017,Toneladas,-
2719,Azeitona,5,Centro-Oeste,2004,2004,112,Rendimento médio da produção,33,Quilogramas por Hectare,-
2719,Azeitona,5,Centro-Oeste,2004,2004,215,Valor da produção,40,Mil Reais,-
2720,Banana (cacho),1,Norte,2004,2004,2313,Área destinada à colheita,1006,Hectares,100337
2720,Banana (cacho),1,Norte,2004,2004,216,Área colhida,1006,Hectares,98040
2720,Banana (cacho),1,Norte,2004,2004,214,Quantidade produzida,1017,Toneladas,1087329
2720,Banana (cacho),1,Norte,2004,2004,112,Rendimento médio da produção,33,Quilogramas por Hectare,11090
2720,Banana (cacho),1,Norte,2004,2004,215,Valor da produção,40,Mil Reais,383625
2720,Banana (cacho),2,Nordeste,2004,2004,2313,Área destinada à colheita,1006,Hectares,186789
2720,Banana (cacho),2,Nordeste,2004,2004,216,Área colhida,1006,Hectares,185501
2720,Banana (cacho),2,Nordeste,2004,2004,214,Quantidade produzida,1017,Toneladas,2354759
2720,Banana (cacho),2,Nordeste,2004,2004,112,Rendimento médio da produção,33,Quilogramas por Hectare,12694
2720,Banana (cacho),2,Nordeste,2004,2004,215,Valor da produção,40,Mil Reais,821958
2720,Banana (cacho),3,Sudeste,2004,2004,2313,Área destinada à colheita,1006,Hectares,131629
2720,Banana (cacho),3,Sudeste,2004,2004,216,Área colhida,1006,Hectares,131288
2720,Banana (cacho),3,Sudeste,2004,2004,214,Quantidade produzida,1017,Toneladas,1953666
