D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N,MC,MN,V
2717,Abacate,1,Norte,2002,2002,2313,Área destinada à colheita,1006,Hectares,802
2717,Abacate,1,Norte,2002,2002,216,Área colhida,1006,Hectares,775
2717,Abacate,1,Norte,2002,2002,214,Quantidade produzida,1017,Toneladas,7932
2717,Abacate,1,Norte,2002,2002,112,Rendimento médio da produção,33,Quilogramas por Hectare,10234
2717,Abacate,1,Norte,2002,2002,215,Valor da produção,40,Mil Reais,2227
2717,Abacate,2,Nordeste,2002,2002,2313,Área destinada à colheita,1006,Hectares,1075
2717,Abacate,2,Nordeste,2002,2002,216,Área colhida,1006,Hectares,1073
2717,Abacate,2,Nordeste,2002,2002,214,Quantidade produzida,1017,Toneladas,10880
2717,Abacate,2,Nordeste,2002,2002,112,Rendimento médio da produção,33,Quilogramas por Hectare,10139
2717,Abacate,2,Nordeste,2002,2002,215,Valor da produção,40,Mil Reais,2243
2717,Abacate,3,Sudeste,2002,2002,2313,Área destinada à colheita,1006,Hectares,8046
2717,Abacate,3,Sudeste,2002,2002,216,Área colhida,1006,Hectares,7936
2717,Abacate,3,Sudeste,2002,2002,214,Quantidade produzida,1017,Toneladas,123307
2717,Abacate,3,Sudeste,2002,2002,112,Rendimento médio da produção,33,Quilogramas por Hectare,15537
2717,Abacate,3,Sudeste,2002,2002,215,Valor da produção,40,Mil Reais,40868
2717,Abacate,4,Sul,2002,2002,2313,Área destinada à colheita,1006,Hectares,2388
2717,Abacate,4,Sul,2002,2002,216,Área colhida,1006,Hectares,2383
2717,Abacate,4,Sul,2002,2002,214,Quantidade produzida,1017,Toneladas,29284
2717,Abacate,4,Sul,2002,2002,112,Rendimento médio da produção,33,Quilogramas por Hectare,12288
2717,Abacate,4,Sul,2002,2002,215,Valor da produção,40,Mil Reais,7630
2717,Abacate,5,Centro-Oeste,2002,2002,2313,Área destinada à colheita,1006,Hectares,180
2717,Abacate,5,Centro-Oeste,2002,2002,216,Área colhida,1006,Hectares,142
2717,Abacate,5,Centro-Oeste,2002,2002,214,Quantidade produzida,1017,Toneladas,2545
2717,Abacate,5,Centro-Oeste,2002,2002,112,Rendimento médio da produção,33,Quilogramas por Hectare,17922
2717,Abacate,5,Centro-Oeste,2002,2002,215,Valor da produção,40,Mil Reais,1036
2718,Algodão arbóreo (em caroço),1,Norte,2002,2002,2313,Área destinada à colheita,1006,Hectares,-
2718,Algodão arbóreo (em caroço),1,Norte,2002,2002,216,Área colhida,1006,Hectares,-
2718,Algodão arbóreo (em caroço),1,Norte,2002,2002,214,Quantidade produzida,1017,Toneladas,-
2718,Algodão arbóreo (em caroço),1,Norte,2002,2002,112,Rendimento médio da produção,33,Quilogramas por Hectare,-
2718,Algodão arbóreo (em caroço),1,Norte,2002,2002,215,Valor da produção,40,Mil Reais,-
2718,Algodão arbóreo (em caroço),2,Nordeste,2002,2002,2313,Área destinada à colheita,1006,Hectares,7796
2718,Algodão arbóreo (em caroço),2,Nordeste,2002,2002,216,Área colhida,1006,Hectares,7751
2718,Algodão arbóreo (em caroço),2,Nordeste,2002,2002,214,Quantidade produzida,1017,Toneladas,4105
2718,Algodão arbóreo (em caroço),2,Nordeste,2002,2002,112,Rendimento médio da produção,33,Quilogramas por Hectare,529
2718,Algodão arbóreo (em caroço),2,Nordeste,2002,2002,215,Valor da produção,40,Mil Reais,2907
2718,Algodão arbóreo (em caroço),3,Sudeste,2002,2002,2313,Área destinada à colheita,1006,Hectares,-
2718,Algodão arbóreo (em caroço),3,Sudeste,2002,2002,216,Área colhida,1006,Hectares,-
2718,Algodão arbóreo (em caroço),3,Sudeste,2002,2002,214,Quantidade produzida,1017,Toneladas,-
2718,Algodão arbóreo (em caroço),3,Sudeste,2002,2002,112,Rendimento médio da produção,33,Quilogramas por Hectare,-
2718,Algodão arbóreo (em caroço),3,Sudeste,2002,2002,215,Valor da produção,40,Mil Reais,-
2718,Algodão arbóreo (em caroço),4,Sul,2002,2002,2313,Área destinada à colheita,1006,Hectares,-
2718,Algodão arbóreo (em caroço),4,Sul,2002,2002,216,Área colhida,1006,Hectares,-
2718,Algodão arbóreo (em caroço),4,Sul,2002,2002,214,Quantidade produzida,1017,Toneladas,-
2718,Algodão arbóreo (em caroço),4,Sul,2002,2002,112,Rendimento médio da produção,33,Quilogramas por Hectare,-
2718,Algodão arbóreo (em caroço),4,Sul,2002,2002,215,Valor da produção,40,Mil Reais,-
2718,Algodão arbóreo (em caroço),5,Centro-Oeste,2002,2002,2313,Área destinada à colheita,1006,Hectares,-
2718,Algodão arbóreo (em caroço),5,Centro-Oeste,2002,2002,216,Área colhida,1006,Hectares,-
2718,Algodão arbóreo (em caroço),5,Centro-Oeste,2002,2002,214,Quantidade produzida,1017,Toneladas,-
2718,Algodão arbóreo (em caroço),5,Centro-Oeste,2002,2002,112,Rendimento médio da produção,33,Quilogramas por Hectare,-
2718,Algodão arbóreo (em caroço),5,Centro-Oeste,2002,2002,215,Valor da produção,40,Mil Reais,-
2719,Azeitona,1,Norte,2002,2002,2313,Área destinada à colheita,1006,Hectares,-
2719,Azeitona,1,Norte,2002,2002,216,Área colhida,1006,Hectares,-
2719,Azeitona,1,Norte,2002,2002,214,Quantidade produzida,1017,Toneladas,-
2719,Azeitona,1,Norte,2002,2002,112,Rendimento médio da produção,33,Quilogramas por Hectare,-
2719,Azeitona,1,Norte,2002,2002,215,Valor da produção,40,Mil Reais,-
2719,Azeitona,2,Nordeste,2002,2002,2313,Área destinada à colheita,1006,Hectares,-
2719,Azeitona,2,Nordeste,2002,2002,216,Área colhida,1006,Hectares,-
2719,Azeitona,2,Nordeste,2002,2002,214,Quantidade produzida,1017,Toneladas,-
2719,Azeitona,2,Nordeste,2002,2002,112,Rendimento médio da produção,33,Quilogramas por Hectare,-
2719,Azeitona,2,Nordeste,2002,2002,215,Valor da produção,40,Mil Reais,-
2719,Azeitona,3,Sudeste,2002,2002,2313,Área destinada à colheita,1006,Hectares,-
2719,Azeitona,3,Sudeste,2002,2002,216,Área colhida,1006,Hectares,-
2719,Azeitona,3,Sudeste,2002,2002,214,Quantidade produzida,1017,Toneladas,-
2719,Azeitona,3,Sudeste,2002,2002,112,Rendimento médio da produção,33,Quilogramas por Hectare,-
2719,Azeitona,3,Sudeste,2002,2002,215,Valor da produção,40,Mil Reais,-
2719,Azeitona,4,Sul,2002,2002,2313,Área destinada à colheita,1006,Hectares,-
2719,Azeitona,4,Sul,2002,2002,216,Área colhida,1006,Hectares,-
2719,Azeitona,4,Sul,2002,2002,214,Quantidade produzida,1017,Toneladas,-
2719,Azeitona,4,Sul,2002,2002,112,Rendimento médio da produção,33,Quilogramas por Hectare,-
2719,Azeitona,4,Sul,2002,2002,215,Valor da produção,40,Mil Reais,-
2719,Azeitona,5,Centro-Oeste,2002,2002,2313,Área destinada à colheita,1006,Hectares,-
2719,Azeitona,5,Centro-Oeste,2002,2002,216,Área colhida,1006,Hectares,-
2719,Azeitona,5,Centro-Oeste,2002,2002,214,Quantidade produzida,1017,Toneladas,-
2719,Azeitona,5,Centro-Oeste,2002,2002,112,Rendimento médio da produção,33,Quilogramas por Hectare,-
2719,Azeitona,5,Centro-Oeste,2002,2002,215,Valor da produção,40,Mil Reais,-
2720,Banana (cacho),1,Norte,2002,2002,2313,Área destinada à colheita,1006,Hectares,112803
2720,Banana (cacho),1,Norte,2002,2002,216,Área colhida,1006,Hectares,108556
2720,Banana (cacho),1,Norte,2002,2002,214,Quantidade produzida,1017,Toneladas,1256774
2720,Banana (cacho),1,Norte,2002,2002,112,Rendimento médio da produção,33,Quilogramas por Hectare,11577
2720,Banana (cacho),1,Norte,2002,2002,215,Valor da produção,40,Mil Reais,441466
2720,Banana (cacho),2,Nordeste,2002,2002,2313,Área destinada à colheita,1006,Hectares,178745
2720,Banana (cacho),2,Nordeste,2002,2002,216,Área colhida,1006,Hectares,176539
2720,Banana (cacho),2,Nordeste,2002,2002,214,Quantidade produzida,1017,Toneladas,2202735
2720,Banana (cacho),2,Nordeste,2002,2002,112,Rendimento médio da produção,33,Quilogramas por Hectare,12477
2720,Banana (cacho),2,Nordeste,2002,2002,215,Valor da produção,40,Mil Reais,764257
2720,Banana (cacho),3,Sudeste,2002,2002,2313,Área destinada à colheita,1006,Hectares,148370
2720,Banana (cacho),3,Sudeste,2002,2002,216,Área colhida,1006,Hectares,144417
2720,Banana (cacho),3,Sudeste,2002,2002,214,Quantidade produzida,1017,Toneladas,2073188
2720,Banana (cacho),3,Sudeste,2002,2002,112,Rendimento médio da produção,33,Quilogramas por Hectare,14355
2720,Banana (cacho),3,Sudeste,2002,2002,215,Valor da produção,40,Mil Reais,656883
2720,Banana (cacho),4,Sul,2002,2002,2313,Área destinada à colheita,1006,Hectares,49103
2720,Banana (cacho),4,Sul,2002,2002,216,Área colhida,1006,Hectares,49103
2720,Banana (cacho),4,Sul,2002,2002,214,Quantidade produzida,1017,Toneladas,912186
2720,Banana (cacho),4,Sul,2002,2002,112,Rendimento médio da produção,33,Quilogramas por Hectare,18576
2720,Banana (cacho),4,Sul,2002,2002,215,Valor da produção,40,Mil Reais,165397
2720,Banana (cacho),5,Centro-Oeste,2002,2002,2313,Área destinada à colheita,1006,Hectares,25542
2720,Banana (cacho),5,Centro-Oeste,2002,2002,216,Área colhida,1006,Hectares,24324
2720,Banana (cacho),5,Centro-Oeste,2002,2002,214,Quantidade produzida,1017,Toneladas,244296
2720,Banana (cacho),5,Centro-Oeste,2002,2002,112,Rendimento médio da produção,33,Quilogramas por Hectare,10043
2720,Banana (cacho),5,Centro-Oeste,2002,2002,215,Valor da produção,40,Mil Reais,83119
2721,Borracha (látex coagulado),1,Norte,2002,2002,2313,Área destinada à colheita,1006,Hectares,7577
2721,Borracha (látex coagulado),1,Norte,2002,2002,216,Área colhida,1006,Hectares,3649
2721,Borracha (látex coagulado),1,Norte,2002,2002,214,Quantidade produzida,1017,Toneladas,4143
2721,Borracha (látex coagulado),1,Norte,2002,2002,112,Rendimento médio da produção,33,Quilogramas por Hectare,1135
2721,Borracha (látex coagulado),1,Norte,2002,2002,215,Valor da produção,40,Mil Reais,4570
2721,Borracha (látex coagulado),2,Nordeste,2002,2002,2313,Área destinada à colheita,1006,Hectares,29036
2721,Borracha (látex coagulado),2,Nordeste,2002,2002,216,Área colhida,1006,Hectares,28409
