D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N,MC,MN,V
2717,Abacate,1,Norte,1997,1997,2313,Área destinada à colheita,1006,Hectares,821
2717,Abacate,1,Norte,1997,1997,216,Área colhida,1006,Hectares,789
2717,Abacate,1,Norte,1997,1997,214,Quantidade produzida,1017,Toneladas,18543
2717,Abacate,1,Norte,1997,1997,112,Rendimento médio da produção,33,Quilogramas por Hectare,23501
2717,Abacate,1,Norte,1997,1997,215,Valor da produção,40,Mil Reais,3485
2717,Abacate,2,Nordeste,1997,1997,2313,Área destinada à colheita,1006,Hectares,1450
2717,Abacate,2,Nordeste,1997,1997,216,Área colhida,1006,Hectares,1446
2717,Abacate,2,Nordeste,1997,1997,214,Quantidade produzida,1017,Toneladas,34491
2717,Abacate,2,Nordeste,1997,1997,112,Rendimento médio da produção,33,Quilogramas por Hectare,23852
2717,Abacate,2,Nordeste,1997,1997,215,Valor da produção,40,Mil Reais,2955
2717,Abacate,3,Sudeste,1997,1997,2313,Área destinada à colheita,1006,Hectares,8528
2717,Abacate,3,Sudeste,1997,1997,216,Área colhida,1006,Hectares,8458
2717,Abacate,3,Sudeste,1997,1997,214,Quantidade produzida,1017,Toneladas,222540
2717,Abacate,3,Sudeste,1997,1997,112,Rendimento médio da produção,33,Quilogramas por Hectare,26311
2717,Abacate,3,Sudeste,1997,1997,215,Valor da produção,40,Mil Reais,31419
2717,Abacate,4,Sul,1997,1997,2313,Área destinada à colheita,1006,Hectares,2545
2717,Abacate,4,Sul,1997,1997,216,Área colhida,1006,Hectares,2512
2717,Abacate,4,Sul,1997,1997,214,Quantidade produzida,1017,Toneladas,56662
2717,Abacate,4,Sul,1997,1997,112,Rendimento médio da produção,33,Quilogramas por Hectare,22556
2717,Abacate,4,Sul,1997,1997,215,Valor da produção,40,Mil Reais,8014
2717,Abacate,5,Centro-Oeste,1997,1997,2313,Área destinada à colheita,1006,Hectares,139
2717,Abacate,5,Centro-Oeste,1997,1997,216,Área colhida,1006,Hectares,134
2717,Abacate,5,Centro-Oeste,1997,1997,214,Quantidade produzida,1017,Toneladas,3937
2717,Abacate,5,Centro-Oeste,1997,1997,112,Rendimento médio da produção,33,Quilogramas por Hectare,29380
2717,Abacate,5,Centro-Oeste,1997,1997,215,Valor da produção,40,Mil Reais,898
2718,Algodão arbóreo (em caroço),1,Norte,1997,1997,2313,Área destinada à colheita,1006,Hectares,-
2718,Algodão arbóreo (em caroço),1,Norte,1997,1997,216,Área colhida,1006,Hectares,-
2718,Algodão arbóreo (em caroço),1,Norte,1997,1997,214,Quantidade produzida,1017,Toneladas,-
