D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N,MC,MN,V
2717,Abacate,1,Norte,2013,2013,2313,Área destinada à colheita,1006,Hectares,216
2717,Abacate,1,Norte,2013,2013,216,Área colhida,1006,Hectares,215
2717,Abacate,1,Norte,2013,2013,214,Quantidade produzida,1017,Toneladas,1681
2717,Abacate,1,Norte,2013,2013,112,Rendimento médio da produção,33,Quilogramas por Hectare,7819
2717,Abacate,1,Norte,2013,2013,215,Valor da produção,40,Mil Reais,1876
2717,Abacate,2,Nordeste,2013,2013,2313,Área destinada à colheita,1006,Hectares,785
2717,Abacate,2,Nordeste,2013,2013,216,Área colhida,1006,Hectares,785
2717,Abacate,2,Nordeste,2013,2013,214,Quantidade produzida,1017,Toneladas,5101
2717,Abacate,2,Nordeste,2013,2013,112,Rendimento médio da produção,33,Quilogramas por Hectare,6498
2717,Abacate,2,Nordeste,2013,2013,215,Valor da produção,40,Mil Reais,4969
2717,Abacate,3,Sudeste,2013,2013,2313,Área destinada à colheita,1006,Hectares,7094
2717,Abacate,3,Sudeste,2013,2013,216,Área colhida,1006,Hectares,7064
2717,Abacate,3,Sudeste,2013,2013,214,Quantidade produzida,1017,Toneladas,125425
2717,Abacate,3,Sudeste,2013,2013,112,Rendimento médio da produção,33,Quilogramas por Hectare,17756
2717,Abacate,3,Sudeste,2013,2013,215,Valor da produção,40,Mil Reais,112627
2717,Abacate,4,Sul,2013,2013,2313,Área destinada à colheita,1006,Hectares,1432
2717,Abacate,4,Sul,2013,2013,216,Área colhida,1006,Hectares,1420
2717,Abacate,4,Sul,2013,2013,214,Quantidade produzida,1017,Toneladas,21923
2717,Abacate,4,Sul,2013,2013,112,Rendimento médio da produção,33,Quilogramas por Hectare,15439
2717,Abacate,4,Sul,2013,2013,215,Valor da produção,40,Mil Reais,25594
2717,Abacate,5,Centro-Oeste,2013,2013,2313,Área destinada à colheita,1006,Hectares,180
2717,Abacate,5,Centro-Oeste,2013,2013,216,Área colhida,1006,Hectares,180
2717,Abacate,5,Centro-Oeste,2013,2013,214,Quantidade produzida,1017,Toneladas,3352
2717,Abacate,5,Centro-Oeste,2013,2013,112,Rendimento médio da produção,33,Quilogramas por Hectare,18622
2717,Abacate,5,Centro-Oeste,2013,2013,215,Valor da produção,40,Mil Reais,5223
2718,Algodão arbóreo (em caroço),1,Norte,2013,2013,2313,Área destinada à colheita,1006,Hectares,-
2718,Algodão arbóreo (em caroço),1,Norte,2013,2013,216,Área colhida,1006,Hectares,-
2718,Algodão arbóreo (em caroço),1,Norte,2013,2013,214,Quantidade produzida,1017,Toneladas,-
2718,Algodão arbóreo (em caroço),1,Norte,2013,2013,112,Rendimento médio da produção,33,Quilogramas por Hectare,-
2718,Algodão arbóreo (em caroço),1,Norte,2013,2013,215,Valor da produção,40,Mil Reais,-
2718,Algodão arbóreo (em caroço),2,Nordeste,2013,2013,2313,Área destinada à colheita,1006,Hectares,34
2718,Algodão arbóreo (em caroço),2,Nordeste,2013,2013,216,Área colhida,1006,Hectares,32
2718,Algodão arbóreo (em caroço),2,Nordeste,2013,2013,214,Quantidade produzida,1017,Toneladas,7
2718,Algodão arbóreo (em caroço),2,Nordeste,2013,2013,112,Rendimento médio da produção,33,Quilogramas por Hectare,219
2718,Algodão arbóreo (em caroço),2,Nordeste,2013,2013,215,Valor da produção,40,Mil Reais,12
2718,Algodão arbóreo (em caroço),3,Sudeste,2013,2013,2313,Área destinada à colheita,1006,Hectares,-
2718,Algodão arbóreo (em caroço),3,Sudeste,2013,2013,216,Área colhida,1006,Hectares,-
2718,Algodão arbóreo (em caroço),3,Sudeste,2013,2013,214,Quantidade produzida,1017,Toneladas,-
2718,Algodão arbóreo (em caroço),3,Sudeste,2013,2013,112,Rendimento médio da produção,33,Quilogramas por Hectare,-
2718,Algodão arbóreo (em caroço),3,Sudeste,2013,2013,215,Valor da produção,40,Mil Reais,-
2718,Algodão arbóreo (em caroço),4,Sul,2013,2013,2313,Área destinada à colheita,1006,Hectares,-
2718,Algodão arbóreo (em caroço),4,Sul,2013,2013,216,Área colhida,1006,Hectares,-
2718,Algodão arbóreo (em caroço),4,Sul,2013,2013,214,Quantidade produzida,1017,Toneladas,-
2718,Algodão arbóreo (em caroço),4,Sul,2013,2013,112,Rendimento médio da produção,33,Quilogramas por Hectare,-
2718,Algodão arbóreo (em caroço),4,Sul,2013,2013,215,Valor da produção,40,Mil Reais,-
2718,Algodão arbóreo (em caroço),5,Centro-Oeste,2013,2013,2313,Área destinada à colheita,1006,Hectares,-
2718,Algodão arbóreo (em caroço),5,Centro-Oeste,2013,2013,216,Área colhida,1006,Hectares,-
2718,Algodão arbóreo (em caroço),5,Centro-Oeste,2013,2013,214,Quantidade produzida,1017,Toneladas,-
2718,Algodão arbóreo (em caroço),5,Centro-Oeste,2013,2013,112,Rendimento médio da produção,33,Quilogramas por Hectare,-
2718,Algodão arbóreo (em caroço),5,Centro-Oeste,2013,2013,215,Valor da produção,40,Mil Reais,-
2719,Azeitona,1,Norte,2013,2013,2313,Área destinada à colheita,1006,Hectares,-
2719,Azeitona,1,Norte,2013,2013,216,Área colhida,1006,Hectares,-
2719,Azeitona,1,Norte,2013,2013,214,Quantidade produzida,1017,Toneladas,-
2719,Azeitona,1,Norte,2013,2013,112,Rendimento médio da produção,33,Quilogramas por Hectare,-
2719,Azeitona,1,Norte,2013,2013,215,Valor da produção,40,Mil Reais,-
2719,Azeitona,2,Nordeste,2013,2013,2313,Área destinada à colheita,1006,Hectares,-
2719,Azeitona,2,Nordeste,2013,2013,216,Área colhida,1006,Hectares,-
2719,Azeitona,2,Nordeste,2013,2013,214,Quantidade produzida,1017,Toneladas,-
2719,Azeitona,2,Nordeste,2013,2013,112,Rendimento médio da produção,33,Quilogramas por Hectare,-
2719,Azeitona,2,Nordeste,2013,2013,215,Valor da produção,40,Mil Reais,-
2719,Azeitona,3,Sudeste,2013,2013,2313,Área destinada à colheita,1006,Hectares,51
2719,Azeitona,3,Sudeste,2013,2013,216,Área colhida,1006,Hectares,51
2719,Azeitona,3,Sudeste,2013,2013,214,Quantidade produzida,1017,Toneladas,133
2719,Azeitona,3,Sudeste,2013,2013,112,Rendimento médio da produção,33,Quilogramas por Hectare,2608
2719,Azeitona,3,Sudeste,2013,2013,215,Valor da produção,40,Mil Reais,333
2719,Azeitona,4,Sul,2013,2013,2313,Área destinada à colheita,1006,Hectares,95
2719,Azeitona,4,Sul,2013,2013,216,Área colhida,1006,Hectares,95
2719,Azeitona,4,Sul,2013,2013,214,Quantidade produzida,1017,Toneladas,132
2719,Azeitona,4,Sul,2013,2013,112,Rendimento médio da produção,33,Quilogramas por Hectare,1389
2719,Azeitona,4,Sul,2013,2013,215,Valor da produção,40,Mil Reais,266
2719,Azeitona,5,Centro-Oeste,2013,2013,2313,Área destinada à colheita,1006,Hectares,-
2719,Azeitona,5,Centro-Oeste,2013,2013,216,Área colhida,1006,Hectares,-
2719,Azeitona,5,Centro-Oeste,2013,2013,214,Quantidade produzida,1017,Toneladas,-
2719,Azeitona,5,Centro-Oeste,2013,2013,112,Rendimento médio da produção,33,Quilogramas por Hectare,-
2719,Azeitona,5,Centro-Oeste,2013,2013,215,Valor da produção,40,Mil Reais,-
2720,Banana (cacho),1,Norte,2013,2013,2313,Área destinada à colheita,1006,Hectares,83213
2720,Banana (cacho),1,Norte,2013,2013,216,Área colhida,1006,Hectares,79964
2720,Banana (cacho),1,Norte,2013,2013,214,Quantidade produzida,1017,Toneladas,957537
2720,Banana (cacho),1,Norte,2013,2013,112,Rendimento médio da produção,33,Quilogramas por Hectare,11975
2720,Banana (cacho),1,Norte,2013,2013,215,Valor da produção,40,Mil Reais,774653
2720,Banana (cacho),2,Nordeste,2013,2013,2313,Área destinada à colheita,1006,Hectares,196804
2720,Banana (cacho),2,Nordeste,2013,2013,216,Área colhida,1006,Hectares,195624
2720,Banana (cacho),2,Nordeste,2013,2013,214,Quantidade produzida,1017,Toneladas,2361314
2720,Banana (cacho),2,Nordeste,2013,2013,112,Rendimento médio da produção,33,Quilogramas por Hectare,12071
2720,Banana (cacho),2,Nordeste,2013,2013,215,Valor da produção,40,Mil Reais,1694704
2720,Banana (cacho),3,Sudeste,2013,2013,2313,Área destinada à colheita,1006,Hectares,137022
2720,Banana (cacho),3,Sudeste,2013,2013,216,Área colhida,1006,Hectares,136208
2720,Banana (cacho),3,Sudeste,2013,2013,214,Quantidade produzida,1017,Toneladas,2225286
2720,Banana (cacho),3,Sudeste,2013,2013,112,Rendimento médio da produção,33,Quilogramas por Hectare,16337
2720,Banana (cacho),3,Sudeste,2013,2013,215,Valor da produção,40,Mil Reais,1801952
2720,Banana (cacho),4,Sul,2013,2013,2313,Área destinada à colheita,1006,Hectares,53176
2720,Banana (cacho),4,Sul,2013,2013,216,Área colhida,1006,Hectares,52946
2720,Banana (cacho),4,Sul,2013,2013,214,Quantidade produzida,1017,Toneladas,1067728
2720,Banana (cacho),4,Sul,2013,2013,112,Rendimento médio da produção,33,Quilogramas por Hectare,20166
2720,Banana (cacho),4,Sul,2013,2013,215,Valor da produção,40,Mil Reais,551397
2720,Banana (cacho),5,Centro-Oeste,2013,2013,2313,Área destinada à colheita,1006,Hectares,20413
2720,Banana (cacho),5,Centro-Oeste,2013,2013,216,Área colhida,1006,Hectares,20333
2720,Banana (cacho),5,Centro-Oeste,2013,2013,214,Quantidade produzida,1017,Toneladas,280757
2720,Banana (cacho),5,Centro-Oeste,2013,2013,112,Rendimento médio da produção,33,Quilogramas por Hectare,13808
2720,Banana (cacho),5,Centro-Oeste,2013,2013,215,Valor da produção,40,Mil Reais,291516
2721,Borracha (látex coagulado),1,Norte,2013,2013,2313,Área destinada à colheita,1006,Hectares,4703
2721,Borracha (látex coagulado),1,Norte,2013,2013,216,Área colhida,1006,Hectares,3630
2721,Borracha (látex coagulado),1,Norte,2013,2013,214,Quantidade produzida,1017,Toneladas,3761
2721,Borracha (látex coagulado),1,Norte,2013,2013,112,Rendimento médio da produção,33,Quilogramas por Hectare,1036
2721,Borracha (látex coagulado),1,Norte,2013,2013,215,Valor da produção,40,Mil Reais,7241
2721,Borracha (látex coagulado),2,Nordeste,2013,2013,2313,Área destinada à colheita,1006,Hectares,35453
2721,Borracha (látex coagulado),2,Nordeste,2013,2013,216,Área colhida,1006,Hectares,35423
2721,Borracha (látex coagulado),2,Nordeste,2013,2013,214,Quantidade produzida,1017,Toneladas,49606
2721,Borracha (látex coagulado),2,Nordeste,2013,2013,112,Rendimento médio da produção,33,Quilogramas por Hectare,1400
