D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N,MC,MN,V
2717,Abacate,1,Norte,1995,1995,2313,Área destinada à colheita,1006,Hectares,633
2717,Abacate,1,Norte,1995,1995,216,Área colhida,1006,Hectares,619
2717,Abacate,1,Norte,1995,1995,214,Quantidade produzida,1017,Toneladas,19102
2717,Abacate,1,Norte,1995,1995,112,Rendimento médio da produção,33,Quilogramas por Hectare,30859
2717,Abacate,1,Norte,1995,1995,215,Valor da produção,40,Mil Reais,4559
2717,Abacate,2,Nordeste,1995,1995,2313,Área destinada à colheita,1006,Hectares,1423
2717,Abacate,2,Nordeste,1995,1995,216,Área colhida,1006,Hectares,1391
2717,Abacate,2,Nordeste,1995,1995,214,Quantidade produzida,1017,Toneladas,33013
2717,Abacate,2,Nordeste,1995,1995,112,Rendimento médio da produção,33,Quilogramas por Hectare,23733
2717,Abacate,2,Nordeste,1995,1995,215,Valor da produção,40,Mil Reais,4677
2717,Abacate,3,Sudeste,1995,1995,2313,Área destinada à colheita,1006,Hectares,9007
2717,Abacate,3,Sudeste,1995,1995,216,Área colhida,1006,Hectares,9002
2717,Abacate,3,Sudeste,1995,1995,214,Quantidade produzida,1017,Toneladas,274575
2717,Abacate,3,Sudeste,1995,1995,112,Rendimento médio da produção,33,Quilogramas por Hectare,30501
2717,Abacate,3,Sudeste,1995,1995,215,Valor da produção,40,Mil Reais,34792
2717,Abacate,4,Sul,1995,1995,2313,Área destinada à colheita,1006,Hectares,2320
2717,Abacate,4,Sul,1995,1995,216,Área colhida,1006,Hectares,2315
2717,Abacate,4,Sul,1995,1995,214,Quantidade produzida,1017,Toneladas,45688
2717,Abacate,4,Sul,1995,1995,112,Rendimento médio da produção,33,Quilogramas por Hectare,19735
2717,Abacate,4,Sul,1995,1995,215,Valor da produção,40,Mil Reais,6294
2717,Abacate,5,Centro-Oeste,1995,1995,2313,Área destinada à colheita,1006,Hectares,114
2717,Abacate,5,Centro-Oeste,1995,1995,216,Área colhida,1006,Hectares,114
2717,Abacate,5,Centro-Oeste,1995,1995,214,Quantidade produzida,1017,Toneladas,2690
2717,Abacate,5,Centro-Oeste,1995,1995,112,Rendimento médio da produção,33,Quilogramas por Hectare,23596
2717,Abacate,5,Centro-Oeste,1995,1995,215,Valor da produção,40,Mil Reais,873
2718,Algodão arbóreo (em caroço),1,Norte,1995,1995,2313,Área destinada à colheita,1006,Hectares,-
2718,Algodão arbóreo (em caroço),1,Norte,1995,1995,216,Área colhida,1006,Hectares,-
2718,Algodão arbóreo (em caroço),1,Norte,1995,1995,214,Quantidade produzida,1017,Toneladas,-
2718,Algodão arbóreo (em caroço),1,Norte,1995,1995,112,Rendimento médio da produção,33,Quilogramas por Hectare,-
2718,Algodão arbóreo (em caroço),1,Norte,1995,1995,215,Valor da produção,40,Mil Reais,-
2718,Algodão arbóreo (em caroço),2,Nordeste,1995,1995,2313,Área destinada à colheita,1006,Hectares,89729
2718,Algodão arbóreo (em caroço),2,Nordeste,1995,1995,216,Área colhida,1006,Hectares,87949
2718,Algodão arbóreo (em caroço),2,Nordeste,1995,1995,214,Quantidade produzida,1017,Toneladas,9634
2718,Algodão arbóreo (em caroço),2,Nordeste,1995,1995,112,Rendimento médio da produção,33,Quilogramas por Hectare,109
2718,Algodão arbóreo (em caroço),2,Nordeste,1995,1995,215,Valor da produção,40,Mil Reais,4421
2718,Algodão arbóreo (em caroço),3,Sudeste,1995,1995,2313,Área destinada à colheita,1006,Hectares,-
2718,Algodão arbóreo (em caroço),3,Sudeste,1995,1995,216,Área colhida,1006,Hectares,-
2718,Algodão arbóreo (em caroço),3,Sudeste,1995,1995,214,Quantidade produzida,1017,Toneladas,-
