D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N,MC,MN,V
2717,Abacate,1,Norte,1998,1998,2313,Área destinada à colheita,1006,Hectares,1385
2717,Abacate,1,Norte,1998,1998,216,Área colhida,1006,Hectares,1293
2717,Abacate,1,Norte,1998,1998,214,Quantidade produzida,1017,Toneladas,23292
2717,Abacate,1,Norte,1998,1998,112,Rendimento médio da produção,33,Quilogramas por Hectare,18013
2717,Abacate,1,Norte,1998,1998,215,Valor da produção,40,Mil Reais,5024
2717,Abacate,2,Nordeste,1998,1998,2313,Área destinada à colheita,1006,Hectares,1413
2717,Abacate,2,Nordeste,1998,1998,216,Área colhida,1006,Hectares,1408
2717,Abacate,2,Nordeste,1998,1998,214,Quantidade produzida,1017,Toneladas,37608
2717,Abacate,2,Nordeste,1998,1998,112,Rendimento médio da produção,33,Quilogramas por Hectare,26710
2717,Abacate,2,Nordeste,1998,1998,215,Valor da produção,40,Mil Reais,3297
2717,Abacate,3,Sudeste,1998,1998,2313,Área destinada à colheita,1006,Hectares,8840
2717,Abacate,3,Sudeste,1998,1998,216,Área colhida,1006,Hectares,8378
2717,Abacate,3,Sudeste,1998,1998,214,Quantidade produzida,1017,Toneladas,221420
2717,Abacate,3,Sudeste,1998,1998,112,Rendimento médio da produção,33,Quilogramas por Hectare,26428
2717,Abacate,3,Sudeste,1998,1998,215,Valor da produção,40,Mil Reais,35433
2717,Abacate,4,Sul,1998,1998,2313,Área destinada à colheita,1006,Hectares,2523
2717,Abacate,4,Sul,1998,1998,216,Área colhida,1006,Hectares,2510
2717,Abacate,4,Sul,1998,1998,214,Quantidade produzida,1017,Toneladas,50241
2717,Abacate,4,Sul,1998,1998,112,Rendimento médio da produção,33,Quilogramas por Hectare,20016
2717,Abacate,4,Sul,1998,1998,215,Valor da produção,40,Mil Reais,7822
2717,Abacate,5,Centro-Oeste,1998,1998,2313,Área destinada à colheita,1006,Hectares,140
2717,Abacate,5,Centro-Oeste,1998,1998,216,Área colhida,1006,Hectares,140
2717,Abacate,5,Centro-Oeste,1998,1998,214,Quantidade produzida,1017,Toneladas,4364
2717,Abacate,5,Centro-Oeste,1998,1998,112,Rendimento médio da produção,33,Quilogramas por Hectare,31171
2717,Abacate,5,Centro-Oeste,1998,1998,215,Valor da produção,40,Mil Reais,785
2718,Algodão arbóreo (em caroço),1,Norte,1998,1998,2313,Área destinada à colheita,1006,Hectares,-
2718,Algodão arbóreo (em caroço),1,Norte,1998,1998,216,Área colhida,1006,Hectares,-
2718,Algodão arbóreo (em caroço),1,Norte,1998,1998,214,Quantidade produzida,1017,Toneladas,-
2718,Algodão arbóreo (em caroço),1,Norte,1998,1998,112,Rendimento médio da produção,33,Quilogramas por Hectare,-
2718,Algodão arbóreo (em caroço),1,Norte,1998,1998,215,Valor da produção,40,Mil Reais,-
2718,Algodão arbóreo (em caroço),2,Nordeste,1998,1998,2313,Área destinada à colheita,1006,Hectares,9928
2718,Algodão arbóreo (em caroço),2,Nordeste,1998,1998,216,Área colhida,1006,Hectares,8335
2718,Algodão arbóreo (em caroço),2,Nordeste,1998,1998,214,Quantidade produzida,1017,Toneladas,975
2718,Algodão arbóreo (em caroço),2,Nordeste,1998,1998,112,Rendimento médio da produção,33,Quilogramas por Hectare,116
2718,Algodão arbóreo (em caroço),2,Nordeste,1998,1998,215,Valor da produção,40,Mil Reais,533
2718,Algodão arbóreo (em caroço),3,Sudeste,1998,1998,2313,Área destinada à colheita,1006,Hectares,-
2718,Algodão arbóreo (em caroço),3,Sudeste,1998,1998,216,Área colhida,1006,Hectares,-
2718,Algodão arbóreo (em caroço),3,Sudeste,1998,1998,214,Quantidade produzida,1017,Toneladas,-
2718,Algodão arbóreo (em caroço),3,Sudeste,1998,1998,112,Rendimento médio da produção,33,Quilogramas por Hectare,-
2718,Algodão arbóreo (em caroço),3,Sudeste,1998,1998,215,Valor da produção,40,Mil Reais,-
2718,Algodão arbóreo (em caroço),4,Sul,1998,1998,2313,Área destinada à colheita,1006,Hectares,-
2718,Algodão arbóreo (em caroço),4,Sul,1998,1998,216,Área colhida,1006,Hectares,-
2718,Algodão arbóreo (em caroço),4,Sul,1998,1998,214,Quantidade produzida,1017,Toneladas,-
2718,Algodão arbóreo (em caroço),4,Sul,1998,1998,112,Rendimento médio da produção,33,Quilogramas por Hectare,-
2718,Algodão arbóreo (em caroço),4,Sul,1998,1998,215,Valor da produção,40,Mil Reais,-
2718,Algodão arbóreo (em caroço),5,Centro-Oeste,1998,1998,2313,Área destinada à colheita,1006,Hectares,-
2718,Algodão arbóreo (em caroço),5,Centro-Oeste,1998,1998,216,Área colhida,1006,Hectares,-
2718,Algodão arbóreo (em caroço),5,Centro-Oeste,1998,1998,214,Quantidade produzida,1017,Toneladas,-
2718,Algodão arbóreo (em caroço),5,Centro-Oeste,1998,1998,112,Rendimento médio da produção,33,Quilogramas por Hectare,-
2718,Algodão arbóreo (em caroço),5,Centro-Oeste,1998,1998,215,Valor da produção,40,Mil Reais,-
2719,Azeitona,1,Norte,1998,1998,2313,Área destinada à colheita,1006,Hectares,-
2719,Azeitona,1,Norte,1998,1998,216,Área colhida,1006,Hectares,-
2719,Azeitona,1,Norte,1998,1998,214,Quantidade produzida,1017,Toneladas,-
2719,Azeitona,1,Norte,1998,1998,112,Rendimento médio da produção,33,Quilogramas por Hectare,-
