D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N,MC,MN,V
2717,Abacate,11,Rondônia,2010,2010,2313,Área destinada à colheita,1006,Hectares,8
2717,Abacate,11,Rondônia,2010,2010,216,Área colhida,1006,Hectares,8
2717,Abacate,11,Rondônia,2010,2010,214,Quantidade produzida,1017,Toneladas,89
2717,Abacate,11,Rondônia,2010,2010,112,Rendimento médio da produção,33,Quilogramas por Hectare,11125
2717,Abacate,11,Rondônia,2010,2010,215,Valor da produção,40,Mil Reais,131
2717,Abacate,12,Acre,2010,2010,2313,Área destinada à colheita,1006,Hectares,129
2717,Abacate,12,Acre,2010,2010,216,Área colhida,1006,Hectares,129
2717,Abacate,12,Acre,2010,2010,214,Quantidade produzida,1017,Toneladas,684
2717,Abacate,12,Acre,2010,2010,112,Rendimento médio da produção,33,Quilogramas por Hectare,5302
2717,Abacate,12,Acre,2010,2010,215,Valor da produção,40,Mil Reais,603
2717,Abacate,13,Amazonas,2010,2010,2313,Área destinada à colheita,1006,Hectares,203
2717,Abacate,13,Amazonas,2010,2010,216,Área colhida,1006,Hectares,195
2717,Abacate,13,Amazonas,2010,2010,214,Quantidade produzida,1017,Toneladas,785
2717,Abacate,13,Amazonas,2010,2010,112,Rendimento médio da produção,33,Quilogramas por Hectare,4025
2717,Abacate,13,Amazonas,2010,2010,215,Valor da produção,40,Mil Reais,243
2717,Abacate,14,Roraima,2010,2010,2313,Área destinada à colheita,1006,Hectares,-
2717,Abacate,14,Roraima,2010,2010,216,Área colhida,1006,Hectares,-
2717,Abacate,14,Roraima,2010,2010,214,Quantidade produzida,1017,Toneladas,-
2717,Abacate,14,Roraima,2010,2010,112,Rendimento médio da produção,33,Quilogramas por Hectare,-
2717,Abacate,14,Roraima,2010,2010,215,Valor da produção,40,Mil Reais,-
2717,Abacate,15,Pará,2010,2010,2313,Área destinada à colheita,1006,Hectares,22
2717,Abacate,15,Pará,2010,2010,216,Área colhida,1006,Hectares,22
2717,Abacate,15,Pará,2010,2010,214,Quantidade produzida,1017,Toneladas,625
2717,Abacate,15,Pará,2010,2010,112,Rendimento médio da produção,33,Quilogramas por Hectare,28409
2717,Abacate,15,Pará,2010,2010,215,Valor da produção,40,Mil Reais,201
2717,Abacate,16,Amapá,2010,2010,2313,Área destinada à colheita,1006,Hectares,-
2717,Abacate,16,Amapá,2010,2010,216,Área colhida,1006,Hectares,-
2717,Abacate,16,Amapá,2010,2010,214,Quantidade produzida,1017,Toneladas,-
2717,Abacate,16,Amapá,2010,2010,112,Rendimento médio da produção,33,Quilogramas por Hectare,-
2717,Abacate,16,Amapá,2010,2010,215,Valor da produção,40,Mil Reais,-
2717,Abacate,17,Tocantins,2010,2010,2313,Área destinada à colheita,1006,Hectares,-
2717,Abacate,17,Tocantins,2010,2010,216,Área colhida,1006,Hectares,-
2717,Abacate,17,Tocantins,2010,2010,214,Quantidade produzida,1017,Toneladas,-
2717,Abacate,17,Tocantins,2010,2010,112,Rendimento médio da produção,33,Quilogramas por Hectare,-
2717,Abacate,17,Tocantins,2010,2010,215,Valor da produção,40,Mil Reais,-
2717,Abacate,21,Maranhão,2010,2010,2313,Área destinada à colheita,1006,Hectares,-
2717,Abacate,21,Maranhão,2010,2010,216,Área colhida,1006,Hectares,-
2717,Abacate,21,Maranhão,2010,2010,214,Quantidade produzida,1017,Toneladas,-
2717,Abacate,21,Maranhão,2010,2010,112,Rendimento médio da produção,33,Quilogramas por Hectare,-
2717,Abacate,21,Maranhão,2010,2010,215,Valor da produção,40,Mil Reais,-
2717,Abacate,22,Piauí,2010,2010,2313,Área destinada à colheita,1006,Hectares,4
2717,Abacate,22,Piauí,2010,2010,216,Área colhida,1006,Hectares,4
2717,Abacate,22,Piauí,2010,2010,214,Quantidade produzida,1017,Toneladas,30
2717,Abacate,22,Piauí,2010,2010,112,Rendimento médio da produção,33,Quilogramas por Hectare,7500
2717,Abacate,22,Piauí,2010,2010,215,Valor da produção,40,Mil Reais,30
2717,Abacate,23,Ceará,2010,2010,2313,Área destinada à colheita,1006,Hectares,484
2717,Abacate,23,Ceará,2010,2010,216,Área colhida,1006,Hectares,484
2717,Abacate,23,Ceará,2010,2010,214,Quantidade produzida,1017,Toneladas,4163
2717,Abacate,23,Ceará,2010,2010,112,Rendimento médio da produção,33,Quilogramas por Hectare,8601
