D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N,MC,MN,V
2717,Abacate,11,Rondônia,1998,1998,2313,Área destinada à colheita,1006,Hectares,-
2717,Abacate,11,Rondônia,1998,1998,216,Área colhida,1006,Hectares,-
2717,Abacate,11,Rondônia,1998,1998,214,Quantidade produzida,1017,Toneladas,-
2717,Abacate,11,Rondônia,1998,1998,112,Rendimento médio da produção,33,Quilogramas por Hectare,-
2717,Abacate,11,Rondônia,1998,1998,215,Valor da produção,40,Mil Reais,-
2717,Abacate,12,Acre,1998,1998,2313,Área destinada à colheita,1006,Hectares,87
2717,Abacate,12,Acre,1998,1998,216,Área colhida,1006,Hectares,87
2717,Abacate,12,Acre,1998,1998,214,Quantidade produzida,1017,Toneladas,2355
2717,Abacate,12,Acre,1998,1998,112,Rendimento médio da produção,33,Quilogramas por Hectare,27068
2717,Abacate,12,Acre,1998,1998,215,Valor da produção,40,Mil Reais,485
2717,Abacate,13,Amazonas,1998,1998,2313,Área destinada à colheita,1006,Hectares,477
2717,Abacate,13,Amazonas,1998,1998,216,Área colhida,1006,Hectares,385
2717,Abacate,13,Amazonas,1998,1998,214,Quantidade produzida,1017,Toneladas,5828
2717,Abacate,13,Amazonas,1998,1998,112,Rendimento médio da produção,33,Quilogramas por Hectare,15137
2717,Abacate,13,Amazonas,1998,1998,215,Valor da produção,40,Mil Reais,724
2717,Abacate,14,Roraima,1998,1998,2313,Área destinada à colheita,1006,Hectares,-
2717,Abacate,14,Roraima,1998,1998,216,Área colhida,1006,Hectares,-
2717,Abacate,14,Roraima,1998,1998,214,Quantidade produzida,1017,Toneladas,-
2717,Abacate,14,Roraima,1998,1998,112,Rendimento médio da produção,33,Quilogramas por Hectare,-
2717,Abacate,14,Roraima,1998,1998,215,Valor da produção,40,Mil Reais,-
2717,Abacate,15,Pará,1998,1998,2313,Área destinada à colheita,1006,Hectares,812
2717,Abacate,15,Pará,1998,1998,216,Área colhida,1006,Hectares,812
2717,Abacate,15,Pará,1998,1998,214,Quantidade produzida,1017,Toneladas,15057
2717,Abacate,15,Pará,1998,1998,112,Rendimento médio da produção,33,Quilogramas por Hectare,18543
2717,Abacate,15,Pará,1998,1998,215,Valor da produção,40,Mil Reais,3805
2717,Abacate,16,Amapá,1998,1998,2313,Área destinada à colheita,1006,Hectares,-
2717,Abacate,16,Amapá,1998,1998,216,Área colhida,1006,Hectares,-
2717,Abacate,16,Amapá,1998,1998,214,Quantidade produzida,1017,Toneladas,-
2717,Abacate,16,Amapá,1998,1998,112,Rendimento médio da produção,33,Quilogramas por Hectare,-
2717,Abacate,16,Amapá,1998,1998,215,Valor da produção,40,Mil Reais,-
2717,Abacate,17,Tocantins,1998,1998,2313,Área destinada à colheita,1006,Hectares,9
2717,Abacate,17,Tocantins,1998,1998,216,Área colhida,1006,Hectares,9
2717,Abacate,17,Tocantins,1998,1998,214,Quantidade produzida,1017,Toneladas,52
2717,Abacate,17,Tocantins,1998,1998,112,Rendimento médio da produção,33,Quilogramas por Hectare,5777
2717,Abacate,17,Tocantins,1998,1998,215,Valor da produção,40,Mil Reais,10
