D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N,MC,MN,V
2688,Abacaxi,11,Rondônia,2010,2010,109,Área plantada,1006,Hectares,280
2688,Abacaxi,11,Rondônia,2010,2010,216,Área colhida,1006,Hectares,280
2688,Abacaxi,11,Rondônia,2010,2010,214,Quantidade produzida,1017,Toneladas,4811
2688,Abacaxi,11,Rondônia,2010,2010,112,Rendimento médio da produção,33,Quilogramas por Hectare,17182
2688,Abacaxi,11,Rondônia,2010,2010,215,Valor da produção,40,Mil Reais,4071
2688,Abacaxi,12,Acre,2010,2010,109,Área plantada,1006,Hectares,469
2688,Abacaxi,12,Acre,2010,2010,216,Área colhida,1006,Hectares,416
2688,Abacaxi,12,Acre,2010,2010,214,Quantidade produzida,1017,Toneladas,6550
2688,Abacaxi,12,Acre,2010,2010,112,Rendimento médio da produção,33,Quilogramas por Hectare,15745
2688,Abacaxi,12,Acre,2010,2010,215,Valor da produção,40,Mil Reais,7958
2688,Abacaxi,13,Amazonas,2010,2010,109,Área plantada,1006,Hectares,2621
2688,Abacaxi,13,Amazonas,2010,2010,216,Área colhida,1006,Hectares,2193
2688,Abacaxi,13,Amazonas,2010,2010,214,Quantidade produzida,1017,Toneladas,38213
2688,Abacaxi,13,Amazonas,2010,2010,112,Rendimento médio da produção,33,Quilogramas por Hectare,17424
2688,Abacaxi,13,Amazonas,2010,2010,215,Valor da produção,40,Mil Reais,53422
2688,Abacaxi,14,Roraima,2010,2010,109,Área plantada,1006,Hectares,206
2688,Abacaxi,14,Roraima,2010,2010,216,Área colhida,1006,Hectares,136
2688,Abacaxi,14,Roraima,2010,2010,214,Quantidade produzida,1017,Toneladas,959
2688,Abacaxi,14,Roraima,2010,2010,112,Rendimento médio da produção,33,Quilogramas por Hectare,7051
2688,Abacaxi,14,Roraima,2010,2010,215,Valor da produção,40,Mil Reais,1246
2688,Abacaxi,15,Pará,2010,2010,109,Área plantada,1006,Hectares,8592
2688,Abacaxi,15,Pará,2010,2010,216,Área colhida,1006,Hectares,8588
2688,Abacaxi,15,Pará,2010,2010,214,Quantidade produzida,1017,Toneladas,254347
2688,Abacaxi,15,Pará,2010,2010,112,Rendimento médio da produção,33,Quilogramas por Hectare,29616
2688,Abacaxi,15,Pará,2010,2010,215,Valor da produção,40,Mil Reais,158309
2688,Abacaxi,16,Amapá,2010,2010,109,Área plantada,1006,Hectares,750
2688,Abacaxi,16,Amapá,2010,2010,216,Área colhida,1006,Hectares,745
2688,Abacaxi,16,Amapá,2010,2010,214,Quantidade produzida,1017,Toneladas,2787
2688,Abacaxi,16,Amapá,2010,2010,112,Rendimento médio da produção,33,Quilogramas por Hectare,3740
2688,Abacaxi,16,Amapá,2010,2010,215,Valor da produção,40,Mil Reais,3186
2688,Abacaxi,17,Tocantins,2010,2010,109,Área plantada,1006,Hectares,2683
2688,Abacaxi,17,Tocantins,2010,2010,216,Área colhida,1006,Hectares,2077
2688,Abacaxi,17,Tocantins,2010,2010,214,Quantidade produzida,1017,Toneladas,41946
2688,Abacaxi,17,Tocantins,2010,2010,112,Rendimento médio da produção,33,Quilogramas por Hectare,20195
2688,Abacaxi,17,Tocantins,2010,2010,215,Valor da produção,40,Mil Reais,51228
2688,Abacaxi,21,Maranhão,2010,2010,109,Área plantada,1006,Hectares,1218
2688,Abacaxi,21,Maranhão,2010,2010,216,Área colhida,1006,Hectares,1218
2688,Abacaxi,21,Maranhão,2010,2010,214,Quantidade produzida,1017,Toneladas,23684
2688,Abacaxi,21,Maranhão,2010,2010,112,Rendimento médio da produção,33,Quilogramas por Hectare,19444
2688,Abacaxi,21,Maranhão,2010,2010,215,Valor da produção,40,Mil Reais,7710
2688,Abacaxi,22,Piauí,2010,2010,109,Área plantada,1006,Hectares,15
2688,Abacaxi,22,Piauí,2010,2010,216,Área colhida,1006,Hectares,15
