D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N,MC,MN,V
2688,Abacaxi,11,Rondônia,2012,2012,109,Área plantada,1006,Hectares,363
2688,Abacaxi,11,Rondônia,2012,2012,216,Área colhida,1006,Hectares,363
2688,Abacaxi,11,Rondônia,2012,2012,214,Quantidade produzida,1017,Toneladas,6655
2688,Abacaxi,11,Rondônia,2012,2012,112,Rendimento médio da produção,33,Quilogramas por Hectare,18333
2688,Abacaxi,11,Rondônia,2012,2012,215,Valor da produção,40,Mil Reais,6841
2688,Abacaxi,12,Acre,2012,2012,109,Área plantada,1006,Hectares,555
2688,Abacaxi,12,Acre,2012,2012,216,Área colhida,1006,Hectares,540
2688,Abacaxi,12,Acre,2012,2012,214,Quantidade produzida,1017,Toneladas,7712
2688,Abacaxi,12,Acre,2012,2012,112,Rendimento médio da produção,33,Quilogramas por Hectare,14281
2688,Abacaxi,12,Acre,2012,2012,215,Valor da produção,40,Mil Reais,12848
2688,Abacaxi,13,Amazonas,2012,2012,109,Área plantada,1006,Hectares,3761
2688,Abacaxi,13,Amazonas,2012,2012,216,Área colhida,1006,Hectares,3445
2688,Abacaxi,13,Amazonas,2012,2012,214,Quantidade produzida,1017,Toneladas,69320
2688,Abacaxi,13,Amazonas,2012,2012,112,Rendimento médio da produção,33,Quilogramas por Hectare,20122
2688,Abacaxi,13,Amazonas,2012,2012,215,Valor da produção,40,Mil Reais,101828
2688,Abacaxi,14,Roraima,2012,2012,109,Área plantada,1006,Hectares,201
2688,Abacaxi,14,Roraima,2012,2012,216,Área colhida,1006,Hectares,130
2688,Abacaxi,14,Roraima,2012,2012,214,Quantidade produzida,1017,Toneladas,911
2688,Abacaxi,14,Roraima,2012,2012,112,Rendimento médio da produção,33,Quilogramas por Hectare,7008
2688,Abacaxi,14,Roraima,2012,2012,215,Valor da produção,40,Mil Reais,1221
2688,Abacaxi,15,Pará,2012,2012,109,Área plantada,1006,Hectares,10605
2688,Abacaxi,15,Pará,2012,2012,216,Área colhida,1006,Hectares,10605
2688,Abacaxi,15,Pará,2012,2012,214,Quantidade produzida,1017,Toneladas,317127
2688,Abacaxi,15,Pará,2012,2012,112,Rendimento médio da produção,33,Quilogramas por Hectare,29904
2688,Abacaxi,15,Pará,2012,2012,215,Valor da produção,40,Mil Reais,241898
