D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N,MC,MN,V
2688,Abacaxi,11,Rondônia,1997,1997,109,Área plantada,1006,Hectares,265
2688,Abacaxi,11,Rondônia,1997,1997,216,Área colhida,1006,Hectares,265
2688,Abacaxi,11,Rondônia,1997,1997,214,Quantidade produzida,1017,Toneladas,1312
2688,Abacaxi,11,Rondônia,1997,1997,112,Rendimento médio da produção,33,Quilogramas por Hectare,4950
2688,Abacaxi,11,Rondônia,1997,1997,215,Valor da produção,40,Mil Reais,584
2688,Abacaxi,12,Acre,1997,1997,109,Área plantada,1006,Hectares,145
2688,Abacaxi,12,Acre,1997,1997,216,Área colhida,1006,Hectares,145
2688,Abacaxi,12,Acre,1997,1997,214,Quantidade produzida,1017,Toneladas,1863
2688,Abacaxi,12,Acre,1997,1997,112,Rendimento médio da produção,33,Quilogramas por Hectare,12848
2688,Abacaxi,12,Acre,1997,1997,215,Valor da produção,40,Mil Reais,934
2688,Abacaxi,13,Amazonas,1997,1997,109,Área plantada,1006,Hectares,3524
2688,Abacaxi,13,Amazonas,1997,1997,216,Área colhida,1006,Hectares,3480
2688,Abacaxi,13,Amazonas,1997,1997,214,Quantidade produzida,1017,Toneladas,12697
2688,Abacaxi,13,Amazonas,1997,1997,112,Rendimento médio da produção,33,Quilogramas por Hectare,3648
2688,Abacaxi,13,Amazonas,1997,1997,215,Valor da produção,40,Mil Reais,2281
2688,Abacaxi,14,Roraima,1997,1997,109,Área plantada,1006,Hectares,80
2688,Abacaxi,14,Roraima,1997,1997,216,Área colhida,1006,Hectares,80
2688,Abacaxi,14,Roraima,1997,1997,214,Quantidade produzida,1017,Toneladas,399
2688,Abacaxi,14,Roraima,1997,1997,112,Rendimento médio da produção,33,Quilogramas por Hectare,4987
2688,Abacaxi,14,Roraima,1997,1997,215,Valor da produção,40,Mil Reais,366
2688,Abacaxi,15,Pará,1997,1997,109,Área plantada,1006,Hectares,11028
2688,Abacaxi,15,Pará,1997,1997,216,Área colhida,1006,Hectares,10955
2688,Abacaxi,15,Pará,1997,1997,214,Quantidade produzida,1017,Toneladas,247248
2688,Abacaxi,15,Pará,1997,1997,112,Rendimento médio da produção,33,Quilogramas por Hectare,22569
2688,Abacaxi,15,Pará,1997,1997,215,Valor da produção,40,Mil Reais,53430
2688,Abacaxi,16,Amapá,1997,1997,109,Área plantada,1006,Hectares,337
2688,Abacaxi,16,Amapá,1997,1997,216,Área colhida,1006,Hectares,337
2688,Abacaxi,16,Amapá,1997,1997,214,Quantidade produzida,1017,Toneladas,1442
2688,Abacaxi,16,Amapá,1997,1997,112,Rendimento médio da produção,33,Quilogramas por Hectare,4278
2688,Abacaxi,16,Amapá,1997,1997,215,Valor da produção,40,Mil Reais,1018
2688,Abacaxi,17,Tocantins,1997,1997,109,Área plantada,1006,Hectares,1339
2688,Abacaxi,17,Tocantins,1997,1997,216,Área colhida,1006,Hectares,1109
2688,Abacaxi,17,Tocantins,1997,1997,214,Quantidade produzida,1017,Toneladas,24005
2688,Abacaxi,17,Tocantins,1997,1997,112,Rendimento médio da produção,33,Quilogramas por Hectare,21645
2688,Abacaxi,17,Tocantins,1997,1997,215,Valor da produção,40,Mil Reais,11778
2688,Abacaxi,21,Maranhão,1997,1997,109,Área plantada,1006,Hectares,746
2688,Abacaxi,21,Maranhão,1997,1997,216,Área colhida,1006,Hectares,741
2688,Abacaxi,21,Maranhão,1997,1997,214,Quantidade produzida,1017,Toneladas,13075
2688,Abacaxi,21,Maranhão,1997,1997,112,Rendimento médio da produção,33,Quilogramas por Hectare,17645
2688,Abacaxi,21,Maranhão,1997,1997,215,Valor da produção,40,Mil Reais,3443
2688,Abacaxi,22,Piauí,1997,1997,109,Área plantada,1006,Hectares,34
2688,Abacaxi,22,Piauí,1997,1997,216,Área colhida,1006,Hectares,34
2688,Abacaxi,22,Piauí,1997,1997,214,Quantidade produzida,1017,Toneladas,222
2688,Abacaxi,22,Piauí,1997,1997,112,Rendimento médio da produção,33,Quilogramas por Hectare,6529
2688,Abacaxi,22,Piauí,1997,1997,215,Valor da produção,40,Mil Reais,102
2688,Abacaxi,23,Ceará,1997,1997,109,Área plantada,1006,Hectares,4
2688,Abacaxi,23,Ceará,1997,1997,216,Área colhida,1006,Hectares,4
2688,Abacaxi,23,Ceará,1997,1997,214,Quantidade produzida,1017,Toneladas,40
2688,Abacaxi,23,Ceará,1997,1997,112,Rendimento médio da produção,33,Quilogramas por Hectare,10000
2688,Abacaxi,23,Ceará,1997,1997,215,Valor da produção,40,Mil Reais,12
2688,Abacaxi,24,Rio Grande do Norte,1997,1997,109,Área plantada,1006,Hectares,2792
2688,Abacaxi,24,Rio Grande do Norte,1997,1997,216,Área colhida,1006,Hectares,2792
2688,Abacaxi,24,Rio Grande do Norte,1997,1997,214,Quantidade produzida,1017,Toneladas,54724
2688,Abacaxi,24,Rio Grande do Norte,1997,1997,112,Rendimento médio da produção,33,Quilogramas por Hectare,19600
2688,Abacaxi,24,Rio Grande do Norte,1997,1997,215,Valor da produção,40,Mil Reais,20698
2688,Abacaxi,25,Paraíba,1997,1997,109,Área plantada,1006,Hectares,4932
2688,Abacaxi,25,Paraíba,1997,1997,216,Área colhida,1006,Hectares,4932
2688,Abacaxi,25,Paraíba,1997,1997,214,Quantidade produzida,1017,Toneladas,96301
2688,Abacaxi,25,Paraíba,1997,1997,112,Rendimento médio da produção,33,Quilogramas por Hectare,19525
2688,Abacaxi,25,Paraíba,1997,1997,215,Valor da produção,40,Mil Reais,23517
2688,Abacaxi,26,Pernambuco,1997,1997,109,Área plantada,1006,Hectares,1771
2688,Abacaxi,26,Pernambuco,1997,1997,216,Área colhida,1006,Hectares,1265
2688,Abacaxi,26,Pernambuco,1997,1997,214,Quantidade produzida,1017,Toneladas,23859
2688,Abacaxi,26,Pernambuco,1997,1997,112,Rendimento médio da produção,33,Quilogramas por Hectare,18860
2688,Abacaxi,26,Pernambuco,1997,1997,215,Valor da produção,40,Mil Reais,8679
2688,Abacaxi,27,Alagoas,1997,1997,109,Área plantada,1006,Hectares,910
2688,Abacaxi,27,Alagoas,1997,1997,216,Área colhida,1006,Hectares,855
2688,Abacaxi,27,Alagoas,1997,1997,214,Quantidade produzida,1017,Toneladas,16191
2688,Abacaxi,27,Alagoas,1997,1997,112,Rendimento médio da produção,33,Quilogramas por Hectare,18936
2688,Abacaxi,27,Alagoas,1997,1997,215,Valor da produção,40,Mil Reais,4448
2688,Abacaxi,28,Sergipe,1997,1997,109,Área plantada,1006,Hectares,458
2688,Abacaxi,28,Sergipe,1997,1997,216,Área colhida,1006,Hectares,458
2688,Abacaxi,28,Sergipe,1997,1997,214,Quantidade produzida,1017,Toneladas,9206
2688,Abacaxi,28,Sergipe,1997,1997,112,Rendimento médio da produção,33,Quilogramas por Hectare,20100
2688,Abacaxi,28,Sergipe,1997,1997,215,Valor da produção,40,Mil Reais,3978
2688,Abacaxi,29,Bahia,1997,1997,109,Área plantada,1006,Hectares,3349
2688,Abacaxi,29,Bahia,1997,1997,216,Área colhida,1006,Hectares,3349
2688,Abacaxi,29,Bahia,1997,1997,214,Quantidade produzida,1017,Toneladas,70084
2688,Abacaxi,29,Bahia,1997,1997,112,Rendimento médio da produção,33,Quilogramas por Hectare,20926
2688,Abacaxi,29,Bahia,1997,1997,215,Valor da produção,40,Mil Reais,15388
2688,Abacaxi,31,Minas Gerais,1997,1997,109,Área plantada,1006,Hectares,13279
2688,Abacaxi,31,Minas Gerais,1997,1997,216,Área colhida,1006,Hectares,13225
2688,Abacaxi,31,Minas Gerais,1997,1997,214,Quantidade produzida,1017,Toneladas,315688
2688,Abacaxi,31,Minas Gerais,1997,1997,112,Rendimento médio da produção,33,Quilogramas por Hectare,23870
2688,Abacaxi,31,Minas Gerais,1997,1997,215,Valor da produção,40,Mil Reais,108624
2688,Abacaxi,32,Espírito Santo,1997,1997,109,Área plantada,1006,Hectares,2774
2688,Abacaxi,32,Espírito Santo,1997,1997,216,Área colhida,1006,Hectares,2774
2688,Abacaxi,32,Espírito Santo,1997,1997,214,Quantidade produzida,1017,Toneladas,47930
2688,Abacaxi,32,Espírito Santo,1997,1997,112,Rendimento médio da produção,33,Quilogramas por Hectare,17278
2688,Abacaxi,32,Espírito Santo,1997,1997,215,Valor da produção,40,Mil Reais,16089
2688,Abacaxi,33,Rio de Janeiro,1997,1997,109,Área plantada,1006,Hectares,896
